date,strategy,cost_multiplier,turnover,solver_status,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2020-01-24,ShrinkBlend_HMMMPC,1.491196784239055,2.7755638691015936e-17,optimal,4.7652918863988016e-24,8.403022401710652e-23,0.020995852865977518,1.3913445892688346e-25,0.3955693598013392,0.03725789196242793,0.5461768953702554,9.359484029330568e-24,2.7856639663908735e-23
2020-01-31,ShrinkBlend_HMMMPC,2.961735653940468,7.159077038830054e-18,optimal,2.1697446869894935e-18,2.1698118652544178e-18,0.02099585286597752,2.169753236173224e-18,0.3955693598013392,0.03725789196242793,0.5461768953702554,2.169758577259952e-18,2.1697649108034616e-18
2020-02-07,ShrinkBlend_HMMMPC,1.5189249395472466,9.100237192175302e-17,optimal,1.4465009201050325e-18,0.0,0.020995852865977518,1.4464603924912272e-18,0.39556935980133917,0.03725789196242792,0.5461768953702553,1.4464684363224405e-18,1.4464542336901328e-18
2020-02-14,ShrinkBlend_HMMMPC,1.047532445870906,0.020996020122177987,optimal,0.0,0.0,0.0,0.0,0.4165653799235172,0.037257861504321144,0.5461767585721616,0.0,0.0
2020-02-21,ShrinkBlend_HMMMPC,1.5164795628746572,1.3897567124887544e-11,optimal,0.0,0.0,0.0,0.0,0.41656537992002374,0.037257861518218784,0.5461767585617576,0.0,0.0
2020-02-28,ShrinkBlend_HMMMPC,2.9532997239536987,6.938893903907228e-18,optimal,0.0,0.0,0.0,0.0,0.41656537992002374,0.03725786151821877,0.5461767585617576,0.0,0.0
2020-03-06,ShrinkBlend_HMMMPC,2.9543106394058944,3.122502256758253e-17,optimal,0.0,0.0,0.0,0.0,0.4165653799200237,0.03725786151821876,0.5461767585617576,0.0,0.0
2020-03-13,ShrinkBlend_HMMMPC,2.943789212988758,6.876356047069709e-10,optimal,0.0,0.0,0.0,0.0,0.4165653803303626,0.03725786179551543,0.546176757874122,0.0,0.0
2020-03-20,ShrinkBlend_HMMMPC,3.0,9.247771109405692e-08,optimal,1.3626530157774767e-08,9.744953846402907e-09,1.1091907353692573e-08,1.2963359459907062e-08,0.41656533155836895,0.037257818089797945,0.5461767806503101,8.153368363246303e-09,1.4121403811834596e-08
2020-03-27,ShrinkBlend_HMMMPC,3.0,5.6448698730501934e-08,optimal,5.261467737277906e-09,2.0175250944580622e-09,2.841926895847955e-09,4.305818731757394e-09,0.416565319667374,0.03725782031777654,0.5461768348710302,5.7806487722935965e-09,4.936431995904243e-09
