,net_return,turnover,cost,wealth
2017-07-11,-0.0020360353484442095,0.0,0.0,1.7925536974015894
2017-07-12,0.007211934351505134,0.0,0.0,1.8054814769887975
2017-07-13,0.0009814237988381436,0.0,0.0,1.8072534194786758
2017-07-14,0.0045930276510102175,0.0,0.0,1.8155541844067242
2017-07-17,-0.00010744726706379826,1.362582065792669e-07,1.3803906398168847e-10,1.8153591080714035
2017-07-18,0.0007988800356590886,0.0,0.0,1.8168093622203936
2017-07-19,0.003427823719157397,0.0,0.0,1.8230370644454
2017-07-20,0.0009439342212671509,0.0,0.0,1.8247578915171683
2017-07-21,0.000596916591186325,0.0,0.0,1.825847119777513
2017-07-24,-0.0011221836661202689,2.5946943013307816e-08,2.6447207318687894e-11,1.8237981839628659
2017-07-25,0.0014831853370507186,0.0,0.0,1.8265032146870592
2017-07-26,0.000753432445706359,0.0,0.0,1.8278793614711915
2017-07-27,-0.0011893518786819657,0.0,0.0,1.8257053697186216
2017-07-28,-0.00123125693391557,0.0,0.0,1.8234574573228688
2017-07-31,0.00034539414001288904,6.349274825974733e-09,6.433704118363699e-12,1.8240872688431908
2017-08-01,0.002189809954925792,0.0,0.0,1.828081673303157
2017-08-02,0.0018245808160168853,0.0,0.0,1.8314171560543782
2017-08-03,0.0004249474124453645,0.0,0.0,1.8321954120359516
2017-08-04,0.000675381757516913,0.0,0.0,1.8334328433934468
2017-08-07,0.0029896151063317777,1.1588692711823989e-09,1.1719074767612723e-12,1.8389141019185007
2017-08-08,-0.0018620832244193863,0.0,0.0,1.83548989081817
2017-08-09,-0.0005172310207395281,0.0,0.0,1.8345405185083852
2017-08-10,-0.011329212339109662,0.0,0.0,1.8137566194295034
2017-08-11,0.00047776348144923375,0.0,0.0,1.8146231661065035
2017-08-14,0.010063179649532072,2.1597716893187367e-09,2.1681003000570583e-12,1.832884045023236
2017-08-15,0.0015353641949988894,0.0,0.0,1.8356981895595494
2017-08-16,0.002316622770962118,0.0,0.0,1.839950809786097
2017-08-17,-0.014360436218756822,0.0,0.0,1.813528313536514
2017-08-18,-0.0010658262484082304,0.0,0.0,1.8115954074577152
2017-08-21,0.0013695975259573334,2.0351974599445909e-10,3.0066813107259374e-13,1.814076564045805
2017-08-22,0.008755826275587575,0.0,0.0,1.8299603032912048
2017-08-23,-0.0037129408921112717,0.0,0.0,1.8231657688501746
2017-08-24,-0.0030835737401182506,0.0,0.0,1.8175439027614657
2017-08-25,0.0024456185941061914,0.0,0.0,1.8219889219256635
2017-08-28,-0.0005831133222543583,4.966870764453648e-11,4.9794632956292796e-14,1.8209264959122888
2017-08-29,0.0020871031447855515,0.0,0.0,1.8247269573283307
2017-08-30,0.0031549164570705557,0.0,0.0,1.8304838184356662
2017-08-31,0.003896101003486807,0.0,0.0,1.8376155682775397
2017-09-01,0.0009060379370475768,0.0,0.0,1.8392805176961085
2017-09-05,-0.007247994410445102,1.2107431945909165e-11,1.213815495543305e-14,1.8259494227846065
2017-09-06,0.001500711820820566,0.0,0.0,1.8286896466676
2017-09-07,0.000326323184962396,0.0,0.0,1.8292863904974082
2017-09-08,0.0006061829632744153,0.0,0.0,1.8303952727422774
2017-09-11,0.010634466824115174,2.9487308944642624e-12,2.9563965305258416e-15,1.8498605505452723
2017-09-12,0.0016839768579750558,0.0,0.0,1.8529756729028715
2017-09-13,-0.0010585156782187966,0.0,0.0,1.8510142691017457
2017-09-14,0.0006355894364502568,0.0,0.0,1.8521907542179055
2017-09-15,0.0022245484646163938,0.0,0.0,1.8563110423163776
2017-09-18,0.001919742801507418,7.252964567510765e-13,7.27196480177408e-16,1.8598746820772232
2017-09-19,0.0007934975230803332,0.0,0.0,1.8613504880306913
2017-09-20,-0.001036862802240468,0.0,0.0,1.85942052294772
2017-09-21,-0.002398032527316185,0.0,0.0,1.8549615720517323
2017-09-22,-0.001247023529498681,0.0,0.0,1.852648391325068
2017-09-25,-0.00045521249582181067,7.482142708500665e-14,7.482142708500665e-17,1.8518050426269725
2017-09-26,0.0006798008288666502,0.0,0.0,1.8530639012298498
2017-09-27,0.0013297638753397845,0.0,0.0,1.8555280386644015
2017-09-28,0.0009660935174680141,0.0,0.0,1.8573206522740353
2017-09-29,0.0032153822960090395,0.0,0.0,1.8632926482173693
2017-10-02,0.004049480242491521,1.2872416921050732e-13,1.2872416921050733e-16,1.8708380149823052
2017-10-03,0.001791980187998199,0.0,0.0,1.8741905196401074
2017-10-04,0.0014681634030693225,0.0,0.0,1.8769421375714226
2017-10-05,0.005119453084937664,0.0,0.0,1.8865510547878621
2017-10-06,-0.0014214025058735258,0.0,0.0,1.8838695063911284
2017-10-09,-0.0016602831419076924,3.126398204866797e-14,3.1263982048667974e-17,1.8807417496081131
2017-10-10,0.0043323480345827114,0.0,0.0,1.8888897774305855
2017-10-11,0.0013779727287441812,0.0,0.0,1.8914926160314884
2017-10-12,0.00025828405946026756,0.0,0.0,1.8919811584227961
2017-10-13,-4.001142391107937e-05,0.0,0.0,1.8919054575626346
2017-10-16,0.001495153286680262,1.6286738348105481e-15,1.6286738348105482e-18,1.8947341462255978
2017-10-17,0.0001024806657083932,0.0,0.0,1.8949283198422433
2017-10-18,0.001152444978585132,0.0,0.0,1.8971121204692243
2017-10-19,0.001142573320574991,0.0,0.0,1.8992797101642118
2017-10-20,0.005353733917734749,0.0,0.0,1.9094479483677833
2017-10-23,-0.0027386577231808262,5.00539230396774e-14,5.00539230396774e-17,1.904218623996974
2017-10-24,0.001846460983582876,0.0,0.0,1.9077346893903964
2017-10-25,-0.0053335617100027655,0.0,0.0,1.8975596686982197
2017-10-26,0.0014025326112412362,0.0,0.0,1.9002210580153451
2017-10-27,0.005336948737682867,0.0,0.0,1.9103624403922386
2017-10-30,-0.004034364941376434,2.1373773809200275e-10,2.1373773809200276e-13,1.9026553411373979
2017-10-31,0.0010778539012066268,0.0,0.0,1.9047061256194944
2017-11-01,0.00019919725042250036,0.0,0.0,1.9050855378425806
2017-11-02,0.002328752476745688,0.0,0.0,1.909522010507244
2017-11-03,0.002190508899240884,0.0,0.0,1.9137048354645563
2017-11-06,-0.002049826291570578,3.760493217456637e-08,3.7604932174566376e-11,1.9097820729785153
2017-11-07,0.0014334803232420867,0.0,0.0,1.9125197080018106
2017-11-08,0.002171745942921799,0.0,0.0,1.9166732149184216
2017-11-09,-0.004420245822186808,0.0,0.0,1.908201048147681
2017-11-10,0.0002454227739001613,0.0,0.0,1.9086693641420767
2017-11-13,0.0023917612491797247,4.86943158645514e-09,4.86943158645514e-12,1.913234445564728
2017-11-14,0.0009921864142703463,0.0,0.0,1.9151327307889314
2017-11-15,-0.005538072938452876,0.0,0.0,1.904526586039004
2017-11-16,0.007828831085063603,0.0,0.0,1.9194368029781161
2017-11-17,-0.004407278897880729,0.0,0.0,1.9109773096605351
2017-11-20,0.0014787328691354684,1.4623372290571791e-09,1.4623372290571792e-12,1.9138031346205022
2017-11-21,0.006016080698665549,0.0,0.0,1.9253167287197384
2017-11-22,-0.001309421185933024,0.0,0.0,1.9227956782055216
2017-11-24,0.0015342279525116798,0.0,0.0,1.9257456850819932
2017-11-27,0.0009531691260087349,7.242060541845641e-10,7.242060541845642e-13,1.9275812464135578
2017-11-28,0.01099056270115395,0.0,0.0,1.9487664489638346
2017-11-29,0.0013698988837782533,0.0,0.0,1.9514360619470146
2017-11-30,0.009007428361095693,0.0,0.0,1.969013482476261
2017-12-01,-0.0031914813001280296,0.0,0.0,1.9627294127672381
2017-12-04,0.0008532243692256358,6.549175488349002e-08,6.549175488349002e-11,1.964404061332407
2017-12-05,-0.004764556224550964,0.0,0.0,1.9550445477344525
2017-12-06,0.0023275588757081245,0.0,0.0,1.9595950290239366
2017-12-07,0.0022181352366830165,0.0,0.0,1.9639416758074435
2017-12-08,0.0049461786535638375,0.0,0.0,1.9736556822011666
2017-12-11,0.0023214097765276165,0.011674924930068442,1.1674924930068442e-05,1.9782373457973277
2017-12-12,-0.0002702511481414982,0.0,0.0,1.9777027248833297
2017-12-13,0.0003350652024969314,0.0,0.0,1.9783653842473214
2017-12-14,-0.004425152637571705,0.0,0.0,1.9696108154491387
2017-12-15,0.008856224726493389,0.0,0.0,1.9870541314544883
2017-12-18,0.0030969059705605595,0.007308238013561785,7.308238013561786e-06,1.9932078512580167
2017-12-19,-0.004635938820554686,0.0,0.0,1.9839674616029352
2017-12-20,-0.0015663615555121524,0.0,0.0,1.9808598512436935
2017-12-21,-0.0008038772504241898,0.0,0.0,1.979267483073
2017-12-22,-0.0004066905822075473,0.0,0.0,1.9784625336279644
