decision_date,effective_date,solver_status,turnover,transaction_cost,cost_multiplier,prob_calm,prob_transition,prob_stress,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2016-01-08,2016-01-11,optimal,8.468084192760253e-17,1.6814886507160592e-19,1.9856777665881498,1.8403298060249645e-22,0.028644466823700206,0.9713555331762999,0.0,0.0,0.09474830388394766,0.09059871964295924,0.01699409597960642,0.25694132899921635,0.22705423877150085,0.29054104418817106,0.023122268534598506
2016-01-15,2016-01-19,optimal,6.591949208711867e-17,1.3094882662853335e-19,1.986496292408813,3.875945746706197e-34,0.027007415182374206,0.9729925848176258,0.0,0.0,0.09303799081158505,0.08981221844438392,0.016894989606826012,0.25648944625239395,0.231634333438896,0.28937682366401246,0.02275419778190257
2016-01-22,2016-01-25,optimal,6.591949208711867e-17,1.3099032212407707e-19,1.9871257798977169,2.8429870633144283e-26,0.0257484402045663,0.9742515597954337,0.0,0.0,0.09133611075265381,0.08873118789830309,0.01713642108677141,0.25864921600480306,0.23094979909014643,0.2901431481619391,0.023054117005383182
2016-01-29,2016-02-01,optimal,6.938893903907228e-17,1.3765898913982075e-19,1.983875111021747,3.367713889734375e-15,0.0322497779564994,0.9677502220434973,0.0,0.0,0.09181779545453442,0.0898176548365946,0.017237265786063615,0.26234335896095357,0.23587749457488189,0.27995243467564007,0.022953995711331804
2016-02-05,2016-02-08,optimal,9.020562075079397e-17,1.793547831928051e-19,1.9882883317027278,1.7247477200387183e-33,0.023423336594544705,0.9765766634054553,0.0,0.0,0.0897930673084886,0.09115654415143117,0.01673935397892441,0.2600665802920084,0.24520967899461002,0.2750023171261247,0.02203245814841275
2016-02-12,2016-02-16,optimal,1.1223804512904959e-18,2.2288454053803587e-21,1.9858198731256111,6.392325721457446e-22,0.028360253748778,0.971639746251222,1.1229747077993764e-18,1.1217861947816154e-18,0.08835160801057187,0.09102869248999353,0.016742333638135935,0.26395592174175236,0.24133950754633762,0.2765333724460929,0.022048564127115818
2016-02-19,2016-02-22,optimal,3.9289775715005526e-17,7.806455983923418e-20,1.9868924782235347,8.001743003751092e-25,0.0262150435529304,0.9737849564470696,0.0,0.0,0.08862002652785742,0.09213504220784809,0.016981518441020863,0.2625508069502585,0.23974013198169492,0.2774604649263036,0.022512008965016598
2016-02-26,2016-02-29,optimal,0.006581618255012302,1.3029120790887158e-05,1.9796226833673756,2.3360980892291915e-14,0.040754633265202504,0.9592453667347741,2.0008835277832784e-18,1.996762354017566e-18,0.08905318639912728,0.09311494757356663,0.01704017989599406,0.2609032270359864,0.2434976864050093,0.2734898664084135,0.02290090628190281
2016-03-04,2016-03-07,optimal,0.03178702475301033,6.295211671296391e-05,1.9804343817048227,3.364425945177454e-11,0.039131236523065896,0.9608687634432898,0.0,0.0,0.08539319626842022,0.09381702583482597,0.017214824091013683,0.26113660617337814,0.27592470253994344,0.24344233607241486,0.02307130902000364
2016-03-11,2016-03-14,optimal,0.023914532522650172,4.737845336940455e-05,1.9811574123195173,3.700946487677847e-19,0.0376851753609656,0.9623148246390344,0.0,0.0,0.06238439866616737,0.09296668022409085,0.017156800114595496,0.25955358746572155,0.30202988442268297,0.2429844498553758,0.022924199251365875
2016-03-18,2016-03-21,optimal,0.010111171707532285,2.0090864083796935e-05,1.9869966275847444,3.4380072523247066e-14,0.0260067448304425,0.9739932551695232,7.487575505007938e-19,7.441813605548374e-19,0.06287967719760912,0.09550904943444764,0.01740847491243812,0.26024563042854004,0.31503511270043205,0.22583359015695248,0.02308846516958064
2016-03-24,2016-03-28,optimal,0.002177423897185473,4.327965507583817e-06,1.9876540866379409,5.278000277181892e-11,0.0246918266185586,0.9753081733286614,9.305720227846033e-19,9.283551064548047e-19,0.05954928350458824,0.09464706603112708,0.01742296592699835,0.2586517710983627,0.3190721241513206,0.227724684799577,0.022932104488026184
2016-04-01,2016-04-04,optimal,1.5074266045385557e-16,2.9974630020709265e-19,1.988463645955414,4.148024689182264e-07,0.023071878484234802,0.9769277067132963,9.41289335108052e-18,9.404169746536036e-18,0.05944336381702132,0.09388315324558465,0.0175163880785741,0.26006092134658065,0.31879278108544484,0.22725994943638986,0.023043442990404665
2016-04-08,2016-04-11,optimal,0.018811621179774106,3.7459587618787994e-05,1.9913003382751415,4.529725844440935e-09,0.0173993143902654,0.9826006810800088,1.8809088946587268e-18,1.9493290201971713e-18,0.058248056503279445,0.09297378933354587,0.017349939435588622,0.2613161759556735,0.334204409921097,0.2131184693867536,0.022789159464062046
2016-04-15,2016-04-18,optimal,0.012731773912951288,2.535570125938144e-05,1.991529336975468,1.4695626984901162e-07,0.016941032136523898,0.9830588209072062,3.1297647903215173e-18,3.135018014433943e-18,0.06015078783127715,0.09471142695044883,0.017428532584816872,0.25803585374331156,0.3453151283457568,0.20122679465464177,0.023131475889747163
2016-04-22,2016-04-25,optimal,2.0857226005503543e-17,4.1541401927153536e-20,1.9917031112474932,4.632613359062056e-07,0.0165928509823417,0.9834066857563224,3.2656067158608256e-18,3.283099726947739e-18,0.062411198558688104,0.09617199181997813,0.01722743977250223,0.2550417576667196,0.33742801214635654,0.20839010913034137,0.023329490905414016
2016-04-29,2016-05-02,optimal,0.034848208870142554,3.575713459169382e-05,1.0260824229141376,0.9479759843516062,0.0518831854685121,0.0001408301798816,4.036778655835129e-18,4.04579824530176e-18,0.03593743221052992,0.09559235077192617,0.01668114453004453,0.2784494055919092,0.3571984638579948,0.19292531411910066,0.023215888918494684
2016-05-06,2016-05-09,optimal,5.276619863357477e-12,7.791666507121057e-15,1.4766397255995003,0.0623219546003573,0.922076639600285,0.0156014057993578,0.0,0.0,0.03547362949678733,0.09421249783126082,0.016641269675659976,0.281973201236885,0.3583414595618657,0.19024000131747298,0.02311794088006827
2016-05-13,2016-05-16,optimal,0.024489644226683368,2.7077457311944445e-05,1.1056696888410267,0.7915829911918018,0.20549463993434322,0.0029223688738550004,0.0,0.0,0.010521422474803204,0.0930032868062453,0.016588019968605216,0.28133737854300034,0.3861232149228977,0.18970126671841409,0.022725410566034242
2016-05-20,2016-05-23,optimal,7.632783294297951e-17,1.1273346978810844e-19,1.4769641091779149,0.061891342649938,0.9222890963442943,0.0158195610057677,0.0,0.0,0.010809318576473185,0.09415534890407905,0.017006569358916007,0.27914604845751545,0.38233899282161027,0.1936492507876255,0.022894471093780695
2016-05-27,2016-05-31,optimal,0.008685722738570253,8.921402668777257e-06,1.0271341760842112,0.9457324517694162,0.0542667442927453,8.039378385467078e-07,0.0,0.0,0.010916772420434689,0.0942110959540038,0.01727961599226578,0.28792821676951974,0.38061865544692686,0.1860363063206042,0.02300933709624497
2016-06-03,2016-06-06,optimal,0.015803900191348794,1.6201746493585323e-05,1.0251739315877428,0.9496521853822237,0.050347766060066905,4.855770942406374e-08,0.0,0.0,0.01061441999002301,0.0928702048493689,0.01695369300916813,0.29320172257475063,0.39351761399449015,0.17024478962309794,0.02259755595910128
2016-06-10,2016-06-13,optimal,5.204170427930421e-18,7.862052538403156e-21,1.5107215736456412,1.2429728032298281e-06,0.9785543667631114,0.021444390264085404,0.0,0.0,0.010391572789849184,0.09308570281740845,0.016856253363429163,0.2944848926384259,0.3949044001279603,0.16799572672758611,0.022281451535340766
2016-06-17,2016-06-20,optimal,2.3418766925686896e-17,3.4568909603427167e-20,1.4761199730593086,0.06435030867740112,0.9190594365265807,0.016590254796018205,0.0,0.0,0.010233710433472846,0.09268636978929255,0.016644080408235454,0.2936393773438886,0.39933009006115755,0.16518991132174488,0.022276460642208094
2016-06-24,2016-06-27,optimal,0.010277824833567649,1.5469578477658984e-05,1.5051412850640273,0.05808431004950021,0.8735488097729451,0.06836688017755471,9.530356696874825e-19,9.490778605551027e-19,0.010076374228528813,0.09118818694223468,0.01648140321212479,0.2940160383908398,0.411791239609064,0.15449354411490643,0.021953213502301384
