Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SHY
2010-01-06,17.354999542236328,30.0,12.177091598510742,28.479999542236328,11.489999771118164,26.65999984741211,15.44499969482422,31.6200008392334,15.074999809265137,83.18000030517578
2010-01-07,17.219999313354492,29.95499992370605,12.43704319000244,28.790000915527344,11.44499969482422,26.65999984741211,15.375,31.729999542236328,15.199999809265137,83.16000366210938
2010-01-08,17.459999084472656,30.14999961853028,12.363931655883787,29.25,11.520000457763672,26.56999969482422,15.359999656677246,31.780000686645508,15.19499969482422,83.23999786376953
2010-01-11,17.364999771118164,30.11000061035156,12.372055053710938,29.56999969482422,11.475000381469728,26.63999938964844,15.520000457763672,31.959999084472656,15.164999961853027,83.27999877929688
2010-01-12,17.03499984741211,29.674999237060547,12.193339347839355,29.32999992370605,11.350000381469728,26.790000915527344,15.454999923706056,31.729999542236328,14.970000267028809,83.3499984741211
2010-01-13,17.235000610351562,29.78499984741211,12.331438064575195,29.450000762939453,11.460000038146973,26.979999542236328,15.625,32.150001525878906,15.140000343322754,83.27999877929688
2010-01-14,17.024999618530273,29.8700008392334,12.388301849365234,29.450000762939453,11.489999771118164,26.89999961853028,15.55500030517578,32.439998626708984,15.140000343322754,83.36000061035156
2010-01-15,16.899999618530273,29.6299991607666,12.136473655700684,29.06999969482422,11.329999923706056,26.770000457763672,15.454999923706056,32.220001220703125,14.989999771118164,83.43000030517578
2010-01-19,17.170000076293945,29.89999961853028,12.290820121765137,29.38999938964844,11.524999618530272,26.93000030517578,15.635000228881836,33.0,15.1899995803833,83.44999694824219
2010-01-20,16.864999771118164,29.434999465942383,12.258326530456545,28.940000534057617,11.34000015258789,26.729999542236328,15.470000267028809,32.720001220703125,14.984999656677246,83.44999694824219
2010-01-21,16.135000228881836,28.834999084472656,11.909016609191896,28.270000457763672,11.220000267028809,26.350000381469727,15.244999885559082,32.0099983215332,14.795000076293944,83.5199966430664
2010-01-22,15.8149995803833,28.14999961853028,11.519089698791504,27.84000015258789,10.829999923706056,26.290000915527344,14.90999984741211,31.65999984741211,14.510000228881836,83.58999633789062
2010-01-25,15.954999923706056,28.334999084472656,11.584077835083008,28.020000457763672,10.920000076293944,26.34000015258789,15.010000228881836,31.65999984741211,14.585000038146973,83.5199966430664
2010-01-26,15.729999542236328,28.155000686645508,11.380990982055664,27.89999961853028,10.890000343322754,26.309999465942383,15.06999969482422,31.479999542236328,14.604999542236328,83.52999877929688
2010-01-27,15.595000267028809,28.045000076293945,11.65718936920166,27.979999542236328,10.979999542236328,26.3700008392334,14.970000267028809,31.700000762939453,14.630000114440918,83.5
2010-01-28,15.3149995803833,27.75,11.600324630737305,27.65999984741211,10.664999961853027,26.299999237060547,14.854999542236328,31.5,14.545000076293944,83.54000091552734
2010-01-29,15.06999969482422,27.25,11.519089698791504,27.3799991607666,10.479999542236328,26.200000762939453,14.765000343322754,31.280000686645508,14.454999923706056,83.62000274658203
2010-02-01,15.670000076293944,28.14999961853028,11.714054107666016,27.790000915527344,10.600000381469728,26.39999961853028,14.859999656677246,31.459999084472656,14.640000343322754,83.5
2010-02-02,15.720000267028809,28.520000457763672,11.827781677246094,28.31999969482422,10.704999923706056,26.780000686645508,14.979999542236328,32.11000061035156,14.845000267028809,83.51000213623047
2010-02-03,15.539999961853027,28.27499961853028,11.69780731201172,28.14999961853028,10.729999542236328,26.59000015258789,14.875,31.68000030517578,14.854999542236328,83.44999694824219
2010-02-04,14.960000038146973,27.114999771118164,11.194150924682615,27.31999969482422,10.43000030517578,26.049999237060547,14.484999656677246,30.8799991607666,14.425000190734863,83.56999969482422
2010-02-05,15.239999771118164,27.1200008392334,11.324127197265623,27.200000762939453,10.53499984741211,25.979999542236328,14.460000038146973,30.82999992370605,14.385000228881836,83.69999694824219
2010-02-08,14.994999885559082,26.8700008392334,11.09666919708252,26.89999961853028,10.489999771118164,25.950000762939453,14.295000076293944,30.68000030517578,14.295000076293944,83.63999938964844
2010-02-09,15.359999656677246,27.434999465942383,11.210397720336914,27.420000076293945,10.579999923706056,26.26000022888184,14.4399995803833,30.920000076293945,14.515000343322754,83.55999755859375
2010-02-10,15.255000114440918,27.31999969482422,11.299756050109863,27.3799991607666,10.550000190734863,26.229999542236328,14.375,30.729999542236328,14.454999923706056,83.47000122070312
2010-02-11,15.515000343322754,27.78499984741211,11.324127197265623,27.790000915527344,10.65999984741211,26.440000534057617,14.460000038146973,30.940000534057617,14.625,83.5
2010-02-12,15.484999656677246,27.795000076293945,11.332249641418455,27.56999969482422,10.68000030517578,26.440000534057617,14.404999732971191,30.8700008392334,14.625,83.56999969482422
