Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SHY
2014-05-22,6447200,13738400,22555244,4482100,6350000,2898300,10420000,3526100,10515000,468300
2014-05-23,4489000,10561200,20383390,3732400,6624200,2710000,17818400,2796300,3970200,381500
2014-05-27,4343600,10114600,28444963,6702700,11349000,3520700,18907200,3246500,6805200,850200
2014-05-28,7973000,15071000,40448075,10303800,13553800,3903100,25056000,4401700,20212400,562000
2014-05-29,5513800,14556600,18361350,4218400,9328000,6683400,19632600,2682200,5896000,1651000
2014-05-30,6847600,11916000,33521607,6156200,12438400,4482600,16557200,7778100,6104000,895600
2014-06-02,6841000,10151400,24982776,7070700,10923000,3273000,14490200,4880300,6097400,978100
2014-06-03,5275400,11997200,19306758,4007000,11338600,2674000,16007200,3054500,4486600,411200
2014-06-04,5742200,7373200,24081684,3792100,6998400,3149000,14061400,3599800,4322200,1034300
2014-06-05,9723200,12349600,38203470,5805600,11335200,3905400,16829000,3929800,5406800,1187800
2014-06-06,5849800,10840000,36753598,8384300,9597800,2562200,16174200,3950900,6407800,733600
2014-06-09,14639600,11304000,39739634,11160300,12784000,6310400,16995200,5533400,5137400,586500
2014-06-10,5317000,7532200,26550947,3846600,7189400,4362000,17844400,6921400,10923200,662600
2014-06-11,4695000,11303400,25320439,5541500,8509400,4977900,20601600,5901200,6055800,288000
2014-06-12,6802600,23739200,36993766,10181700,9636000,5186300,33293800,4305300,9099200,1129200
2014-06-13,4893800,19473200,34428485,6885600,14663400,1936700,16833000,2950700,9925600,582100
2014-06-16,15921800,26773800,41736316,6861400,14128800,18205200,39471400,9021700,7106000,337700
2014-06-17,12232200,20091000,30098442,9600600,14075200,4897800,22852600,3728200,8035400,726900
2014-06-18,16087600,29727200,38125793,12209900,26070600,22633400,71718800,5374200,11680600,540100
2014-06-19,11532800,17354000,28443117,7149000,11837400,11404200,44431200,4313800,5960400,318700
2014-06-20,8435800,18192400,30669011,4304700,10854400,5165400,19201600,4426700,10022200,508700
2014-06-23,5905400,15918400,23893956,5192400,7534200,3370700,18760400,3406700,8578400,668600
2014-06-24,8749800,35497000,27761266,7429900,16942600,3677200,18392200,4868300,7817400,576000
2014-06-25,13433600,27720600,31616881,6506400,10223800,6083000,24282200,20099100,7891400,453700
2014-06-26,10903800,16160000,32902784,6845400,22704600,15990200,25894200,11236400,6159000,368700
2014-06-27,12705200,16444200,22087464,8214600,21766600,4692800,15382200,4840900,10409800,524900
2014-06-30,26147400,12589000,45984497,7963600,8980800,12049100,25319200,6434500,5026600,1091800
2014-07-01,13985800,13771600,34924332,8026200,14977800,5099600,19635000,8145300,7661200,542700
2014-07-02,7745000,11852800,21714471,10068000,9940000,3093000,34737600,4036600,3497800,594300
2014-07-03,5619400,7337600,27225904,8550300,4386000,2303400,24402600,2468600,3494800,492600
2014-07-07,9971200,13864800,30418995,9334300,20964400,5813700,24500800,3900300,6180800,506100
2014-07-08,8553200,20784600,42234379,8154200,13847800,4629500,26636400,7145400,10200600,627700
2014-07-09,8361800,12816000,23890756,8600600,14236200,5296000,20881000,5879900,37130200,380900
2014-07-10,8062600,29817400,31814580,10553800,8843800,3871200,20881200,4726600,9684600,466100
2014-07-11,6975600,21610400,26102370,10186800,6522600,3100500,18266000,3779600,14082200,2614500
2014-07-14,5030600,13740600,26266093,9399900,8418200,4135600,16613600,4078700,6845600,672900
2014-07-15,5648000,19908400,36321394,6921300,14829000,7181800,17890800,5498900,8314000,435700
2014-07-16,7690200,16334800,32831509,5963700,16129600,4513100,14987400,5279000,46941200,426700
2014-07-17,11014400,22035600,42034342,14896000,11341400,3965200,16122800,7321900,11274800,2408500
2014-07-18,9729600,16635600,25827980,6424400,9541000,5929300,10431800,8938700,6909800,2316600
2014-07-21,9859200,18793400,18265332,9365700,12363200,5085300,11157000,3731900,7413800,2455200
2014-07-22,5637400,11955800,15999553,5319300,9579600,13404200,9367400,5640400,8820200,2456000
2014-07-23,4522600,13402400,17625827,7924400,10946800,2796500,14994200,7264400,10778600,478400
2014-07-24,5000800,11494400,25123971,10014600,23319200,3449600,12080600,6107400,7953600,221200
2014-07-25,4778400,9605800,44700318,7514800,9499000,2477800,11894800,4129300,7705400,2324500
2014-07-28,21347400,14957200,51911024,13004100,15524400,30101200,17213200,7004900,5607600,2286900
2014-07-29,7769200,13657600,34997453,13456500,14624800,6319100,16371200,5321800,7169400,255200
2014-07-30,10548000,21560600,49021005,14834700,15524600,22406900,29498200,7752700,47735000,1110200
2014-07-31,12917600,34569600,61818850,17185600,34833000,10784500,30104400,8415200,12899200,1446200
2014-08-01,11244000,35666600,61016238,15724600,31014800,11890000,31075400,16923800,12177600,19826500
2014-08-04,9932600,25793000,32232135,9212400,12667400,5024400,60365000,9208900,33885200,1419200
2014-08-05,10275200,32879800,49123055,13501500,24586800,4571700,29531800,10309500,19794200,1278200
2014-08-06,12717400,23094000,45635509,31000700,18281800,27891900,99782400,9568000,21923400,949900
2014-08-07,10167400,26513400,49004387,14560100,13730000,5532600,25176400,10947000,12729000,1129200
2014-08-08,8538200,23170000,62985100,11882700,12045600,5259400,40020200,5472600,11141800,500400
2014-08-11,10983400,22407200,28040580,7057100,13015400,23734600,17141200,4700600,10065000,1264700
2014-08-12,14594400,19996200,27079046,11550900,13409800,3954200,13760200,2878500,6254200,1587100
2014-08-13,8602600,12978000,27864301,7600500,10985400,2704300,13586600,4751900,6769200,708500
2014-08-14,7214600,15234800,26959269,7470600,9229200,2196100,12037400,4797400,11199200,975800
2014-08-15,8879000,22150600,48988876,11193000,17821800,4542700,19427800,7777600,12865200,911200
2014-08-18,10696200,17195000,30915826,7944300,8496000,4427600,16381600,7448800,9493800,721600
2014-08-19,6270000,11995400,24872847,6246500,10095600,2627900,15437400,3874500,7493800,1047000
2014-08-20,9600800,11895800,32671479,26415100,14010600,5580000,11174000,4513800,10008000,668300
2014-08-21,2725800,11134400,46030414,9971800,6909000,1724000,17098200,3125900,3998600,720300
2014-08-22,3614400,14766800,30347351,5621900,8815400,5176500,13779800,3248900,6581400,758700
2014-08-25,3126200,8758000,33893123,3997800,6861400,1985200,13757200,4863000,7935200,1146100
2014-08-26,3818400,11193000,17016729,2874100,6704600,1792300,13068800,3601300,4041600,372100
2014-08-27,6599200,7720200,21784145,3757600,8661400,2054500,10484400,4151700,3597000,473300
2014-08-28,3672200,6209000,25850015,4227200,7056600,2797700,20624400,3466000,4626200,459100
2014-08-29,5321000,10734800,28003280,5453300,15368000,3076400,11713000,4139100,4618400,515700
2014-09-02,13216800,17284600,36352415,7153200,11377600,11691900,25563400,5076800,19040400,13519800
2014-09-03,6255600,14381800,24151728,5289400,13783200,2391400,16934000,5421900,5213200,741300
2014-09-04,11554000,24573000,31148855,6924900,10426400,4379600,18473400,6231400,7466800,1702900
2014-09-05,6153600,17549800,30005256,9279800,14050400,5067000,18108400,6349400,5337200,422000
2014-09-08,4607600,21956200,26755908,5321100,12772200,4229500,13576800,7204800,5001600,533300
2014-09-09,6321000,19996600,38428619,5796600,17125400,3452700,26829000,6667300,5116800,506900
2014-09-10,12728000,20865400,38567107,5445100,14459600,4186400,21080800,7039600,5738200,367900
2014-09-11,8525400,25011400,36650440,5783900,20644400,3924700,18721000,6360300,4877200,774800
2014-09-12,7705000,30880400,42971009,9045800,11111400,5778400,34885000,7340200,5826800,340600
2014-09-15,6382000,26782600,25694294,7027300,13764400,6105500,21656400,6082500,5822200,431000
2014-09-16,6635000,26910800,39350392,7319400,23821200,8388400,24455600,6907900,5693600,1624100
2014-09-17,10319800,22138600,54889305,9715900,15309000,10476000,31086800,6704300,12802800,541600
2014-09-18,8969800,24569200,63655749,8057200,14790600,6364600,24995200,5460700,5625200,419000
2014-09-19,12151000,18949200,62190612,9271200,31452600,5411900,19314800,6833500,11847200,425400
2014-09-22,7674400,21259200,39775087,10709000,12760800,6516500,24621400,4005700,10849000,332600
2014-09-23,5931000,18280200,39927485,8630000,11937000,6715600,19615800,7833900,10973400,745800
2014-09-24,8558200,49479800,44279193,8569800,14289000,14707300,16693600,8120900,12686200,1455900
2014-09-25,9410000,26872800,66656804,10761400,18703000,11438400,19290400,11661500,9279200,892400
2014-09-26,9455000,22969600,49182020,5839000,9763000,3935200,13619400,6513000,5186800,1486300
2014-09-29,18208000,30908600,47184969,7661600,9652800,11255800,11150000,10284100,13681200,533200
2014-09-30,15665800,43464200,40730589,12380000,13519800,7122400,23220800,7580800,8856600,1508000
2014-10-01,22576200,37954600,63257889,20308400,26118400,18044800,35271400,11141700,13114000,20930800
2014-10-02,18147000,58485400,69509769,13007000,26753600,16950100,26489400,7225200,14969200,1828300
2014-10-03,10886200,40196000,62092379,14246700,13410200,9134100,18352400,11383100,9919600,2110100
2014-10-06,9574800,40244400,40801003,12069800,13895600,6884100,11044200,8287500,7781400,841300
2014-10-07,12121400,35798600,63099706,19321900,18013400,11318600,24451600,11281800,12900200,1333900
2014-10-08,21046800,71977200,72327897,23937700,17341200,9800300,35153000,11412300,14306200,1367200
2014-10-09,29256400,73334800,110277904,23240000,30600200,15077400,31548200,15686000,45401600,623000
2014-10-10,30357400,120948600,76225243,20032100,60365200,11403400,36548800,15606800,22018200,629300
2014-10-13,33150600,95098600,70603882,24625300,57207800,20244600,34227000,17937500,42621400,1239000
2014-10-14,22002600,111991200,78074944,22094900,43084200,12854000,44017000,19321000,22490000,2228800
2014-10-15,37910800,138939200,134405258,28271700,58134400,22241300,45711400,32120100,30186400,2526700
2014-10-16,40441000,119592600,101397347,43949200,54246200,19593400,41751200,30185000,25364400,27217300
2014-10-17,22297400,76000000,65796704,24733100,25571800,12534400,31231400,15704700,17024200,2035000
2014-10-20,34382600,53005200,60934746,17450100,18442800,17229300,20948600,9848900,12384400,1139800
2014-10-21,14263600,62716400,62988547,12829700,23145600,13863600,20176000,14961400,11069000,1356700
2014-10-22,18426400,72285000,56880817,16417700,24158400,10426900,27897200,13813800,15529200,1814100
2014-10-23,59893600,53116000,99572513,23317200,64432000,12604800,18925000,11165000,10367600,1081500
2014-10-24,13400600,50494800,32770205,8938000,13806400,9205600,21233000,9703500,9014200,1171400
2014-10-27,70286800,47002800,27325984,9692900,11887000,4917200,16625600,9110800,7441600,919700
2014-10-28,15180600,47250000,44604546,10066800,15490800,5633500,21548200,8770600,15389000,738300
2014-10-29,47813800,53445000,55631844,12580600,26352200,6381200,30615400,10162400,9770600,1452200
2014-10-30,13382800,37592000,41918628,10528600,18376400,5020200,67734800,11630600,10203800,1485800
2014-10-31,16805200,40528600,46879927,10174400,19925800,8184300,32197800,11388000,9478800,1770200
2014-11-03,41656400,53211200,60885014,11111400,19059600,14994800,26257000,8680700,31852200,14207300
2014-11-04,26076200,46878200,36701526,6232600,12866400,10508200,30372400,5716000,9889200,1177700
2014-11-05,12231800,54890200,30312760,8110600,14556200,7780400,43090200,6592100,21506800,1289700
2014-11-06,7653000,46052600,33192561,5731600,17179200,5638000,74182200,7962400,22500000,815200
2014-11-07,10205000,36084000,35459694,8241600,14951400,5912000,23574000,13895600,7542000,1389000
2014-11-10,7286000,45906800,37733474,6131300,9641800,4209500,18869800,5455300,5300800,1381700
2014-11-11,7220400,34761800,47698542,9905400,6108600,3277800,11126000,9777500,6460800,580300
2014-11-12,7708000,35249200,23048629,7108400,9033200,4923700,36118800,3879900,10533200,894600
2014-11-13,8238600,63176600,36133543,6437000,10792200,7507100,30232600,5216600,21600200,746300
2014-11-14,6337400,35924600,14073777,5554500,8686600,7544500,15695600,6331800,19116000,1064400
2014-11-17,5254200,24430200,19907978,4271100,8265400,4049600,17124800,8587200,8062200,850000
2014-11-18,10036200,39360600,15630130,8658600,9659800,5015400,13373400,8240100,8964200,23372000
2014-11-19,9681800,29492400,27164231,5200400,14334000,4919500,24266800,6253600,10035200,962000
2014-11-20,7717000,33834600,19798912,7383100,9794800,4076000,16630200,9041600,10706200,723600
2014-11-21,19118400,57370400,25110061,7509600,12925600,5042300,29753400,8098700,15564400,1048700
2014-11-24,4283800,33356200,23038411,6706900,6226400,4912000,23462600,5020100,6685200,1582100
2014-11-25,4812800,45108000,28864242,8276900,9489200,6157500,26221200,5510200,8501800,472700
2014-11-26,3762000,41746400,10769280,5373800,20482000,3644800,13653000,5325900,4674800,840000
2014-11-28,9735400,85076600,9621496,5866000,10865000,4640900,15589200,4395500,6714400,319700
2014-12-01,24024600,103189000,33654309,16636300,23329400,8330400,38350600,8537400,23771000,2475900
2014-12-02,11861000,66469800,26767603,6621000,11261200,6130900,26666200,7444800,10333800,825300
2014-12-03,14694400,63098400,17814417,11434700,8543400,5909600,16355000,6577000,11326400,782100
2014-12-04,11708000,47159000,20925400,6474500,7533600,8023900,27733200,4235400,12190200,901400
2014-12-05,6722200,46886600,37209929,7454600,14359000,6732100,34148800,8325100,8961000,494200
2014-12-08,11003800,82385400,52915889,8838300,13379800,4653600,24212000,5942800,8405800,427400
2014-12-09,12046800,67337800,55516992,10282200,16443400,6120000,21023200,9776300,8876000,545000
2014-12-10,15161200,89067600,63708559,12942200,16541200,5304800,18828800,9011200,10930400,734300
2014-12-11,7843600,71103400,71819494,11749900,18076400,5233700,19433600,7383300,35139600,678900
2014-12-12,17337800,100108600,48320689,13168800,17966000,6812500,21926200,10438600,24352200,942700
2014-12-15,17990000,94962200,45935750,16225600,20502200,9451300,22074200,17776200,17765000,1662100
2014-12-16,19044000,114568800,45497391,15504600,31303000,9811500,29683400,14735600,18229600,1239500
2014-12-17,21216000,124940400,53873361,21899700,30566000,10126400,37394800,17776200,19427800,966900
2014-12-18,14030200,104527000,46183796,14040400,21318600,8726300,29327400,16048100,37697000,1009100
2014-12-19,10772600,93485600,49107421,12359000,23388800,13154400,35964000,17822000,19660200,785100
2014-12-22,6613400,66476200,19475282,6987900,12214000,5125700,22601400,9896600,9902400,680300
2014-12-23,14191200,53058400,22928360,5552900,13398800,5563500,19162200,22190400,14674600,1083500
2014-12-24,3757600,28095600,9773278,1958200,5311200,1478000,28824800,4519100,3375600,958700
2014-12-26,2594000,28929200,18149002,5733900,4557000,3302400,39708200,4242800,28204600,414300
2014-12-29,4346400,36448200,22126486,3566200,9276600,13478700,49041800,5225900,46027200,749500
2014-12-30,4335200,38296200,20298451,3602800,11006800,5094900,26030800,4965100,12102400,665900
2014-12-31,5968800,43083800,29869969,5572900,11910600,5218700,30313000,7863600,13328000,724100
2015-01-02,10469600,55498200,40511471,10982800,16990400,7612100,33829400,7516800,12371000,1735400
2015-01-05,10877600,90790400,50770502,15144700,14389400,8272700,47823600,10784800,17165800,1214300
2015-01-06,10109000,83753200,57454463,19209800,17491200,11112400,38787400,13344500,14346000,959400
2015-01-07,7120600,62384800,36287049,11770300,13069200,9226100,28644600,14146400,14822000,768800
2015-01-08,15281000,56373800,37995923,11419800,28423400,12904100,28055400,22138400,12798200,862500
2015-01-09,13701600,49904200,36300590,10168200,18339800,6382800,17845400,9724300,11258400,422200
2015-01-12,9316200,57881200,38356360,11229500,11257400,6256400,21750000,11972100,12056600,641700
2015-01-13,11710000,68102800,45785445,17530900,23358400,10135000,31959000,14219800,15103200,525600
2015-01-14,13568600,104305000,71356023,19597500,17661400,13315500,30926000,12548000,20350000,690800
2015-01-15,11710800,82692000,58038203,15614500,18655400,10898400,29080400,16382800,16102400,577900
2015-01-16,10920400,85483800,89499855,16371500,37643000,12948500,25977400,13759300,19104200,756300
2015-01-20,8123200,56171600,39330942,11072100,24031600,9978200,22477600,10387200,27874600,696000
2015-01-21,9423200,56661600,49251571,8943500,27838200,7588600,27644400,8391000,18744000,606400
2015-01-22,11556600,66037600,97345387,10950900,17624400,12062000,35062200,11497400,30350200,588900
2015-01-23,10073400,42294800,34069402,10148500,12957600,6423700,14190600,6815600,9963400,1089900
2015-01-26,6202200,36724200,27588310,6037000,19467000,4428600,16258200,7871700,6906800,1576400
2015-01-27,9032800,43204600,35186781,12118500,21584000,10344800,17492000,10040100,11772400,414900
2015-01-28,11557000,77666800,85405918,14674000,26094400,7765700,27390600,11005400,10395000,743900
2015-01-29,11916800,60247400,50409450,14215100,33635200,9765600,24089600,12120000,17070000,516100
2015-01-30,15617400,87696200,64531113,14650000,26012600,10951600,29831800,13886500,16055400,474400
2015-02-02,13251000,70931400,62984977,19465900,31247200,14354100,44798600,18042300,41698800,1883800
2015-02-03,12252200,94055800,66155787,18896200,19767400,6279600,32319000,17432800,11228800,1015000
2015-02-04,11367200,82264400,37523958,10600100,11778800,7901300,27718000,15184800,18332000,798200
2015-02-05,11729000,63572400,30264135,9193900,10183600,8079500,26330600,10801400,10155000,428400
2015-02-06,11220200,52269200,83237512,6192200,9580600,6304100,64368400,11886100,9296600,774300
2015-02-09,7411200,40407600,37354080,7112100,14331400,5656100,39484400,8139000,8735000,1616200
2015-02-10,6491000,43942600,39742220,9000400,22491400,5055100,41782200,8629000,11124000,1194500
2015-02-11,6447800,52393200,36080733,7058100,12500000,4618000,39086200,8088100,10627400,840500
2015-02-12,9801200,52844600,40635310,6249100,13538400,7150600,41164000,10124100,8261600,1036300
2015-02-13,5802800,62375800,23270085,5922400,8631600,5932000,65308600,8592300,10664800,1118600
2015-02-17,6542400,44251800,17869196,4174400,10680600,4887500,52747400,8381700,8244000,562400
2015-02-18,5948400,38762800,36387868,5806400,7499600,5251200,64208000,7780900,8287800,998400
2015-02-19,6011400,47744000,21550255,5458000,6250800,4380200,28572800,5383600,6545000,744000
2015-02-20,7145800,51283600,40206183,8557400,13867000,5898000,27740200,8213700,7861600,415200
2015-02-23,5530200,39359000,23616735,6238300,8094000,4710600,17977000,8577500,6242400,715500
2015-02-24,4613600,30861400,33958612,4989300,9311000,4275800,28665000,8052200,7037200,482800
2015-02-25,3915200,32051400,32659415,4574100,11734800,3282600,23783800,9629700,13684200,485300
2015-02-26,5456000,38698200,33480738,6443100,15118800,4124200,28517800,4424900,7009400,530600
2015-02-27,6721200,26724400,28937856,7201500,12112000,4578900,24968800,6745300,7738200,3103100
2015-03-02,6564600,35957000,27137641,8560200,13689000,5511200,55060000,6769900,48008800,3233200
2015-03-03,6416600,24699400,31729394,7716000,17224200,5818200,37113600,10144000,12051000,1288800
2015-03-04,6586200,33205600,47685247,6262400,11765400,3635800,24124000,9153500,9332600,572900
2015-03-05,3874800,22489000,25112031,4991000,15408600,5336300,23115800,6252100,15569400,386800
2015-03-06,8790000,38352600,74347599,8247200,16153400,12065500,53594000,12314900,15705000,503300
2015-03-09,5047400,34882200,26666907,6107000,12498600,6436500,26060200,10306300,8450000,367200
2015-03-10,10305200,38061200,49650662,10087800,17595800,7996200,27244000,12323900,14292600,1039600
2015-03-11,5070400,26102000,36531648,9394700,23040400,8699500,19976400,7525100,9184800,607500
2015-03-12,6201200,38490000,50418806,8721200,24669800,9905500,34158000,7574200,13843000,1158100
2015-03-13,8384400,42023800,40917578,11110500,30375400,5821400,27968200,6480400,11165600,436500
2015-03-16,8025200,33897000,39676730,11142300,17278800,22130500,25615800,13635100,10901400,934000
2015-03-17,15766000,27872600,22247248,8362100,19067400,7487500,18376800,10142500,9854600,1255600
2015-03-18,12978400,55507400,58915168,20049500,31710800,19747300,47453000,12886900,15437000,873500
2015-03-19,7913600,46481800,42486734,10568600,17984800,20386700,26323000,9403900,9111000,351000
2015-03-20,9535000,45221200,47450742,10878000,38592200,7951000,27758400,9544300,12486600,721900
2015-03-23,6741200,24320200,26417014,7219200,7506200,4669300,20520400,4667800,7461400,683900
2015-03-24,4460200,29561800,22615686,12607400,14234800,6939800,21258600,8467700,10551200,535900
2015-03-25,7364200,31797000,40570806,9037300,16348600,18476700,28315800,15039100,11851600,932000
2015-03-26,8144800,30637200,40238682,10124000,18004800,7616000,25400200,18253800,10108200,963400
2015-03-27,7369200,23934600,30154207,4969400,15818600,4950100,13556800,8841600,6723800,595300
2015-03-30,5590200,36375600,43422048,5838000,13210800,25326800,16955000,8008200,9186000,793600
2015-03-31,6928000,18807400,26132160,6532200,15927200,7411800,20419400,8442900,16259600,1035200
2015-04-01,8416000,26586600,32823015,8788900,20855600,8033400,34579400,21829300,14701400,2228700
2015-04-02,4940800,27715400,26472163,6565700,10938600,4821000,22537200,7560100,8929600,643500
2015-04-06,5381800,31086600,19432443,8204900,14689400,5615300,24990200,5746200,9978600,1162400
2015-04-07,3673600,28284200,22346466,5257200,9368600,7660800,13840000,5599300,6297600,544500
2015-04-08,4251200,24091400,22778055,6526800,14407000,5039200,17916000,12577100,8497000,1086800
2015-04-09,3810600,27750200,25595691,8191200,14580200,4785400,22818200,8181400,10503200,459000
2015-04-10,3340000,17701000,18165005,9486400,8632600,4605100,18541400,5084300,7944200,614400
2015-04-13,3009200,19880600,38112499,6388700,7774400,3712800,16952800,6814800,6293600,754400
2015-04-14,4350600,27440200,32499016,5845700,11702600,5722200,22051200,5878700,5840600,449200
2015-04-15,6234400,40013800,45762179,7345400,25166200,6764300,19362200,6254600,11518600,772200
2015-04-16,4335000,42555000,27839065,7164600,18228600,5796400,27135800,4439500,13719800,11419400
2015-04-17,7655800,33834800,49064829,11304100,20318800,5539800,17001000,12115400,17183000,727200
2015-04-20,4301400,25420800,19100196,6734900,9691600,3976200,18538800,6659500,8199800,460900
2015-04-21,7943800,23640800,26714793,8007700,10002800,3948500,23398200,6577200,7835000,565700
2015-04-22,5424800,20259000,26511555,13779300,12190200,2897700,17496600,6078200,6926600,582200
2015-04-23,9665600,25151600,26294652,7345200,11799600,6320800,18436400,10532500,8271600,561700
2015-04-24,6189200,23015200,23031271,5148300,12457600,6555100,29082400,10397200,9655600,405800
2015-04-27,7235800,22651200,29486759,8308600,18501400,6888100,21013200,17847700,13850600,439300
2015-04-28,6369000,22250800,31748721,8348800,18299600,3665100,19495600,15798400,11132400,506400
2015-04-29,6888600,31806200,49893538,9978700,17142200,9409300,26662000,13661300,14487000,461400
2015-04-30,8893400,33104200,42838185,12970700,17305200,8286300,35176400,14554400,21405400,746800
2015-05-01,13499800,22709200,22565584,11017900,21096800,5158300,25014800,11508300,12220400,1996300
2015-05-04,8300400,28868400,27367961,6096300,15397600,6710200,26646200,8561700,7841800,535700
2015-05-05,7522600,32152600,37717594,10026900,16209800,6537400,37242400,11373800,15713600,8800900
2015-05-06,10031200,32777200,36626312,8247700,19747800,6233300,33952200,10152200,16596400,1583000
2015-05-07,12460800,34793200,39290812,10668300,11280600,6433800,25374000,9019700,11784800,909500
2015-05-08,9262000,29030400,40714217,7025100,19638400,6946500,28766400,11222400,11347200,855400
2015-05-11,8234400,36288800,38354636,5169800,12093000,3988400,25278600,7980700,13894400,2438600
2015-05-12,7549600,19703000,48760649,7542400,15301000,4903400,27070400,7019800,15020800,497600
2015-05-13,7628000,25069400,29430379,7704300,18613000,3716900,27959200,6005800,15843200,670900
2015-05-14,6319000,19235800,26445450,8698400,13952400,6174300,24485400,6894400,13660600,992800
2015-05-15,6259800,19561200,28494942,6266300,16936400,5014300,35583400,3872300,14379800,599200
2015-05-18,5381000,14459600,19841750,6643800,6786600,6199900,20487200,6792200,7923000,5576400
2015-05-19,5429000,27839600,32513049,6186900,9130800,5157200,25816000,5869200,9290800,544600
2015-05-20,4407400,25247600,37350263,7064400,22021800,5463200,18137400,10577000,14815600,541600
2015-05-21,3818800,20174600,23172098,6276700,7426200,4313600,16125200,4537900,5860800,677900
2015-05-22,3509000,12721400,16231966,5835300,7937000,5336900,17847800,4612300,5927600,530500
2015-05-26,7575200,26367200,54832187,7889900,15848800,8790100,21127800,9533800,10672000,634000
2015-05-27,5586000,22750000,31773341,5498900,25174200,7599900,15275600,13043700,7255400,597100
2015-05-28,3484200,24328400,21900598,5775300,9329600,5741300,19973800,5766400,6508400,888200
2015-05-29,6502400,25956200,31521478,11799000,15476800,6663600,18321000,9839200,12333000,565900
2015-06-01,8735800,16974400,23062170,8712900,13872600,5992300,17678200,7466700,11095000,8556400
2015-06-02,7311600,20366000,26426862,6126800,11275600,4998200,24302600,5722400,14261600,715300
2015-06-03,5260400,17280600,40898498,7917000,11314600,5892700,46725000,5357600,8796000,1359800
2015-06-04,7545400,31892200,37471271,10183400,16694600,7084800,26601800,6479500,11321000,934300
2015-06-05,5924400,37912000,52402931,9071800,15455000,9482300,31837600,7772200,7026000,599300
2015-06-08,7849000,19414600,28272131,6920500,16759000,10944000,15835400,6736600,7392800,985400
2015-06-09,5217600,22066200,31163011,5631700,15413400,7096700,20536800,8297500,9372200,1189700
2015-06-10,5454400,19570800,53968148,7293500,17929600,7091600,22182000,7728800,9327400,817100
2015-06-11,3716400,16833000,60034147,5256700,11289400,7469300,17953800,4912000,8786600,938600
2015-06-12,4747000,21009000,42206558,7799300,12317600,6748800,17258600,6330600,8135400,398900
2015-06-15,6711800,16151000,40678641,8872400,18358200,7632600,20152200,7150200,9342800,542700
2015-06-16,4290400,18035200,36228207,7514400,18346600,5036400,16073600,6041400,8213600,6452900
2015-06-17,7079200,20827400,55448179,10321000,22047800,10508800,36583800,5132100,8577200,2940900
2015-06-18,7331200,25345200,70136594,9470300,17926400,8821000,41434000,9511200,11583400,625900
2015-06-19,7395000,34469800,47071470,8899800,26869600,8908200,26751000,10327400,11966600,397700
2015-06-22,3962600,21154800,40678518,4913300,10876000,4445900,20547600,6635000,7812000,438100
2015-06-23,4503200,14235400,33542288,3837400,7986600,5107500,32553800,4631600,7023200,495300
2015-06-24,6282600,13596600,26541099,5976600,9693600,6765100,24459800,7294400,11973400,681800
2015-06-25,4896200,17371400,43711579,8323300,9827600,6443700,23374600,9232500,8859400,461900
2015-06-26,5812000,23544600,30737208,6424800,20348600,4608000,17541400,6147500,16617200,476600
2015-06-29,12405400,27794400,52912442,13132800,26214800,8106200,32343000,13675900,17959600,895700
2015-06-30,12598400,30341200,77383245,12494900,22765800,10039900,22217400,8722200,14474600,3121300
2015-07-01,10832600,27820200,52375111,10981600,16299000,6859600,22503600,7756500,12045200,11473000
2015-07-02,10276600,19400400,24081438,10477800,10321400,6956600,19150800,5678800,12517800,2175100
2015-07-06,12870600,27018200,33223951,10782500,15018000,8740700,27996400,9352600,8099400,1088300
2015-07-07,13718200,41372200,63077548,16636000,39319800,17427000,52236600,10653300,13923400,2665300
2015-07-08,14981600,33042600,56789354,12608900,32320000,11754300,30993600,13074900,13650600,1628600
2015-07-09,9807600,23912000,31236625,8918200,17987600,8359900,31152000,6654600,11855200,1995800
2015-07-10,7608400,26500800,36120618,8348000,13496600,7782500,24810200,8059500,9316600,1999200
2015-07-13,5799800,28717600,41191230,6754600,14143000,7031800,17169400,7815100,12129400,856700
2015-07-14,4889000,25308400,27691961,9130400,12252800,6858300,13642400,5831800,7502000,1062100
2015-07-15,6131800,25416600,62160945,7249200,13077000,5980500,19801600,6994900,5428600,1068800
2015-07-16,9163400,15721400,39781365,8273000,10413200,4451200,25185400,5109200,6554800,5841900
2015-07-17,14497000,28192000,22286763,5506000,15550000,4874400,20984600,3877900,6489600,934900
2015-07-20,8895400,27666800,25354045,5163100,18619000,6345400,19625000,3874800,5109400,1104900
2015-07-21,6918600,21238000,24390172,7287400,11950400,6146000,20569600,8140200,5353800,653400
2015-07-22,11785000,30418600,36459143,7549200,17182600,6107900,16504400,5765400,6419400,760400
2015-07-23,9715200,22569200,36561685,11548000,12645200,4535100,27894600,5677400,7522000,854200
2015-07-24,14524400,25108200,32149658,10889100,19492200,9950100,17178200,13229700,10339200,810500
2015-07-27,18553800,34393400,34805048,11680700,17307200,9567100,23905600,11037000,11104600,4482800
2015-07-28,28776400,37877200,29677194,15470300,15775000,8765800,17485200,11445100,10897000,2113800
2015-07-29,19170800,46854600,33091373,13128800,16752600,6105100,27001600,9367000,11624400,1590900
2015-07-30,11191600,25254400,20597954,5884500,13616400,7029100,22630800,5381100,6606400,581400
2015-07-31,9396000,43578800,24137571,7504200,21824000,6168800,24108400,7910300,7330400,4190600
