Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SHY
2010-01-06,12.26024055480957,17.617677688598633,9.125009536743164,21.040992736816406,9.261897087097168,17.244304656982422,8.831772804260254,23.992446899414062,12.370158195495604,66.09934997558594
2010-01-07,12.164865493774414,17.59125328063965,9.319806098937988,21.27002143859864,9.225625991821287,17.244304656982422,8.791744232177734,24.075889587402344,12.472733497619627,66.08343505859375
2010-01-08,12.334407806396484,17.705764770507812,9.265022277832031,21.60987091064453,9.286083221435549,17.186098098754883,8.78316593170166,24.11383819580078,12.4686279296875,66.14701080322266
2010-01-11,12.267300605773926,17.682281494140625,9.271105766296388,21.84628868103028,9.24980926513672,17.231369018554688,8.874658584594727,24.25041580200196,12.444009780883787,66.17884826660156
2010-01-12,12.034175872802734,17.426830291748047,9.137187004089355,21.6689682006836,9.149051666259766,17.328393936157227,8.83748722076416,24.075889587402344,12.283997535705566,66.23440551757812
2010-01-13,12.175460815429688,17.491426467895508,9.240674018859863,21.75763320922852,9.237716674804688,17.451292037963867,8.934698104858398,24.394590377807617,12.423497200012209,66.17884826660156
2010-01-14,12.027107238769531,17.541343688964844,9.283281326293944,21.75763320922852,9.261897087097168,17.39954376220703,8.894671440124512,24.614633560180664,12.423497200012209,66.24238586425781
2010-01-15,11.93880558013916,17.4003963470459,9.094571113586426,21.476884841918945,9.132928848266602,17.31545639038086,8.83748722076416,24.44770240783692,12.300411224365234,66.29800415039062
2010-01-19,12.12954330444336,17.558958053588867,9.210237503051758,21.713298797607425,9.290114402770996,17.4189510345459,8.940418243408203,25.0395450592041,12.464522361755373,66.31388854980469
2010-01-20,11.914079666137695,17.285879135131836,9.18588638305664,21.38083839416504,9.140985488891602,17.289581298828125,8.84606647491455,24.82708168029785,12.296306610107422,66.31388854980469
2010-01-21,11.398378372192385,16.93352699279785,8.924123764038086,20.885854721069336,9.044259071350098,17.04378318786621,8.7174072265625,24.2883529663086,12.14040184020996,66.36953735351562
2010-01-22,11.172321319580078,16.53126335144043,8.631930351257324,20.56817054748535,8.729883193969727,17.004981994628906,8.52584457397461,24.022783279418945,11.906535148620604,66.42512512207031
2010-01-25,11.271221160888672,16.639902114868164,8.68062973022461,20.701154708862305,8.802435874938965,17.037322998046875,8.583028793334961,24.022783279418945,11.968076705932615,66.36953735351562
2010-01-26,11.112272262573242,16.53420066833496,8.528443336486816,20.61249351501465,8.77824878692627,17.017915725708008,8.617338180541992,23.88621711730957,11.984489440917969,66.37747192382812
