Date,mom_21,mom_63,drawdown_63,rv_21,rv_63,amihud_log,vix_log,vix_change_21,hy_spread,hy_spread_change_21
2010-05-06,-0.04688801958463129,0.05642985261539879,-0.06903691406128676,0.19520180820399402,0.1413909306564644,3.8196584477994104e-11,3.490428515390098,0.6798217259627957,6.26,0.54
2010-05-07,-0.0639910706507214,0.040045765084605556,-0.08295457402128992,0.199424448290497,0.14491147863833612,1.722865075416358e-11,3.7123518102990785,0.9102042858177528,6.47,0.7699999999999996
2010-05-10,-0.028403696485796104,0.09007169030910678,-0.044070532800890794,0.2527922079409477,0.16603876146300267,7.519011638324207e-11,3.3617633124167483,0.5804626495749456,6.25,0.5700000000000003
2010-05-11,-0.03276764767095086,0.07229649749963851,-0.04733837867948587,0.2527713967391246,0.16420186732013,8.948346462920027e-12,3.343568268825519,0.5975802283829168,6.34,0.6600000000000001
2010-05-12,-0.01820097621564276,0.08958219345625595,-0.03366810256872155,0.25862967969342116,0.16604998783601946,4.0789610647163793e-11,3.239462458476589,0.454451216238251,6.18,0.5199999999999996
2010-05-13,-0.03879234925230879,0.06633849156792371,-0.04562429765568332,0.2594986509444639,0.16721284205688475,3.7863055188384315e-11,3.283914221047423,0.5372845379777376,6.14,0.5699999999999994
2010-05-14,-0.0575715334346949,0.050805121561968924,-0.062129486054176675,0.26470846291323813,0.17112644770503121,3.271223551486287e-11,3.441699324971485,0.6760093444228605,6.33,0.8100000000000005
2010-05-17,-0.04279414400286141,0.03464001585654719,-0.061275981629498544,0.2617746406614085,0.16786773318979054,1.0927327929200148e-11,3.4288125486951286,0.5186381635027844,6.36,0.79
2010-05-18,-0.05818548805673496,0.01759799251980576,-0.07291152405609969,0.2635855387644345,0.169657509594024,2.28655187040291e-11,3.5130368634176907,0.6600208920652948,6.46,0.8700000000000001
2010-05-19,-0.07317160930938504,0.004788207259624588,-0.07858533858438221,0.2604270182763184,0.16964130927064017,1.0786375618525077e-11,3.564449375735759,0.8088796586655729,6.59,1.0499999999999998
2010-05-20,-0.10972859706663485,-0.037180150990374194,-0.1134379490835008,0.2863635471171797,0.18568953391439416,5.429440949906931e-11,3.824065726669004,1.0316743771330432,6.92,1.37
2010-05-21,-0.10057171381259478,-0.022379762236687473,-0.10220008776134948,0.2915547262551641,0.18751765832155665,1.6917579464749443e-11,3.6913763343125234,0.8898357901229748,7.02,1.5199999999999996
2010-05-24,-0.11981483274729277,-0.02303939328604221,-0.11291531945638589,0.2892742168265684,0.18767752665876716,2.5732071576583772e-11,3.6459719531026598,0.8353651636753576,6.97,1.5299999999999994
2010-05-25,-0.1170506473470021,-0.0302825988667359,-0.11257334188687096,0.28981141161128066,0.18698704942448371,1.2842492458203916e-11,3.544142657647253,0.6836575335012878,7.24,1.8200000000000003
2010-05-26,-0.09731126281722213,-0.03371746292738331,-0.11619791935408452,0.2821951641905826,0.18713088030770164,1.1858431644523655e-11,3.555919326857706,0.42872029056140937,7.07,1.5200000000000005
2010-05-27,-0.0737555169279589,-0.0034307330158589444,-0.0885388076732524,0.30604914839450764,0.19761900961451248,7.038142395010382e-11,3.39047341829918,0.3421486946260184,6.88,1.37
2010-05-28,-0.09741775901295435,-0.025698883397103245,-0.09886541525352732,0.30173031834265135,0.19763892565985255,2.1979999537253514e-11,3.4679210137050633,0.5533987955766153,6.9,1.3600000000000003
2010-06-01,-0.10212026741771796,-0.04891649559653999,-0.11686199247012585,0.3042458102503882,0.20136591033473,3.7292872059724494e-11,3.570658822726505,0.47734622083364986,7.04,1.4299999999999997
2010-06-02,-0.0878850258270969,-0.02413230065010641,-0.09371307197895906,0.31792918318710045,0.20841694835805258,7.624166355180193e-11,3.40684805317097,0.4016606208462239,7.04,1.4699999999999998
2010-06-03,-0.06123394075688404,-0.022708276986067588,-0.09009533636633427,0.31174450359252914,0.20851623359901897,2.0471596440477394e-11,3.3830334110344844,0.21166856883733542,6.93,1.25
2010-06-04,-0.09092031386007271,-0.07287468897368221,-0.12241240974772438,0.3317359347497096,0.218009156865524,7.592449362307503e-11,3.5689691574413787,0.3536998281672896,7.14,1.2299999999999995
2010-06-07,-0.07135639786992343,-0.083386178937646,-0.13315236018275556,0.3182707836076433,0.2191491026086456,3.1371291299925447e-11,3.59922823216129,0.10879971677119205,7.18,0.9199999999999999
2010-06-08,-0.0446573964450554,-0.07250997030987039,-0.1230064724012152,0.3192653963309743,0.22064082015509584,2.2905728118359895e-11,3.517497837358316,-0.19485397294076234,7.27,0.7999999999999998
2010-06-09,-0.08977177455780794,-0.0789739839496022,-0.12614683623871337,0.27555611026835836,0.22055076817334615,1.0791905571310359e-11,3.5183876490735586,0.1566243366568103,7.26,1.0099999999999998
2010-06-10,-0.056238132574009114,-0.05320743400929162,-0.09943563302765901,0.3006555517213916,0.22927208963747706,7.87241312352102e-11,3.420019135902743,0.07645086707722415,7.19,0.8500000000000005
2010-06-11,-0.0671296825497234,-0.04963701898645079,-0.09640823430612522,0.29525593910214065,0.22941701533659212,2.2480382963368272e-11,3.3600281046240843,0.1205656461474951,7.27,1.0899999999999999
2010-06-14,-0.05501156181978084,-0.05088435607414432,-0.0967080159229331,0.29339388038389586,0.2293952024900806,1.6359196269203685e-11,3.3527071725017215,0.06879295145429865,7.16,1.0200000000000005
2010-06-15,-0.015337998352199289,-0.037316052615353534,-0.07640478533400097,0.30031114473792575,0.23331270150929695,8.276149478063016e-11,3.2530839961979376,-0.18861532877354747,7.03,0.7000000000000002
2010-06-16,-0.017231149397770817,-0.04284800247034992,-0.07731271298617126,0.30026603018692694,0.23308883668241626,2.0208519346574342e-11,3.255014871484074,-0.17379767721105477,6.97,0.6099999999999994
2010-06-17,-0.003399996469111599,-0.04083641538979421,-0.0760582691084718,0.29725202778042925,0.2331208090838238,1.6414443023987308e-11,3.2208738275308737,-0.292163035886817,6.91,0.4500000000000002
2010-06-18,0.0033451715264427584,-0.03535996177474354,-0.07549788734707585,0.29641760988866245,0.23296569779041765,1.1606665547445946e-11,3.175968323856924,-0.3884810518788351,6.82,0.23000000000000043
2010-06-21,0.03990170439089269,-0.0421450109226873,-0.07734736257649022,0.2623401941762866,0.23273967320378622,1.6855925697293414e-11,3.2140642678709788,-0.6100014587980254,6.68,-0.2400000000000002
2010-06-22,0.00834927761993498,-0.06846300089123991,-0.09467272676146654,0.2688075156536372,0.2349789404129229,5.006471792535267e-11,3.2976870052924907,-0.39368932902003273,6.75,-0.2699999999999996
2010-06-23,0.017954977824437002,-0.06444476202310812,-0.0968438843164866,0.26524002371064825,0.23473994801675852,1.2971207514877639e-11,3.2924979647388146,-0.35347398836384514,6.82,-0.14999999999999947
2010-06-24,0.0013256973258788385,-0.07639383956285073,-0.11139610258021049,0.2717885917970542,0.23661452895201826,4.447200701396133e-11,3.392492941032009,-0.15164971661524396,6.89,-0.35000000000000053
2010-06-25,0.01014677448463619,-0.07185308190165784,-0.1071845278598389,0.2717538484775458,0.23689038472494253,2.008137602091156e-11,3.3509561652254085,-0.20496316163229755,6.9,-0.16999999999999993
2010-06-28,-0.02452092987153387,-0.0842894917002126,-0.11061688985778584,0.24800443613866455,0.23613677777896816,2.2706723430753926e-11,3.367295829986474,-0.023177588312705666,6.93,0.04999999999999982
2010-06-29,-0.04286348500299786,-0.11445031217040214,-0.13667506853184297,0.2646424811019888,0.2426834378963521,5.6352303224556714e-11,3.530176762918616,0.06225574921355248,7.06,0.15999999999999925
2010-06-30,-0.03162530558422105,-0.12019920207199375,-0.14435448128232176,0.25780941917947825,0.2430939191004553,2.927299841061413e-11,3.5421180727185324,-0.028540750007972626,7.13,0.08999999999999986
2010-07-01,-0.06058900794919975,-0.13199252061450029,-0.14699368943235525,0.2374771024783267,0.2421601195394094,9.762141815901094e-12,3.492256112609122,0.08540805943815188,7.17,0.1299999999999999
2010-07-02,-0.06953903573007203,-0.14408658398866292,-0.15121934753459843,0.2362846447146952,0.2415142163387298,1.9836744550008507e-11,3.405189402931693,0.022155991897208516,7.13,0.20000000000000018
2010-07-06,-0.02818829651361776,-0.14005361195507948,-0.1468047052152064,0.20631462139561205,0.2418759475740264,1.666994933377617e-11,3.3894621254437345,-0.17950703199764417,7.14,0.0
2010-07-07,0.013577146752488112,-0.1046672707020666,-0.12130278286745155,0.22849396768273483,0.25004663887371953,8.608236313423454e-11,3.289893312103481,-0.3093349200578088,7.1,-0.08000000000000007
2010-07-08,0.013098378566424262,-0.09555008852935254,-0.1114437178236809,0.2282072909018852,0.25125157600412273,3.930520804657746e-11,3.246880021277798,-0.27061781608051794,6.98,-0.28999999999999915
2010-07-09,0.024166582640076317,-0.09400888840352772,-0.10477154800272626,0.22880540221010628,0.251455134383018,3.048598812843368e-11,3.2180755046974316,-0.30031214437612697,6.88,-0.3799999999999999
2010-07-12,-0.007342689626493648,-0.09634846987145362,-0.1060239799687297,0.2024786563051316,0.25141139634238385,1.898804060677873e-11,3.195811885269649,-0.2242072506330941,6.85,-0.34000000000000075
2010-07-13,0.0039780897408303595,-0.0813525690245358,-0.09280650592359307,0.20882911290527015,0.2534828068841456,4.572667466944592e-11,3.2011191032789417,-0.15890900134514263,6.7,-0.5699999999999994
2010-07-14,0.0035566818160992497,-0.09024722925599038,-0.09348957365376032,0.20884954672511966,0.2527736806086806,8.559641913700976e-12,3.2144661163795005,-0.13824105612222093,6.68,-0.4800000000000004
2010-07-15,-0.01714504272244799,-0.09005457450934218,-0.09210489067078786,0.19274706038812225,0.25278216898377753,1.195226605194126e-11,3.2244602031621015,-0.028623793035836176,6.73,-0.2999999999999998
2010-07-16,-0.042683880782559136,-0.10270917418319137,-0.11586789132070308,0.2119359526889115,0.2564585997602481,6.544658940536712e-11,3.2676659890376327,0.012651117553558855,6.77,-0.20000000000000018
2010-07-19,-0.03849433481215625,-0.1000798193380028,-0.11094893657697669,0.21325822272981707,0.25669798359374263,2.9260230369527114e-11,3.256942025674657,0.03606819814378337,6.77,-0.14000000000000057
2010-07-20,-0.026771359331998035,-0.09659779711494032,-0.09991970440099185,0.2187440390354643,0.25737003026355126,3.7551611446185515e-11,3.175132901920282,-0.000835421936641989,6.79,-0.03000000000000025
2010-07-21,-0.036713294991621126,-0.10654018766736328,-0.11060671513937748,0.2218601981265125,0.2582192920036989,3.182582566301777e-11,3.2441536320524693,0.030089364181490552,6.75,0.07000000000000028
2010-07-22,0.002551388462749493,-0.0896710477299103,-0.09235993604234338,0.2253739736274698,0.26179638410554223,5.567635969256354e-11,3.2039652121324464,-0.09372179316004425,6.67,-0.08000000000000007
2010-07-23,0.014610476855051235,-0.08724937806780453,-0.08136887595555142,0.22749373176057633,0.262165916830113,2.366411183384223e-11,3.1557230098629323,-0.13677495487588232,6.59,-0.23000000000000043
2010-07-26,0.04175483805301461,-0.07397011196810865,-0.06729467453516524,0.2213918710738769,0.26328745378599194,3.240373327091333e-11,3.123685637864452,-0.2688073031675571,6.54,-0.34999999999999964
2010-07-27,0.035288128104117966,-0.05187636022846798,-0.06891464844266659,0.22154942769135166,0.25929068109133774,1.5357606639872374e-11,3.1437211512674406,-0.20723501395796795,6.43,-0.47000000000000064
2010-07-28,0.03286700591955061,-0.06540944087994216,-0.07473702489035783,0.22247447074529203,0.25901123893807765,2.1972442870177283e-11,3.188416617383492,-0.17887921260298212,6.47,-0.45999999999999996
2010-07-29,0.058350888816632196,-0.08193035519932002,-0.07512710009827372,0.19359931764465632,0.2576834240044044,1.991774918166428e-11,3.1834558796369405,-0.3467208832816753,6.48,-0.5799999999999992
2010-07-30,0.06928745415673765,-0.06445811884520136,-0.07327401316547233,0.18889000423271535,0.25613436621604035,1.4591826330294006e-11,3.1570004211501135,-0.38511765156841893,6.57,-0.5599999999999996
2010-08-02,0.09381829852447332,-0.05465573525182332,-0.03148230469598268,0.1975005861896637,0.2588880098945874,5.095645114408246e-11,3.0914968955383704,-0.40075921707075146,6.54,-0.6299999999999999
2010-08-03,0.09338536385140195,-0.037387612635554124,-0.035669496733773065,0.19776721070895137,0.2553084912927269,3.4493263369544385e-11,3.119276459645446,-0.28591294328624706,6.55,-0.5800000000000001
2010-08-04,0.09646123099736315,-0.022647379376327326,-0.02766769126044344,0.19818998171563657,0.25560661264631557,3.1693698026811106e-11,3.100542637906336,-0.2889194875373984,6.49,-0.6499999999999995
2010-08-05,0.06679482580021245,0.009015574682777139,-0.02787623565568531,0.17614781508010388,0.2476489961414874,1.1540022157034285e-11,3.095577608523707,-0.194315703579774,6.51,-0.5899999999999999
2010-08-06,0.05207549645213749,0.020516478573506358,-0.031332503768418674,0.1751518509501657,0.24584608233111768,1.297325116694385e-11,3.0791538816930633,-0.16772613958473492,6.57,-0.41000000000000014
2010-08-09,0.049748002606305075,-0.015857189311426545,-0.026327634566287172,0.17450147038029065,0.23083780836380044,2.656880820660399e-11,3.0973859272804907,-0.12068957741694097,6.54,-0.33999999999999986
2010-08-10,0.04691099939744836,-0.0166698228030544,-0.030444348176648317,0.1755554945829547,0.2308901053020679,1.9535817516877752e-11,3.107720775502038,-0.08809110976761092,6.6,-0.25
2010-08-11,0.00394327196216393,-0.05920832084672911,-0.04568204644874596,0.1981022256795849,0.2355116556155965,5.876466605686097e-11,3.234355395716587,0.033236292437645254,6.78,0.08000000000000007
2010-08-12,0.0019029662991303375,-0.049551913704551254,-0.034704921686684376,0.19835920662316175,0.23437993193863488,1.5067342292781392e-11,3.2476576262936527,0.033191509914152206,6.83,0.15000000000000036
2010-08-13,-0.0025823956717672125,-0.03506543674641449,-0.03755704685925898,0.19857892752849282,0.23199058427963812,2.101231816693464e-11,3.267284964075888,0.04282476091378662,6.87,0.13999999999999968
2010-08-16,0.022804708113764338,-0.037110322066565615,-0.03864904420695381,0.17456291073839292,0.23197786431604603,9.919360835651561e-12,3.261935314328648,-0.0057306747089849175,6.91,0.14000000000000057
2010-08-17,0.03157842827640289,-0.010315903004864957,-0.024781607370158776,0.1800038117105692,0.23258123625892888,4.6393507586270944e-11,3.1917101567954314,-0.06523186887922572,6.82,0.05000000000000071
2010-08-18,0.020089255140541162,-0.003336932665014114,-0.023961952388417362,0.1756340857434772,0.23226023205195714,1.4659452110060947e-11,3.202339856228101,0.027206954307819053,6.78,-0.009999999999999787
2010-08-19,0.014028306163277993,0.017216715562549556,-0.04137863799384722,0.1822483994301268,0.22223740772523515,4.7225462596995124e-11,3.2748780149834857,0.030724382931016425,6.82,0.07000000000000028
2010-08-20,-0.009713494149117263,0.0011871719335672104,-0.04466435680713288,0.16779825411555271,0.22094303175758362,9.759566911491469e-12,3.238286218388024,0.03432100625557766,6.8,0.1299999999999999
2010-08-23,-0.022596845378839436,0.0099686093006488,-0.04774068007302146,0.1639107556003809,0.21969528035059335,2.815062190560794e-11,3.2449333591874905,0.08921034932455818,6.82,0.23000000000000043
2010-08-24,-0.04910094410649091,-0.006020408727597459,-0.0624840158062967,0.16514008642459768,0.22193699788319857,3.430162897592925e-11,3.312730400339825,0.18904476247537305,6.93,0.3899999999999997
2010-08-25,-0.044145911191906695,0.0012889913968474609,-0.05946348287518943,0.16623671832220818,0.22187144120863175,1.5037769457748667e-11,3.2846635654062037,0.14094241413876318,6.92,0.4900000000000002
2010-08-26,-0.04373863455341942,-0.03539255850540268,-0.06496421981302614,0.16611354258423025,0.21291151220562235,2.332491334967098e-11,3.309447523052588,0.12103090566909591,6.93,0.45999999999999996
2010-08-27,-0.022498532988552533,-0.007011129174918196,-0.04894506445464786,0.17855929548539343,0.21461530135214377,4.3865701411648577e-11,3.196630215920881,0.013174336283940491,6.81,0.3299999999999992
2010-08-30,-0.038862381950822034,-0.0012002333783054375,-0.06250672360290277,0.18390783153662765,0.21275331388890434,5.88285900784133e-11,3.303584552795155,0.14658413164504136,6.89,0.3199999999999994
2010-08-31,-0.060674479493672884,-0.02744518891839931,-0.06285398585835611,0.16316332554323693,0.20601290666157762,9.028756252066612e-12,3.260017768199376,0.16852087266100568,6.92,0.3799999999999999
2010-09-01,-0.02596386935070827,-0.00211754122937835,-0.03497826480841726,0.19792448119391048,0.21448492042426998,6.912523372511765e-11,3.173459961337718,0.05418350169227226,6.8,0.25
2010-09-02,-0.02512490016702218,0.043148034316723205,-0.026154039526224526,0.1984551098414316,0.2026506950534143,3.224065468049646e-11,3.1437211512674406,0.043178513361104454,6.72,0.22999999999999954
2010-09-03,-0.013131038924405036,0.06724093362829553,-0.014614929407191335,0.2034857662790749,0.20209393687143032,3.886363999854734e-11,3.0591764461105257,-0.036401162413181254,6.62,0.11000000000000032
2010-09-07,-0.019579580385984396,0.04559429463257736,-0.02442967972085619,0.20587451556016603,0.20213905648768005,4.203018565811977e-11,3.169685580677429,0.09053169898436586,6.68,0.10999999999999943
2010-09-08,-0.01823588595279757,0.05567869929358382,-0.018070618309974584,0.20642486672503835,0.2022578061086554,3.004688340698348e-11,3.1463051320333655,0.04891920475287481,6.59,0.04999999999999982
2010-09-09,-0.010128756191896127,0.029439553579058586,-0.014263052155661704,0.20663224852396436,0.19322222973366313,2.2695297622809285e-11,3.1271990362962967,0.019478260794258517,6.47,-0.1299999999999999
2010-09-10,0.024670932118554312,0.0325922938215486,-0.007826190982533787,0.18184446610243948,0.19351395054560538,3.167868710228749e-11,3.09058780456667,-0.143767591149917,6.37,-0.41000000000000014
2010-09-13,0.036222581765398054,0.04168222988062764,0.0,0.18303667490490902,0.1941970979420028,3.355800053288107e-11,3.0544727685765913,-0.1931848577170614,6.36,-0.46999999999999975
2010-09-14,0.03859578759289928,0.018868349198684076,-0.0005856628968992084,0.18244603011076635,0.18911381174453246,8.786664604659747e-12,3.070839746040796,-0.19644521803509196,6.36,-0.5099999999999998
2010-09-15,0.042326153184603754,0.022446980515808956,0.0,0.1821211091619636,0.18914536049789607,2.162717795196539e-11,3.095577608523707,-0.1663577058049408,6.31,-0.6000000000000005
2010-09-16,0.027078744006832967,0.02016283747107961,-0.0009250835052903028,0.17669265771760898,0.18915473193099208,1.2097131489776982e-11,3.0782334950657346,-0.11347666172969673,6.25,-0.5700000000000003
2010-09-17,0.027021530497403745,0.020339426305946873,-0.00014258449669468654,0.17669484558931856,0.18915588424704222,8.436770497577465e-12,3.0914968955383704,-0.11084296068973076,6.24,-0.54
2010-09-20,0.059110126529679174,0.03642513770133604,0.0,0.16745596291936718,0.1910829644801394,5.4205625798201885e-11,3.068052935133617,-0.20682507984986875,6.25,-0.5700000000000003
2010-09-21,0.0608920297590263,0.05372992407265853,-0.0016501672361081132,0.16672515818827902,0.18703266470985896,6.970488818977371e-12,3.106826321059578,-0.1314598973284462,6.32,-0.47999999999999954
2010-09-22,0.06146365149295274,0.05347728296916454,-0.004295999203711709,0.16647062864975018,0.18705152321703236,1.5068874867321473e-11,3.113959654918641,-0.13097370426884947,6.35,-0.47000000000000064
2010-09-23,0.06838304304052034,0.061036936987044044,-0.01290544827389939,0.1584053225923856,0.18487198304745514,2.3628393768975008e-11,3.1726224403507386,-0.14010795998908643,6.37,-0.5599999999999996
2010-09-24,0.08554192982705988,0.07668414673927115,0.0,0.16932750341152975,0.18883573300378909,7.69961850158207e-11,3.0777729838902004,-0.20689058151600337,6.32,-0.5999999999999996
2010-09-27,0.08600816603327344,0.07513653739940462,-0.005384892205390179,0.168990348427929,0.1890309275309138,2.2635629686928772e-11,3.11529150861163,-0.19415601444095776,6.36,-0.5699999999999994
2010-09-28,0.0741804483025672,0.11003280413064687,-0.00024010107477323572,0.16236943142302127,0.17866639223993477,1.6340680836911966e-11,3.1179499062782403,-0.07868030964264072,6.36,-0.4499999999999993
2010-09-29,0.08656240579210017,0.11698747799801579,-0.0022179501044851113,0.15049965025224793,0.177513699352766,1.6238326731978218e-11,3.1463051320333655,-0.15727942076178936,6.29,-0.5999999999999996
2010-09-30,0.08416646110332904,0.11731028013412947,-0.004974428782277052,0.15163344451376748,0.17747798165512144,8.314969901289091e-12,3.1654750481410856,-0.09454272005829045,6.26,-0.6600000000000001
2010-10-01,0.059266565815118355,0.12668806031581203,-0.0005750493473166696,0.11956689724463682,0.17699082594135818,1.2793264680990279e-11,3.1135153092103742,-0.0599446521273439,6.22,-0.5800000000000001
2010-10-04,0.04187803811768731,0.11321436894802828,-0.008822082412144772,0.12316581501425374,0.17806654324312488,2.3817615234736007e-11,3.158276202739271,0.014555051471830449,6.23,-0.4899999999999993
2010-10-05,0.05017570482222222,0.10383949169802964,0.0,0.1345735591879992,0.17287985939233264,6.19660523659664e-11,3.080073421987742,0.020896975877216395,6.18,-0.4400000000000004
2010-10-06,0.06168974623549772,0.09418566230165082,0.0,0.1269200699183441,0.171795693619873,2.4204654361755766e-11,3.067587710654419,-0.10209787002301018,6.15,-0.5299999999999994
2010-10-07,0.05348397126538451,0.08499608791889202,-0.0017071669316234273,0.12722244889090722,0.17148571226901094,1.4796064419935314e-11,3.070839746040796,-0.07546538599256936,6.13,-0.45999999999999996
2010-10-08,0.056936544711768455,0.09371878791732069,0.0,0.1282329868705795,0.1717961434244294,2.8714141468436164e-11,3.030616675407493,-0.0965823608888039,6.12,-0.34999999999999964
2010-10-11,0.05046169185056648,0.07907589593128472,0.0,0.12779126884346828,0.16969621916021427,7.361883309842757e-12,2.942331496826876,-0.14825630773979404,6.11,-0.2599999999999998
2010-10-12,0.04348796595131388,0.08161351401584227,0.0,0.12568518522883504,0.1696466033872294,1.468439242763357e-11,2.9407479652212314,-0.11372480335535995,6.08,-0.28000000000000025
2010-10-13,0.05323480974776418,0.08924820166889624,0.0,0.1276066922439837,0.17037180584304115,2.882503810706467e-11,2.9481164196123277,-0.1227233264284684,6.02,-0.34000000000000075
2010-10-14,0.04694889720472517,0.11207975850309326,-0.00368399842053424,0.12943104460352375,0.16122996898237596,1.0693829529691326e-11,2.989714201228428,-0.1058634072952791,5.97,-0.33999999999999986
2010-10-15,0.049473121638285544,0.1081302939215214,-0.0020899013893017626,0.12894039198231433,0.16105181311103986,1.578943427328293e-11,2.946016681308058,-0.13221681375767647,5.95,-0.2999999999999998
2010-10-18,0.05339670681633191,0.10050749245427681,0.0,0.12904296843550137,0.1597163725293496,1.639294549227318e-11,2.949164637737656,-0.14233225780071423,6.02,-0.22000000000000064
2010-10-19,0.02333664924898793,0.0964750819419451,-0.0158499063172316,0.1367194965329323,0.16127491122292684,3.5993051230361464e-11,3.0267463270831603,-0.04130660805045672,6.04,-0.20999999999999996
2010-10-20,0.03672208433768942,0.08790061994759846,-0.004233965890427904,0.14112323375836483,0.15802622668892652,4.0910999768437825e-11,2.9851767596144745,-0.12164956144510342,6.06,-0.2600000000000007
2010-10-21,0.041947019143204756,0.08081382525731806,-0.001670346375628906,0.14021068233402437,0.15715243864259448,9.838550789716486e-12,2.958549482426275,-0.155410172492366,6.0,-0.34999999999999964
2010-10-22,0.051563773091662934,0.07084587202569237,-0.000738909409461308,0.13483807207753493,0.15593024289371452,2.0046274477619765e-11,2.932792473780117,-0.2398299665706216,5.96,-0.41000000000000014
2010-10-25,0.03577428693379403,0.07717030556894722,0.0,0.11815038959867762,0.15596442227638452,1.874394593860899e-11,2.9882040071331994,-0.08956897675700093,5.9,-0.41999999999999993
2010-10-26,0.03937846509125276,0.08164799657110677,-0.00179365431576195,0.116061483372031,0.15534349857042132,1.7289142981708596e-11,3.006672213592325,-0.108619295019305,5.79,-0.5700000000000003
2010-10-27,0.029151086169382445,0.08083300148339712,-0.006839831805022567,0.11782479387121321,0.15547052195883998,1.756826504238353e-11,3.030616675407493,-0.08733323087074751,5.73,-0.6299999999999999
2010-10-28,0.03263535099125203,0.08033537483253017,-0.005345013650087771,0.11717676719495873,0.15546495274758448,1.0731677896688541e-11,3.038791763014438,-0.10751336901892738,5.77,-0.5200000000000005
