,vs_EqualWeight_weekly,vs_Markowitz_CVXPY_weekly,vs_HMM_MPC_CVXPY_weekly
2015-11-18,0.13223478034058656,0.08790351346390346,0.04494986475626517
2015-11-19,0.12591532644834436,0.0835041267817338,0.043317585380143964
2015-11-20,0.1328560806896948,0.08694127753809999,0.04848380506992189
2015-11-23,0.13149559140956502,0.0842101254029679,0.043788670879775005
2015-11-24,0.12909170792583557,0.08469797953383917,0.043060888001569486
2015-11-25,0.1332850541940087,0.08467190406693037,0.04180717671441325
2015-11-27,0.13398442343336248,0.08499026276908439,0.041099464096513216
2015-11-30,0.12861121904967399,0.08652929799143272,0.043899479208562076
2015-12-01,0.1324798808917962,0.08786910897626177,0.044590653772336175
2015-12-02,0.1371058590482206,0.0879658624522297,0.04334449013036279
2015-12-03,0.1332921155999176,0.0844515690093195,0.04017653884621053
2015-12-04,0.13834701779483694,0.08565352074389554,0.04029696152190532
2015-12-07,0.14370722167038186,0.08303995668732411,0.037960777257653566
2015-12-08,0.151271848441082,0.08388067398417887,0.038135928083181
2015-12-09,0.14122001380350202,0.08273485049103546,0.03716669402984096
2015-12-10,0.14465723100652572,0.08441469133102175,0.037172704988505334
2015-12-11,0.14747996564175248,0.0822564300502211,0.034472676062320184
2015-12-14,0.15077181925507754,0.08149535265277374,0.03341682090411302
2015-12-15,0.14896736062820892,0.08223895747481036,0.033204243301433234
2015-12-16,0.15058828975869964,0.07990121649911197,0.031912723835459955
2015-12-17,0.15289314646584273,0.07943256573611501,0.03170730511466924
2015-12-18,0.1543126500729497,0.07948711541674225,0.031809062410702804
2015-12-21,0.1550204279126124,0.07920848046385931,0.03062237109485766
2015-12-22,0.15205262536267505,0.07706272204660225,0.028708780750605234
2015-12-23,0.1449394542130087,0.07736461679459827,0.029185473746615065
2015-12-24,0.14647933109443656,0.07766718549545204,0.029249627488775465
2015-12-28,0.14882974239750868,0.07770345437489179,0.02953504367589721
2015-12-29,0.15124039038370296,0.07976287690362205,0.031516202409580085
2015-12-30,0.15231452064092554,0.07781660142703761,0.029505401393632225
2015-12-31,0.15008792978798247,0.07757088138560775,0.02922244841032251
2016-01-04,0.1459278157218673,0.07534663889516868,0.026688075385955523
2016-01-05,0.1446981620698624,0.07211728990998711,0.02324448336419005
2016-01-06,0.15114725260564588,0.06865619288956326,0.01972110148263173
2016-01-07,0.15162053420963972,0.06232092868840766,0.013321680297488037
2016-01-08,0.14991785055926043,0.06037587184923354,0.011281848160070274
2016-01-11,0.15171474197376944,0.0570614718539717,0.009310879822018725
2016-01-12,0.1571717966429802,0.06174880454683662,0.013265259737641477
2016-01-13,0.15027338935838408,0.05292104767177186,0.005547469765426527
2016-01-14,0.15154107181892895,0.057894315439609434,0.009184982110366446
2016-01-15,0.1526554200259862,0.053683867024210574,0.00507710476124279
2016-01-19,0.1558476045905599,0.04750188299130409,-0.0003620144909513012
2016-01-20,0.16524182662255193,0.053355429801103194,0.004660626917453614
2016-01-21,0.16234276927934999,0.05549584791407702,0.006552524941469073
2016-01-22,0.1603491306118101,0.057188781845218584,0.008378473742907788
2016-01-25,0.1692367460680908,0.056052555933660875,0.007246520723855454
2016-01-26,0.16335328178928354,0.057420854719932635,0.00852186797018395
2016-01-27,0.15723047731818363,0.04862757038041621,0.00014635263270701415
2016-01-28,0.14630173560510884,0.04332363488294444,-0.003833634331670721
2016-01-29,0.1400661128815459,0.04274520677863869,-0.00380850354569795
2016-02-01,0.14369999674563116,0.041772272321864534,-0.004733525252969661
2016-02-02,0.14430977652296484,0.035943100447189735,-0.011060249528370258
2016-02-03,0.13411703867636637,0.03509335115346679,-0.012633425257108866
2016-02-04,0.12533148014487483,0.03698570978986915,-0.01044454267810524
2016-02-05,0.11580517622412145,0.02226115818794283,-0.025549008244866278
2016-02-08,0.11457279477090365,0.014595293404054077,-0.032806973015614416
2016-02-09,0.11629532162781264,0.011767819402263013,-0.03550144866409788
2016-02-10,0.12184369835650788,0.013878718595401462,-0.033077316604489204
2016-02-11,0.1275208948324833,0.017141646986464032,-0.029871435073554053
2016-02-12,0.12153116032748246,0.021616010997031143,-0.025161362267833054
2016-02-16,0.12483840913228095,0.02843560453603322,-0.018463264225507148
2016-02-17,0.12383626709244022,0.0349120102198075,-0.011653753699123026
2016-02-18,0.12352132750101696,0.030981548164847217,-0.016379827454064855
2016-02-19,0.12580849882050926,0.03216424140075014,-0.015070191704626978
2016-02-22,0.12483057914804618,0.036846259457390174,-0.010811251978471215
2016-02-23,0.1313606359500128,0.032392271961631414,-0.01605008731028401
2016-02-24,0.13170212628548095,0.03343844680368724,-0.014955504093670857
2016-02-25,0.13229940705680643,0.033579208858282694,-0.014618351308789523
2016-02-26,0.12815037672106233,0.04164146590097029,-0.0056699324528903805
2016-02-29,0.12773769333283336,0.03888249357101903,-0.009239792414848291
2016-03-01,0.12681052773487234,0.047294456926387785,0.0013894911352814177
2016-03-02,0.1232219831012702,0.04630926488476206,0.0001431933653170958
2016-03-03,0.11951932848440827,0.04471600442178292,-0.0017487740289264808
2016-03-04,0.11566726831219021,0.042324834676373824,-0.004889956509609661
2016-03-07,0.11148189997825364,0.0435279541916711,-0.005006714858818984
2016-03-08,0.11973440693049153,0.038769038531104805,-0.01060777206621355
2016-03-09,0.11788588008455059,0.03743649968386453,-0.011478175356630205
2016-03-10,0.11802681882723864,0.03767923589607336,-0.011382654157059302
2016-03-11,0.11515951161783056,0.04291180611102008,-0.0054661534481162954
2016-03-14,0.11763077067866767,0.04366843547615873,-0.004738105807756465
2016-03-15,0.11608042003265329,0.041780699914981234,-0.005910338577424845
2016-03-16,0.11703530293436915,0.0431753567575448,-0.004531007061838288
2016-03-17,0.10839342412542785,0.04056482170290954,-0.006728522049316177
2016-03-18,0.1065446056189927,0.04259694377718115,-0.0045104012980417
2016-03-21,0.10673372489747202,0.04353919195940659,-0.003650617097277764
2016-03-22,0.11054934175667386,0.04668201320195697,-0.0012674178735134767
2016-03-23,0.11467374217580417,0.04395493290063257,-0.004667186272493518
2016-03-24,0.11614935116504221,0.044738415272312926,-0.003752513863619522
2016-03-28,0.11543772166935384,0.04360093955006983,-0.004990424853632325
2016-03-29,0.11962236695029715,0.04487111355863882,-0.0033638306127903306
2016-03-30,0.11908038186718017,0.04433463644393232,-0.0030370686350024156
2016-03-31,0.12115587103599368,0.045388320422379946,-0.0024960561605277265
2016-04-01,0.12261275644593184,0.04405887408567932,-0.0036368802267500167
2016-04-04,0.12576022403468223,0.044509908848781476,-0.005132956069697658
2016-04-05,0.12351138658859573,0.043221394607289465,-0.005278010880500061
2016-04-06,0.12335893579923041,0.04682393087498893,-0.003125875698552827
2016-04-07,0.12501444980734377,0.046520961414077355,-0.0047922935239572695
2016-04-08,0.12047403552044744,0.04374224112147784,-0.007455563350294181
2016-04-11,0.11786025941778444,0.044620324265328914,-0.006196720238227593
2016-04-12,0.11392171953903496,0.04513300624687955,-0.005837431401847004
2016-04-13,0.11174025191032788,0.05184396561176974,0.0018194536289610763
2016-04-14,0.1109806724660789,0.053499921361021885,0.0033844274134686714
2016-04-15,0.11307588479047093,0.051910106420586244,0.0007168451651755614
2016-04-18,0.1129710157347783,0.05299317723919872,0.0013086303425551282
2016-04-19,0.10431622665128426,0.052637118816491135,-0.0006687125981409414
2016-04-20,0.10037222722519701,0.05657049036358908,0.00534655103481807
2016-04-21,0.10028168604881049,0.06218608145257787,0.011402694396058344
2016-04-22,0.09539353166040843,0.06096308527662897,0.005844002130085402
2016-04-25,0.09778213730284357,0.05914830885302935,0.003618918014259176
2016-04-26,0.09328259351438217,0.06050882065712271,0.004347685323369932
2016-04-27,0.09008520504553896,0.05961541867715514,0.0007992378742620598
2016-04-28,0.09132442032501675,0.05710835676895987,-0.00392991772695761
2016-04-29,0.09368561587851132,0.05787272950715727,-0.004499345214052486
2016-05-02,0.09642074113129362,0.05734135692506048,-0.00409613691731936
2016-05-03,0.1008120584645742,0.0554477846082575,-0.005371569162404666
2016-05-04,0.10624299415202576,0.054012416750851555,-0.004133693232520663
2016-05-05,0.10416191366871042,0.05299635275289183,-0.00654091165915871
2016-05-06,0.1024432003001583,0.052383548124862456,-0.007482169873291866
2016-05-09,0.1086496161207835,0.05134508080898459,-0.009241600115437065
2016-05-10,0.10470557296127647,0.051832853828251535,-0.008401894439037938
2016-05-11,0.10235577897537373,0.05022328306189672,-0.009706509973093524
2016-05-12,0.10222308561825844,0.04843063177585205,-0.010920208048137536
2016-05-13,0.10484474950151412,0.05020650540931526,-0.00963505546539789
2016-05-16,0.10167116776378671,0.05098634993509421,-0.009719437858767277
2016-05-17,0.09700207143820827,0.054112718847161734,-0.00738579623718838
2016-05-18,0.09461647557266639,0.05699015980493649,-0.0065453645368955815
2016-05-19,0.09664544302305123,0.0526476081474736,-0.008969670755148984
2016-05-20,0.09733135444450447,0.057398829446793975,-0.004951519132513793
2016-05-23,0.09364769418374763,0.05575168570195577,-0.006280622997469121
2016-05-24,0.0955601361836329,0.05749985131146507,-0.004152633931450489
2016-05-25,0.09156442991781066,0.05881460296788621,-0.0030563966776407936
2016-05-26,0.09705474250884816,0.05846414896480567,-0.0028336486149455054
2016-05-27,0.09769114259288991,0.05968791696237674,-0.0017697761134320977
2016-05-31,0.10095154416864038,0.06187685575908031,0.0011501453403286455
2016-06-01,0.10019521777558604,0.05817485146195023,-0.002573850384559262
2016-06-02,0.1012394276551678,0.059682219924194646,-0.0029296972876241556
2016-06-03,0.10368813653989228,0.055826206609730145,-0.0038724236631823006
2016-06-06,0.09834322424588016,0.05606854094593294,-0.004513430680097796
2016-06-07,0.09518235552742049,0.0573284767481137,-0.0030002421603103624
2016-06-08,0.09546560569016327,0.05575881265101801,-0.003919370836919622
2016-06-09,0.09944746676236194,0.054125942649065895,-0.003874039044786559
2016-06-10,0.10233732984426913,0.05051186930812035,-0.006227099507946865
2016-06-13,0.10440945586163997,0.051488079803829745,-0.004671491888428192
2016-06-14,0.10788876690916771,0.049625067591544836,-0.005449243821922023
2016-06-15,0.1061992040300539,0.051232146354725616,-0.00452819212876332
2016-06-16,0.1080021774955191,0.05055700913085537,-0.004752568803340851
2016-06-17,0.10620434227955222,0.05149555006709905,-0.002378826888199348
2016-06-20,0.10387986695856988,0.05294513131605649,-0.0021100265335667334
2016-06-21,0.10197927186833944,0.05188893676403361,-0.0018512140919356712
2016-06-22,0.10146104787429122,0.05096214564720736,-0.0036234365245465527
2016-06-23,0.09724671528036,0.05240696051708782,-0.0028901935972722725
2016-06-24,0.10900299310452288,0.046728322850018156,-0.005982037583020627
2016-06-27,0.12159887689802185,0.04111166621708584,-0.008946260159361175
2016-06-28,0.11841203477856133,0.04574802552164492,-0.006135823164393206
2016-06-29,0.11396415544781657,0.047090157964524204,-0.006485589004592063
2016-06-30,0.1132292018740031,0.042127419156192225,-0.009617041234497914
2016-07-01,0.11571854680231941,0.04694480175840199,-0.006458551866035944
2016-07-05,0.12295714235515809,0.041852837930434594,-0.010246219807125811
2016-07-06,0.12410587119811711,0.04438223606668701,-0.00879813095616555
2016-07-07,0.12069566953027655,0.04645081475042856,-0.008799583721901705
2016-07-08,0.11815464234960005,0.049148568803108805,-0.0067091322638354045
2016-07-11,0.11699041978954905,0.05150384033177202,-0.004510795953859725
2016-07-12,0.10735414531915288,0.05511688773725387,-0.002401197556966106
2016-07-13,0.10833853771637103,0.05156784219572286,-0.004503624353607738
2016-07-14,0.10427403855473605,0.053240914225434643,-0.0036656025967324313
2016-07-15,0.10382466635530707,0.051799073809143836,-0.004358077015941597
2016-07-18,0.1045978511908272,0.05390380013177842,-0.002099044899521063
2016-07-19,0.10493454343577002,0.05350106429901946,-0.002447365772903942
2016-07-20,0.1048569073320309,0.05585012211178775,-0.0014073888230198284
2016-07-21,0.10979870759568078,0.05593409440580377,-0.0008852881997893913
2016-07-22,0.1126886751669256,0.05654441192790172,0.0010006491612712942
2016-07-25,0.1160798912491432,0.05737260830593005,0.0015708054675092065
2016-07-26,0.11090878098866841,0.05894990133437217,0.0023209954911100894
2016-07-27,0.10950595579082933,0.0618684222319934,0.003510706479897152
2016-07-28,0.11081369419064635,0.0612951880112369,0.0035390890947037956
2016-07-29,0.11271922249718491,0.06031803295668969,0.0032462758718183604
2016-08-01,0.11840321493986528,0.06015740333635944,0.002379709896815685
2016-08-02,0.11437632380778284,0.055564053554083115,-0.002126273671690493
2016-08-03,0.10917983240186002,0.05781448653600285,-0.0005209345167550561
2016-08-04,0.10898925328065734,0.05675739357957599,-0.0013508874086261002
2016-08-05,0.10200523485177704,0.057696309361707776,-0.002948492547759085
2016-08-08,0.09916998894484408,0.057391413340847075,-0.0021655900754714574
2016-08-09,0.09931710232321733,0.05517855306746755,-0.004679985116135099
2016-08-10,0.10180889764398349,0.054962111109343015,-0.004441034733469795
2016-08-11,0.10139051748286754,0.057973322820057405,-0.0020072731760386597
2016-08-12,0.10276049471258708,0.0569737145212621,-0.0024515133613414175
2016-08-15,0.0950886608731798,0.0568431061255652,-0.005519783477935469
2016-08-16,0.0916329265958229,0.05588112893286512,-0.006856399401319435
2016-08-17,0.09430668511581364,0.055553707623588355,-0.005043244503131872
2016-08-18,0.09409871208371068,0.05532242580583269,-0.003339122394035554
2016-08-19,0.0916855322090191,0.055148308357060305,-0.005397933447901737
2016-08-22,0.09379918634533602,0.054479230031617476,-0.005866372924585472
2016-08-23,0.09173729836708389,0.05628882628600973,-0.005149883435584646
2016-08-24,0.09297686950727435,0.05608969881116166,-0.0031525454407820286
2016-08-25,0.09244392404546908,0.056826390230595214,-0.00142443996761199
2016-08-26,0.08721547297313936,0.05545273405782236,-0.006572040923163214
2016-08-29,0.08632708694179958,0.05515396988842691,-0.006130415275631185
2016-08-30,0.08222596679885785,0.054523755967403886,-0.007538829299842842
2016-08-31,0.08642756324060108,0.05384001020764484,-0.007328264311660004
2016-09-01,0.08580657974922601,0.053648814008556034,-0.00766217056085805
2016-09-02,0.08614771892108264,0.05276067885160263,-0.007045950175489035
2016-09-06,0.08882962943921391,0.053349981797497614,-0.005369369208785835
2016-09-07,0.08907950943916676,0.05656189055878502,-0.0024216453215716305
2016-09-08,0.08654062623453118,0.05667733255619778,-0.0019775068112296568
2016-09-09,0.08370288040595808,0.05655704397521677,-0.005074780528432465
2016-09-12,0.08613097951229176,0.05510397031755487,-0.005926312142868095
2016-09-13,0.08928365773281444,0.05409358909754336,-0.006713136759126215
2016-09-14,0.09303948268658568,0.05542521733191541,-0.005639464079975398
2016-09-15,0.09312112840171816,0.054679224291432904,-0.006106914905472216
2016-09-16,0.09917840704074932,0.056352581770945376,-0.00519890464022621
2016-09-19,0.10070065546008178,0.057731599018270074,-0.0043297169385677625
2016-09-20,0.10112259873862484,0.05713668489629442,-0.004993088939590495
2016-09-21,0.10243503746637939,0.05907561700816322,-0.003248527391072842
2016-09-22,0.10381361931881461,0.058645738743814846,-0.003757007311901095
2016-09-23,0.10655252428256001,0.06011691357657978,-0.0028149488283648605
2016-09-26,0.10751517186207504,0.05967167843974597,-0.003454897537993773
2016-09-27,0.10443915343520604,0.0596232306489084,-0.002519139804306958
2016-09-28,0.09646874455016952,0.059700917988914304,-0.002356277703529641
2016-09-29,0.09520734258251506,0.060531134675204434,-0.0013207700524402455
2016-09-30,0.08896922467956991,0.0587931538830615,-0.0024717191163123875
2016-10-03,0.08562856726237,0.059812826076371284,-0.0015527918103176441
2016-10-04,0.082506529612284,0.05993886717335806,-0.0014270965929346069
2016-10-05,0.07764268934135443,0.0612356307848092,-0.00025550488561909557
2016-10-06,0.07646721415093571,0.060359702220484035,-0.0008836335990217714
2016-10-07,0.07970868224442418,0.05998680208932594,-0.0013079403052866923
2016-10-10,0.07943384597799086,0.06097438928470411,-0.0005741887137127311
2016-10-11,0.07897571164990169,0.05810073426949325,-0.0030135879312862546
2016-10-12,0.08322425445539627,0.058628230651439406,-0.002711369769191063
2016-10-13,0.08812062984863411,0.059817569634538215,-0.0023133140178446254
2016-10-14,0.08607286868404995,0.05801311267784781,-0.00358167151937816
2016-10-17,0.08751810840572638,0.05778460394966611,-0.003922517789056945
2016-10-18,0.08850608515736225,0.059825822309711896,-0.00245256776437075
2016-10-19,0.0853242843088442,0.06261494246729926,0.0004042128951029511
2016-10-20,0.0852923188830319,0.06311032702307307,0.0003561231233297768
2016-10-21,0.0863342899749322,0.06213695108663431,0.00023592424237750542
2016-10-24,0.08863955083128006,0.06110055029584127,-0.00012453555159330776
2016-10-25,0.0896281103758183,0.0568912675210449,-0.004134746714898663
2016-10-26,0.08804692375586232,0.05661837888800081,-0.004412230175840026
2016-10-27,0.08575156026676267,0.055380449532006715,-0.005871046083974374
2016-10-28,0.0861117867145853,0.052195666871833746,-0.0077806850424458895
2016-10-31,0.09339971505509181,0.053020598892392634,-0.006560465806622284
2016-11-01,0.08847189475199269,0.051312575537568295,-0.008351530300846455
2016-11-02,0.08653272928959055,0.049471244815041615,-0.010107509183907237
2016-11-03,0.08674641848979303,0.0520686291626864,-0.007651143919137904
2016-11-04,0.08623143794275401,0.055366873935332794,-0.005357184248557356
2016-11-07,0.08552974833029592,0.05750544434331539,-0.003644893126844906
2016-11-08,0.0873408769292523,0.05759602806902353,-0.003457220655558424
2016-11-09,0.06425942317547673,0.06303566404820349,-0.0007065140241825363
2016-11-10,0.04957521343806759,0.07541270318884119,0.008914211063536959
2016-11-11,0.05335384061055648,0.07556473990204027,0.01022365933800451
2016-11-14,0.04820789396701319,0.07622154575209028,0.010395072135755301
2016-11-15,0.04972918988815156,0.07626980954185703,0.01020502977449822
2016-11-16,0.05303456037631382,0.07750824223942021,0.011481347874323644
2016-11-17,0.055013380969004766,0.08098019389070199,0.014502303220752522
2016-11-18,0.05359013931783796,0.08095928599978164,0.014131823697244972
2016-11-21,0.052808498729696174,0.08100816143049605,0.014318630308477909
2016-11-22,0.05531901815402396,0.08314614469489312,0.016643871138191102
2016-11-23,0.05027915950761108,0.0843411042056923,0.017448085954903103
2016-11-25,0.05381497824791226,0.08378371034143517,0.016970826316167198
2016-11-28,0.06170089448842164,0.08189718237444832,0.016129007042332777
2016-11-29,0.06415618954855895,0.08299512628299399,0.016789134045993803
2016-11-30,0.04520754957203765,0.08248245456849257,0.015266633030249999
2016-12-01,0.03933242921363256,0.08526810618645375,0.016505938678945897
2016-12-02,0.041279233870474163,0.0826219151071923,0.01455541494082424
2016-12-05,0.04129657231756778,0.08398367476886293,0.015668201410448113
2016-12-06,0.04004353163285579,0.08251742027886699,0.014334005653618753
2016-12-07,0.04159382757239438,0.08193691005441361,0.014955996751417233
2016-12-08,0.04057778577952753,0.08180826640905359,0.01458863215495887
2016-12-09,0.04203080127919989,0.07966241592132417,0.01245828190007714
2016-12-12,0.04402559241787407,0.07872932105974684,0.013341555349986045
2016-12-13,0.04777088404307728,0.08109002632481266,0.015611979190144565
2016-12-14,0.04665455351152925,0.08115839790497525,0.013277808153665527
2016-12-15,0.04579631060697742,0.07841347486982064,0.010723577589756284
2016-12-16,0.04811899223043348,0.07774941786398593,0.012619105350179405
2016-12-19,0.0501794324598801,0.07788684419190162,0.01297854059479886
2016-12-20,0.050629458666851646,0.07906311747407302,0.013109379505989116
2016-12-21,0.04990518500290797,0.07870735757631886,0.012900230426719395
2016-12-22,0.04905247823886616,0.07628914767437878,0.011146528896975871
2016-12-23,0.04787445446498828,0.07522952113758863,0.009673871919806398
2016-12-27,0.04787047831022484,0.07661066692753149,0.010510119036670096
2016-12-28,0.04863509326588211,0.0767445729383398,0.010773839730284118
2016-12-29,0.05290308520416653,0.0771030655450402,0.013393446771007511
2016-12-30,0.0507707341203496,0.07479712709690411,0.0108982463160332
2017-01-03,0.047346669212023906,0.07469460259333882,0.008578573946804946
2017-01-04,0.04815022163692051,0.07857030125391429,0.01149732355000932
2017-01-05,0.05022118748224269,0.07963486793190433,0.012954315324968935
2017-01-06,0.05115731701257498,0.08083162424387069,0.013568470848074554
2017-01-09,0.051163762365605825,0.08359185965481308,0.014236117199139642
2017-01-10,0.051589960218045405,0.08613747823021645,0.01546697530482355
2017-01-11,0.0517391016659714,0.0850925745568929,0.015632419980745604
2017-01-12,0.053849691864542804,0.08646226176715577,0.017774403394380522
2017-01-13,0.053798044642473064,0.08667644764917726,0.017122344365525732
2017-01-17,0.05963622428767135,0.08710505887287145,0.022127954878864875
2017-01-18,0.05699249230803116,0.08391658003372982,0.018566595705445277
2017-01-19,0.05518453365026632,0.08351139048191158,0.017732888391670976
2017-01-20,0.05421843305794716,0.08143162598492881,0.01606526812631559
2017-01-23,0.05559528332659425,0.08170047687702242,0.016651534237324794
2017-01-24,0.05049802985168461,0.0795547485608823,0.014488295385422845
2017-01-25,0.04767164830835924,0.08031945552592568,0.012233560057401283
2017-01-26,0.04740629156187626,0.08155147830521847,0.01327904958611037
2017-01-27,0.04926021654327761,0.08367891799061122,0.014016179285107011
2017-01-30,0.05417138410266764,0.08499584099338553,0.016621466896785675
2017-01-31,0.05949625958638438,0.08735354518517968,0.020570281952576153
2017-02-01,0.05539890648108581,0.08747701471869185,0.017173502130897855
2017-02-02,0.05790754264907427,0.08596045265398167,0.018255632967674407
2017-02-03,0.05345154423926113,0.08072736375688172,0.011294585910312405
2017-02-06,0.054253442678083186,0.08231838316946272,0.012250694434472909
2017-02-07,0.05701849147740767,0.07948050962430608,0.010949251992153686
2017-02-08,0.061082591492076954,0.08193151820917577,0.015055388608027354
2017-02-09,0.056503819425843815,0.0797600493763535,0.011460423027720212
2017-02-10,0.05638955789816591,0.08199587140172193,0.013462640143286908
2017-02-13,0.05477789018589729,0.08218124062500665,0.011978040509215582
2017-02-14,0.05334786331331354,0.08310509369392172,0.010145045082710524
2017-02-15,0.0528613206750439,0.08147965427806958,0.007976598906914711
2017-02-16,0.05569401300229937,0.08000546696030497,0.007892308661352487
2017-02-17,0.057136077250110384,0.07918068031805303,0.007649672464489665
2017-02-21,0.05824713128741443,0.07841460774450715,0.008031230991119909
2017-02-22,0.060996239134848196,0.07843717186085408,0.00838565443212791
2017-02-23,0.06239585559173788,0.07688537351005742,0.00787662001769962
2017-02-24,0.06732773105685119,0.07984927178974477,0.013161867296636265
2017-02-27,0.06499575641197519,0.08147837572922723,0.012434175353673416
2017-02-28,0.06610349286229278,0.07919960719598418,0.011865786722192517
2017-03-01,0.05852815521385368,0.07806660301955559,0.005235886050304117
2017-03-02,0.06390623493756387,0.07941997504900633,0.009981198879988495
2017-03-03,0.06308897896604715,0.0799279431163824,0.008563168811998922
2017-03-06,0.06347799010804822,0.0808775889959581,0.009933063948883936
2017-03-07,0.0651019657831029,0.0798484524930092,0.009484259846090248
2017-03-08,0.06636584386292932,0.08136213220716049,0.008620069019215526
2017-03-09,0.065382367685904,0.08040969178484225,0.006956931565470947
2017-03-10,0.06644332458711588,0.08016943706144053,0.007861167524561452
2017-03-13,0.06726125415210626,0.08071881257081936,0.008372507996564638
2017-03-14,0.07076946238856907,0.0816381501928356,0.009452510828299232
2017-03-15,0.06941425599250373,0.08274850357524755,0.012727644496353774
2017-03-16,0.06915469177324018,0.08023835303495175,0.00958649177343096
2017-03-17,0.0707082534821688,0.08220139169205631,0.013596747105986795
2017-03-20,0.06888650970685695,0.08040296970950567,0.013042209262811744
2017-03-21,0.0749943052173121,0.07999896863417155,0.019429536549953053
2017-03-22,0.07641277289029635,0.0812746351246485,0.021081313415365344
2017-03-23,0.07625763332266322,0.08236029861970917,0.02132866979052217
2017-03-24,0.07971414490648465,0.08435085249286,0.023456713532169937
2017-03-27,0.07972760483559949,0.08455618714098212,0.023848640450969683
2017-03-28,0.07631895081468643,0.08554881038169171,0.021927668691494873
2017-03-29,0.07564099044464778,0.08606423327211754,0.024303027688351575
2017-03-30,0.07321327161195224,0.08693706360407405,0.020918609710914415
2017-03-31,0.07571788181075134,0.08819242647142556,0.024334666493039947
2017-04-03,0.07589312784932911,0.08789596147984091,0.023989156210658447
2017-04-04,0.07457717385731577,0.08651533129032374,0.02362294712004287
2017-04-05,0.07658553104734156,0.08711280626533702,0.026319118072410497
2017-04-06,0.074331467028945,0.0878703343358993,0.025393681186285155
2017-04-07,0.07316686577961184,0.08584207327307647,0.024197752763531755
2017-04-10,0.07302764514288906,0.08596326830105072,0.025796514331055453
2017-04-11,0.07284721491070711,0.08579780298825246,0.026409277948181042
2017-04-12,0.07733904184662821,0.08444686407653901,0.02795596094264252
2017-04-13,0.08020845294429879,0.08396209821279421,0.029414724803263903
2017-04-17,0.07994131282013917,0.084483031306688,0.028369259774092326
2017-04-18,0.08268831932506382,0.08220501187600449,0.028917913433513576
2017-04-19,0.08308766827753922,0.08294889198469702,0.030466413845287033
2017-04-20,0.08061002872011835,0.08573799331346965,0.031241906126688423
2017-04-21,0.08274697434733769,0.08625410960908164,0.03333021527688307
2017-04-24,0.08008678800181857,0.08582210726342154,0.02929318298899264
2017-04-25,0.07739838305354807,0.0861006682546035,0.028840248254866863
2017-04-26,0.07853109675898806,0.09008044232175472,0.032397745621292495
2017-04-27,0.08271759948736146,0.09151709664597418,0.03578358547795912
2017-04-28,0.0829997677692087,0.08992417680296327,0.03598003692072438
2017-05-01,0.08288488302574515,0.09041573097039324,0.033978970736534775
2017-05-02,0.08383674934398533,0.09263710514335499,0.03622134030587043
2017-05-03,0.08189274032197225,0.09142937272703144,0.03177316369534422
2017-05-04,0.08345159745315311,0.09021654628480458,0.03017964502224002
2017-05-05,0.0820631424122038,0.09030277222487704,0.03256429154058682
2017-05-08,0.08333855396777623,0.08960598354789351,0.03258204251308183
2017-05-09,0.08526573942133941,0.09049478152420454,0.0344274877508679
2017-05-10,0.08318095606980358,0.08936062395394617,0.03216277977378734
2017-05-11,0.08283019229385347,0.08813926477319756,0.03164935746407238
2017-05-12,0.08564985109177337,0.08862766795695443,0.033298906549846574
2017-05-15,0.08363995491743581,0.08849193916441789,0.031365255772930256
2017-05-16,0.08222128217874913,0.0867068506814559,0.0273778648729881
2017-05-17,0.08589147025600519,0.08600247866160116,0.03378925920867726
2017-05-18,0.08776234564018837,0.08668861253284987,0.03457398530180944
2017-05-19,0.08543996936225362,0.08664601049233278,0.03387332281844557
2017-05-22,0.08765608360308264,0.08612925367019741,0.03409926564697496
2017-05-23,0.08628229021343414,0.08605556590036811,0.03186381983157016
2017-05-24,0.08804381295711883,0.08573073415822585,0.032553664911107116
2017-05-25,0.0931742801298161,0.08573364854659493,0.034060564341429345
2017-05-26,0.09303590251149618,0.08505344951389882,0.03444669051685634
2017-05-30,0.09644067443529147,0.08463286801141146,0.03507362072595743
2017-05-31,0.09826383814394068,0.08480990414093581,0.037750048875439646
2017-06-01,0.09753459204234805,0.08614701458767171,0.03890883561702352
2017-06-02,0.09971280155696904,0.08534102640579766,0.03821701578150627
2017-06-05,0.09891557921863314,0.08394496700195919,0.03628085246464097
2017-06-06,0.0961779098537896,0.0826423443954245,0.03434894008389855
2017-06-07,0.09873957876980621,0.08365790091324254,0.03420654615984842
2017-06-08,0.09493549637633958,0.0840318079228004,0.030668242064323836
2017-06-09,0.08569342254261603,0.0883932228492712,0.03361763587981126
2017-06-12,0.08382261443849481,0.08871663455973589,0.03432266125062888
2017-06-13,0.08282249906410288,0.08948523971228028,0.03435487767543921
2017-06-14,0.08658380151440892,0.08855170763184184,0.03490796553251618
2017-06-15,0.0883838861138635,0.08893727018019848,0.03627925149102129
2017-06-16,0.08713923258660206,0.09273464676843512,0.03942878971817798
2017-06-19,0.08683849441757907,0.09284035172839777,0.03633875521287999
2017-06-20,0.08796685717412722,0.09194446710957238,0.035734847796851765
2017-06-21,0.09174665942705151,0.09315774958661205,0.03539588623151335
2017-06-22,0.09099227489562134,0.09485596056449452,0.035701041994388616
2017-06-23,0.08890498248835677,0.09393351641670766,0.03355441757992317
2017-06-26,0.0901201686366615,0.09523988924821714,0.03617795562077997
