,g5_a025_cap10_s1,g5_a025_cap25_s1,g5_a075_cap10_s1,g5_a075_cap25_s1,g5_a100_cap10_s1,g5_a100_cap25_s1,g8_a025_cap10_s1,g8_a025_cap25_s1,g8_a075_cap10_s1,g8_a075_cap25_s1,g8_a100_cap10_s1,g8_a100_cap25_s1
2016-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18,6.938893903907228e-17,1.0461870165134908e-16,0.020230868926014226,0.02023054849575725,0.025218831518229706,0.025199766220368958,3.848118062476829e-08,8.951173136040325e-16,0.014146641631939981,0.014125292321682591,0.017127086394516232,0.017116621999015452
2016-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25,1.1216688542891637e-18,6.962470168710708e-17,2.7454276200626124e-16,5.486148466295962e-16,6.94371146125154e-17,7.45931094670027e-17,1.8137459894664668e-11,1.0130785099704553e-15,2.081011862514846e-10,5.13356606760723e-09,4.2911192002142047e-16,8.636599842624763e-16
2016-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-02,0.031014148721701287,0.031034751676129707,0.10000000000000014,0.25000000000000006,0.10000000000000005,0.24999999999999994,0.07559304718651971,0.07555686636354836,0.1000000000476788,0.24999999999999997,0.10000000000000016,0.17616085108301985
2016-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-09,4.1733125136577196e-19,3.469446951953614e-17,0.023895206069084022,1.0641326233887108e-16,0.06554599781608961,1.1251171750187533e-16,1.4643581094483404e-14,4.687289424038537e-17,1.7437761165145772e-11,5.4351549011227446e-17,0.0024633018552841996,1.165811183615948e-09
2016-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-16,0.02355058274807822,0.02356414277826628,0.10000000000126646,0.1408687697571437,0.10000000003934613,0.07785257136111885,0.02400845705484326,0.02400585660451235,0.1000000000028677,0.04737170553432268,0.09445779606210995,0.043636124068257606
2016-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-23,7.807544952114381e-17,4.2895753611698606e-17,8.673617379884035e-17,5.898059818321144e-17,7.632783294297951e-17,4.85722573273506e-17,6.411182014928834e-16,3.768480085912191e-17,9.860367729104342e-13,3.564364432759561e-06,1.0295985531076284e-07,6.872492620703568e-11
2016-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-31,1.1500469063354685e-16,2.4417126063093603e-15,0.09999999998476965,0.08174132912045591,0.10000000016248047,0.24999999999999994,1.4384604066859411e-16,1.2009881108798433e-16,0.09999990971876646,0.07023071806991905,0.10000001727538205,0.13453267091785426
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-06,0.022019232617027935,0.02202646099191289,0.0999999948371063,0.06228394626930223,0.10000000001388684,0.0016353361618017793,0.01169319332777458,0.011687416406291534,0.10007827939760666,0.04981265895194042,0.0615177421821488,0.036134138284921166
2016-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-13,4.398402328713652e-17,1.6583551079963602e-18,9.222486440415884e-12,8.304645629263718e-09,7.71339576545254e-12,2.011284321929146e-06,3.2559008591247147e-17,3.499657783046361e-18,2.8573493812608913e-06,1.8405044749827075e-07,3.5718910477857675e-08,4.670989562669667e-17
2016-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-20,3.8163916471489756e-17,6.945935829372048e-17,2.6229851756395568e-12,2.4941218040413433e-09,0.0031136050546378856,7.020060690723817e-07,5.48574671750686e-18,6.67593354346269e-17,9.60855645394654e-07,5.582755292469084e-08,1.0732841555891737e-08,4.163336342344337e-17
2016-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-27,1.3877787807814457e-17,3.063336821252449e-16,8.529532689920054e-13,9.16868196290054e-10,0.003481035184990867,3.183517246390431e-07,3.228551858842944e-17,1.702880371434734e-11,3.874085741857569e-07,2.062420029600565e-08,3.4018888731183947e-09,1.6653345369377348e-16
2016-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-05,1.3942939994205967e-11,9.945580028968165e-16,2.748330893999175e-13,3.3662544186928644e-10,0.0017877641472241281,1.4441305382276637e-07,3.476210518467582e-18,2.2098283272709018e-11,1.7730789262174576e-07,7.575695432785297e-09,1.5427773730409965e-09,3.631981060698265e-16
2016-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-11,7.062199182040509e-15,4.4550784615482533e-13,8.919405607170012e-14,1.0778808937085507e-10,1.461173598894006e-14,6.62823810703663e-08,5.93367205671428e-17,1.3934750565443086e-15,5.0963016942768975e-08,2.805648290662901e-09,7.07523037869301e-10,8.204240742827321e-15
2016-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-18,0.07909198110991739,0.0790848286180208,0.05758583801963463,0.03142703848687596,0.0999974822056437,0.08560231901415263,0.040998623619455214,0.04099065547923288,0.0297986984730102,0.029889605064835456,0.09999983661088196,0.14111301512458055
2016-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-25,0.020760116384865853,0.020902313984749066,0.001492510607952094,0.002789356801744101,0.0894102747616385,0.04402629753623388,0.028419133934574375,0.028418672796952763,0.059170630842312166,0.058861524644558225,0.09749318267201537,0.03813227626159581
2016-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,1.7002335142557297e-06,1.5980107941593247e-16,0.06659779285023765,0.032245263820416835,0.012755528961685442,0.055921433552688096,3.842585455864212e-10,1.3040212938227226e-11,0.01126785749739926,0.017672524224807203,0.08493742764474099,0.07441353638988338
2016-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-08,3.580701690071763e-07,7.204923200815537e-18,1.03378792947058e-06,1.944996074448208e-06,1.4015669978979748e-16,0.0,7.80822643397765e-11,4.2743618559791275e-12,7.64360256176242e-09,1.7050456851829545e-15,1.2224735355514867e-16,1.5337883298189208e-16
2016-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-15,1.1920641112761777e-07,3.469446951953614e-17,4.17831310703471e-07,8.624602599352354e-07,2.8393106148963396e-13,2.6367537898769855e-16,1.8382510432036496e-11,1.048731037974342e-12,4.7074359701522803e-07,5.350841015861524e-16,2.7879486715893633e-16,4.551111063831326e-16
2016-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-22,2.9720441887358362e-08,3.727739468327664e-17,1.7255494326669055e-07,4.01776785537039e-07,2.028397885884119e-12,8.518572758935361e-16,4.522693746118972e-12,2.6130255650582627e-13,3.613375712799259e-16,8.13872459021227e-16,5.651042382245851e-08,5.825051353539118e-16
2016-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-29,7.222786986501753e-09,6.207762072077385e-19,7.052744301511303e-08,1.8594928493382184e-07,4.98732659585131e-16,7.253940040979334e-16,1.113513878922148e-12,6.367893522014034e-14,2.3062956435719895e-16,6.538440024143373e-16,1.9351962866061943e-16,1.1175717679373524e-15
2016-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,1.7450546578616057e-09,3.519703315859225e-17,2.853144452669312e-08,8.495658325889867e-08,1.6899627495183944e-16,6.878089936351707e-16,2.722842801929903e-13,1.5337004997512776e-14,3.3686585567234393e-16,4.796650575382831e-16,5.541663054288866e-15,6.978339261126432e-16
2016-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-12,4.3529980072509006e-10,8.478218471366375e-17,1.1650562873804213e-08,3.923846551444679e-08,9.37118779356133e-16,5.059744668360917e-16,6.704797172202162e-14,3.876389537596321e-15,4.2726908243605573e-16,6.044344899130167e-16,1.1813325606972849e-14,3.320870638881937e-16
2016-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-19,1.0179286892338414e-10,3.122502256758253e-17,4.5946330674674824e-09,1.762214029056711e-08,1.4393075086580344e-15,5.951978081242308e-16,1.575035416726712e-14,9.2201143382579e-16,5.100963713990828e-16,5.177868626873108e-16,2.9041907104846882e-15,2.5065458198323584e-15
2016-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-26,2.433928997215544e-11,3.469446951953614e-17,1.8400133474780923e-09,0.001322096183333733,9.647565178991888e-16,0.0011334693383028087,3.775313132578206e-15,1.3587901233144407e-16,8.108605147685827e-16,0.0003609710803896951,0.0011078631290259782,0.00110453571264441
2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-03,6.140496996748072e-12,6.705929074515185e-19,0.0950960052567734,0.1587983932416471,3.915741480071815e-16,1.9785924453648023e-16,8.598633290869584e-16,1.0839996624454005e-16,0.07525630537479602,0.10485525412402799,0.07904057405189009,0.07781796640353776
2016-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,1.5264957121994955e-12,3.197413684626921e-17,4.8981580266544376e-11,8.85497619527211e-12,2.330941718132223e-16,1.5304447103868512e-16,1.9665683098943232e-16,8.681169127758964e-17,2.2864597526525335e-07,2.420687735661586e-12,5.609543464013499e-07,7.264862924296766e-08
2016-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-17,3.6760195507493813e-13,3.612188121855792e-17,1.5547277603994354e-11,4.8374275540881476e-11,3.082714003662446e-16,7.346114812846276e-13,3.3812815359432305e-17,2.6060324654998633e-17,8.200858099641683e-08,8.57056167577564e-13,1.7846835651358292e-07,5.244757907657651e-07
2016-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-24,8.949864045911487e-14,0.0,5.674727139214303e-12,3.81164611919149e-12,2.9891611331469856e-16,1.6473852013434986e-11,6.18502373327574e-17,1.0970706525080358e-16,2.996665016550582e-08,3.1475730319634915e-13,6.638149559792443e-08,4.110882074386929e-08
2016-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-31,2.1680130675726975e-14,6.591949208711867e-17,2.299718612398403e-06,1.3478017794870372e-12,1.2231186318648816e-10,2.5048734039981834e-08,1.1100929720870671e-16,6.479710896603495e-17,1.0815778830042261e-08,7.368794900458865e-13,9.640630528211218e-07,1.2873245959834983e-07
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-07,5.323760785398774e-15,1.491862189340054e-16,3.368348603387041e-08,4.907743201015138e-13,6.345807480714885e-13,6.799604395507506e-11,1.0435258079348626e-16,4.7831135875045885e-18,1.0846265239645923e-09,4.953394675062496e-15,1.640125303100725e-07,4.9636200147243634e-08
2016-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-14,1.3842490669953747e-15,3.469446951953614e-18,1.2576787033256508e-08,1.9584419933079413e-13,3.1813078508495344e-13,4.251317135201712e-06,3.0245761721894576e-17,2.938804268440033e-17,3.865144213598454e-09,2.0619308372734203e-13,7.308211692781412e-08,1.5370271683268112e-08
2016-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-21,3.3945049536337964e-16,2.7755575615628914e-17,4.702603824003031e-09,2.547251148983806e-12,1.708293344669663e-13,8.12652747865625e-07,2.7755575615628914e-17,1.613553554352189e-18,1.2933078382141394e-09,2.5164464193773158e-15,1.7919423022827506e-07,1.4754529317667702e-08
2016-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28,4.880566889430184e-17,8.326672684688674e-17,0.03290665320225686,0.04823924309129129,6.3354943229095e-14,3.9492229493288306e-05,2.5754297320261958e-17,1.4891846370252138e-18,8.746098865272415e-10,0.0036792567167285408,6.777738183781099e-08,5.989506516898484e-09
2016-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-05,1.7028067906241718e-17,7.28583859910259e-17,0.010291144435596743,2.3752361756775167e-08,2.1124932811992047e-14,1.0545190577988713e-05,1.4113578945412623e-16,6.496659138388859e-17,0.024134437792381135,0.009733462495225824,2.786552456011374e-08,9.556603935314054e-06
2016-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-12,3.0949985561771864e-16,2.6533647639266546e-08,0.08142146607031259,0.09981473792640369,0.10000000000001422,0.2500012030397237,6.387356705484998e-15,1.711151033044078e-11,0.09999994584273283,0.1649109993781875,0.10000000313295092,0.24999832609438835
2016-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-19,2.7586974729274384e-16,2.988942229557384e-16,0.10000005939770848,0.18467840823419537,0.10009732943372544,0.25000072236603926,3.360441694853839e-19,9.195203139071117e-18,0.10000000003909074,0.22003510824571096,0.10000000059302638,0.2470035212683706
2016-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-27,5.126915854105579e-19,3.918806784404788e-16,0.09223013623938618,0.03190222141941327,0.10000586441350365,0.11799542599044764,4.125958504645851e-16,8.835191744073574e-12,0.10000000000803994,0.024254755858128044,0.1000000002815268,0.029365508522742372
2016-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03,8.429854569974288e-17,4.586248127302579e-17,0.015628374046995575,0.006779406731501055,0.10000433183953303,0.01577681768950148,4.744491936501301e-17,4.250118292486903e-18,0.051417647122274604,0.005197557547911495,0.10012645617502297,0.00610334879965505
2017-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-09,1.2266124282578247e-19,3.6324038486639333e-16,0.10000001229799499,0.14842071666550047,0.1000006741862148,0.1946663169459091,1.0950942542797761e-16,4.678719776307587e-18,0.09999990624507918,0.1113602311696377,0.10000085447696379,0.13566643451227317
2017-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-17,1.1525396363236849e-10,1.948601979732445e-18,0.10000000392069094,0.0672482812368439,0.10000018052661837,0.08877091551246646,7.085756881648011e-17,6.772384879010622e-17,0.06212553786308852,0.04417165240489956,0.10000023681719661,0.056913970778377204
2017-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
