,g5_a025_cap10_s1,g5_a025_cap25_s1,g5_a075_cap10_s1,g5_a075_cap25_s1,g5_a100_cap10_s1,g5_a100_cap25_s1,g8_a025_cap10_s1,g8_a025_cap25_s1,g8_a075_cap10_s1,g8_a075_cap25_s1,g8_a100_cap10_s1,g8_a100_cap25_s1
2015-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-13,7.291914173851797e-13,5.378264808547743e-20,3.062220157823394e-05,3.360742424017858e-05,0.0001033102717787887,0.00011437699587693505,2.5499433900097488e-08,1.608695950628014e-08,3.154347106533747e-05,5.4261255663225705e-05,0.00010333996536652471,0.00010987849844978962
2015-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-20,6.755317574620496e-20,7.505908416244995e-20,8.550668977331457e-07,8.639892628704392e-07,3.939169629696588e-05,1.3044626353076614e-05,3.182094176373996e-12,1.244572544869127e-08,3.7178302533777447e-06,6.527798408299473e-06,2.36523243285868e-05,1.404690629821087e-05
2015-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-27,3.229313087530519e-05,3.229313087423763e-05,3.319235811586672e-05,3.370400450385327e-05,4.3764966495530814e-05,3.4068194557923144e-05,4.3444892683784224e-09,5.637467126044994e-17,2.5878907738186445e-05,2.606961997058979e-05,3.236843321913668e-05,3.136833409856448e-05
2015-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-04,7.116394927979469e-21,6.379302502265932e-09,5.0828861797607935e-05,5.090848048241e-05,3.386048066633136e-09,1.2380390213170452e-10,9.635622524057977e-09,3.93254933063233e-08,3.3989841686557944e-05,3.401601575652973e-05,4.6607703263297216e-05,4.6487062184633396e-05
2015-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-11,2.3147625498132192e-20,6.239794699496503e-20,2.3144405875085237e-05,2.317885398695353e-05,8.608476430141828e-10,4.389441895447732e-11,2.0949752847201645e-08,1.4907234800271472e-08,9.28702715643592e-06,9.373323965233676e-06,2.4779377113076743e-05,2.338270912820818e-05
2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-18,2.1433733656615626e-18,4.9783869131915184e-20,0.0001024311922787004,0.00011076767116641078,4.001876576523948e-07,1.389566003206324e-07,2.6985994672750554e-08,2.789875239331094e-09,7.66679165262278e-05,7.682898313450266e-05,1.8956778748944629e-06,1.9520052730781948e-06
2015-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-26,4.600494658700878e-06,4.596295617498728e-06,1.1458971761977384e-06,1.1721898121801394e-06,1.0225648198676232e-06,1.0000932135346417e-06,2.102338497790062e-12,1.207874433535479e-15,1.0239604222890691e-06,1.1763970177382754e-06,1.114464631091301e-06,1.109865749940395e-06
2015-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-01,3.3517339484587034e-06,3.351189344663482e-06,1.588084113530597e-06,1.627677426849529e-06,1.5253971810133885e-06,1.482768780355701e-06,1.2919835753208039e-08,2.6347568282346273e-16,1.3534437346646819e-06,1.423520191113759e-06,1.6102280368132201e-06,1.6046654642635756e-06
2015-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-08,2.4689763310930636e-09,9.017492171033844e-19,9.478579495581157e-07,1.1354735057454533e-06,2.1924524827421713e-12,7.901821056031866e-14,2.0295509063182485e-08,2.264747277666698e-08,4.190141836851892e-07,4.6838968409941837e-07,1.0571384591243959e-20,4.8950729188156044e-20
2015-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,5.916911511923015e-06,6.196040770716096e-06,1.1310963000768133e-05,4.4855313133160365e-06,2.022313738760447e-07,4.963112122470738e-07,4.497584405206331e-06,4.510323752091229e-06,1.0569401448423674e-06,7.843265977164986e-07,1.0234888968448753e-19,4.4381376942830874e-20
2015-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22,4.959278578762448e-09,8.483813284396954e-22,1.2653818171655269e-05,1.1814440184223465e-05,3.3359301186696506e-06,3.520741683643994e-06,1.4432323589053021e-08,4.052178631712001e-20,1.8300041962226216e-05,1.7672305658583906e-05,2.665436339374886e-06,2.751370735925006e-06
2015-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,1.402066216206052e-09,1.186087343885582e-19,6.545957123611858e-07,6.197923256023274e-07,1.1876985543749503e-06,1.3669916649230383e-06,4.07991349108188e-09,8.339036261009181e-20,1.644439863171014e-06,1.4688749859454114e-06,8.898645830109146e-07,9.175925491236695e-07
2015-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,7.411152952340563e-10,5.213701600568154e-21,1.8349337845844e-20,9.192487024508584e-10,7.362727746504452e-15,2.6566711001632973e-16,2.1546085698976553e-09,6.148087990363888e-20,6.673953227166565e-10,2.839780142354862e-10,5.074141179879413e-18,1.2381938702457568e-18
2015-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-13,2.087088255844145e-10,1.3578688363406962e-19,8.255783867926143e-19,3.1649062956488927e-10,9.882531764109216e-07,1.579967179603455e-06,6.052082325833249e-10,2.215951247135574e-19,2.4071014178640023e-10,1.0227915037291315e-10,4.85859381875648e-08,9.77225839804917e-08
2015-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-20,4.581308729681813e-11,5.932587191463876e-20,4.3359052759287248e-19,1.0433538187759771e-10,1.06406222478861e-08,2.5036139336275162e-08,1.3295289300263478e-10,1.1063759032247985e-19,1.9312338105899616e-08,3.326228015827072e-10,1.0401540019967222e-08,2.065604725815205e-08
2015-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-27,1.3803557538176673e-11,2.211767143604126e-19,9.618700580133123e-20,4.597474720665626e-11,3.162754135686227e-09,5.069797271429575e-21,3.998621465825916e-11,1.820533183483299e-21,2.476997497966816e-10,1.1665130679730578e-11,1.9675639837430164e-09,1.0911662432538998e-08
2015-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-03,3.044397381934567e-12,4.273711352631758e-21,6.493436478602188e-20,1.5043839935716726e-11,1.2861021770184355e-09,9.07434860915922e-20,8.814959697244028e-12,8.320373166851525e-20,9.020080624173578e-11,3.3891319898877987e-12,7.995913896336163e-10,3.4339691391108216e-09
2015-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-10,5.176260947576293e-13,3.809143516167329e-22,1.2035624477957593e-20,3.843758472305583e-12,4.354749095778156e-06,4.624647582353794e-06,1.4969939439427934e-12,5.2740383790623004e-20,2.8667166094146662e-11,7.696795117745671e-13,2.53959712607581e-10,2.2183660797936205e-09
2015-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-17,1.5364599703975002e-13,9.745582402740017e-22,8.657103013718504e-19,1.4435607707679418e-12,9.764043884613619e-12,3.84881804203542e-09,4.445002103062314e-13,1.4952955910261968e-19,1.0898079515460386e-11,2.9201607863145295e-13,1.3477170033122826e-10,6.823162574277617e-10
2015-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-24,3.3155862365219446e-14,9.44235007986463e-22,6.61449229338957e-19,5.854684985613622e-13,3.88658900577681e-06,4.100623202562072e-06,9.575902811646066e-14,0.0,3.124640903835591e-12,8.379293023783897e-14,5.457400846918579e-11,2.4645689747380865e-10
2015-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-31,7.63330021256029e-15,1.4808486752792395e-21,7.638151584976449e-19,2.332624688533089e-13,7.42257972499172e-13,6.320855776537389e-19,2.209896344426052e-14,1.795175848178758e-19,9.089090574970548e-13,2.436246165211885e-14,2.1766280926664414e-11,1.0022418094818315e-10
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-08,1.74254367334627e-15,1.5070150807243747e-21,4.202497119165189e-19,9.560745256317063e-14,2.203852571406902e-12,2.86580663872098e-18,5.0439210852279105e-15,6.965878873197236e-20,2.6916497232153897e-13,7.211134112688486e-15,8.927695033338092e-12,2.9632533884568246e-11
2015-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-14,3.8274371102077556e-16,1.5174772506706258e-19,8.538496567674461e-19,3.853416481551256e-14,1.8713714403988378e-13,1.0995136128020454e-18,1.1085138490010779e-15,1.8132527508450404e-21,7.792926484957036e-14,2.089894834799607e-15,3.437568697744703e-12,8.577485866019697e-12
2015-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-21,8.624788314005202e-17,4.048078395569402e-22,1.0925440782046313e-18,1.557014240839601e-14,1.663620925148961e-12,1.881650366164949e-18,2.4914951078540496e-16,8.926143325228266e-20,2.2429871588046523e-14,6.009128193739182e-16,8.863577474588384e-13,2.211572191349014e-12
2015-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-28,1.9325553105548124e-17,1.5273786040282307e-19,1.4976502051767598e-18,6.498745605638103e-15,1.0821687974244605e-17,1.1763653462166868e-18,5.59628353404034e-17,2.1716713151590768e-20,8.055517616639521e-12,1.6176565938461797e-16,3.7078642251441216e-13,9.252669534786487e-13
2015-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-05,4.550051074183523e-18,1.3778709379125663e-20,5.153733529964808e-19,2.6318832865767893e-15,3.845266647972459e-18,8.790643182968178e-19,1.2625157815858908e-17,3.7264837725325986e-19,7.866781886144558e-19,5.759682760830913e-17,9.653812591317379e-14,2.408893330109462e-13
2015-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-12,1.1736263755902086e-18,7.399178347229347e-20,1.000311234915067e-18,1.0987529898140284e-15,1.8307528472937413e-18,6.343520771611869e-19,2.9607592685820985e-18,7.232939322356192e-20,8.897833501635492e-19,2.2123152858736763e-17,3.6694754230642755e-14,9.154342374080671e-14
2015-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-19,1.8591827651506468e-19,1.746489704630617e-21,2.027151655712068e-18,4.383306805694564e-16,1.4445856795008262e-18,1.0590318447400903e-18,7.78450618059443e-19,8.406402648156449e-20,2.6546666995277274e-18,7.432619682008574e-18,1.3248585570915028e-14,3.305432634264631e-14
2015-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-26,8.914365197672715e-20,8.600546469563725e-20,2.186314554207785e-18,1.8065955351367765e-16,2.3574206365802736e-18,9.826266304359328e-19,1.4214867488808403e-19,2.350899642113115e-21,1.0244061556062766e-18,2.888451459868406e-18,4.895646731923323e-15,1.221675416216772e-14
2015-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02,7.679987180084412e-20,2.0691613548196945e-19,1.382085809941705e-18,7.290837561054996e-17,3.545949852131816e-12,4.935358068505257e-19,2.2585520344383883e-19,6.890172449977205e-20,2.4970124821365137e-05,1.3711811658623844e-05,7.199120502592118e-05,7.178173370728495e-05
2015-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09,7.031450782300208e-20,2.4220941982531065e-21,1.2523772491129767e-18,2.9345033384796134e-17,6.631116215679548e-12,1.6993780307214443e-18,1.2209143309126758e-20,2.248041291034781e-19,6.83514531768678e-05,6.751134188669289e-05,8.198379007651761e-05,8.144552117810458e-05
2015-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-16,0.0,7.186591745718818e-20,1.1285694746088552e-18,1.2204997526419645e-17,1.7060312936841177e-12,1.2834458255396711e-17,7.329333018749887e-20,7.109791189342731e-20,1.9451100332324338e-05,1.9158826097122873e-05,2.6995773956576052e-05,2.724941223011847e-05
2015-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-23,0.0,0.0,1.3483375332878683e-18,6.08388454315331e-18,1.633714856477328e-15,9.406089311766695e-19,3.497853919813383e-21,4.35951524885621e-22,5.10801252120268e-05,5.197857865732818e-05,6.211480164527491e-05,6.179783564317651e-05
2015-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-30,6.794695113892809e-20,4.794188814576294e-21,1.2959994310749156e-12,1.4747613622719934e-18,1.0558554089717002e-12,7.686454799322746e-19,6.889473967916952e-20,2.681091787548454e-21,8.103339567711344e-19,6.489472453801822e-15,4.398200866585617e-19,5.5439166760483976e-14
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-07,5.144380867677654e-20,6.495044386335048e-20,5.430751738379601e-16,2.828063914167943e-19,2.1701571986014804e-05,3.049353802379271e-05,3.445029167264859e-21,5.337500831462641e-20,1.4890475591927023e-18,1.7768489224103356e-15,6.325702765766948e-05,6.568447553674891e-05
2015-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-14,8.220507134074573e-20,0.0,1.1740495929409154e-14,7.852246558542956e-19,4.183027696537043e-13,6.679369657538837e-19,6.873442281915193e-20,1.3033104579093556e-21,3.9911572677725225e-13,8.489288645286307e-16,1.9777635287492307e-18,3.80752022839867e-15
2015-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-21,3.5385816969870793e-22,6.975022910555588e-20,1.3067130244343832e-13,1.0019212579516552e-18,4.4101966704767216e-12,1.3570343497880204e-18,3.418145417962051e-21,6.953988598034028e-20,1.4421312575606773e-18,3.046075569841354e-16,1.0383073172661482e-18,1.5379226287540406e-15
2015-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-28,5.1756286040943155e-20,1.748665965108632e-21,7.075434992281862e-17,4.527669516745016e-19,1.6690971566194022e-15,8.68871572364852e-19,6.373414624634904e-21,2.3343245139375624e-21,5.230954910329016e-19,9.481027244530863e-17,6.766546581981467e-05,6.883099816880278e-05
2015-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04,5.207210852576614e-20,5.3521863221571905e-20,2.1418393183020838e-17,8.529782265178204e-20,6.876365942851386e-16,1.669426689283834e-19,1.1393485135624924e-21,1.5337172350361685e-22,1.0933970552820881e-19,2.7518570007337972e-17,8.293164123876753e-20,6.428209486761572e-17
