,g5_a025_cap10_s1,g5_a025_cap25_s1,g5_a075_cap10_s1,g5_a075_cap25_s1,g5_a100_cap10_s1,g5_a100_cap25_s1,g8_a025_cap10_s1,g8_a025_cap25_s1,g8_a075_cap10_s1,g8_a075_cap25_s1,g8_a100_cap10_s1,g8_a100_cap25_s1
2013-01-23,-0.0002473183681707125,-0.00024731836817037944,0.0005066533253641481,0.0005121038483157925,0.0005875607096859081,0.000636357610120708,2.7224414980819844e-05,2.7224414980819844e-05,0.00043654492760936137,0.00045680687127336306,0.0004620082111597146,0.000467159784416582
2013-01-24,0.0023855767772644754,0.002385576777261811,0.0031194463644661496,0.0031537185564063375,0.0031544087625541284,0.0033568446324290235,0.002378224137242091,0.002378224137242091,0.0030659877624590326,0.0031536096747781794,0.003092073686597141,0.0032672242582587607
2013-01-25,0.005586863636433792,0.0055868636364311275,0.005953826691156072,0.0058859894203082685,0.006028403634768864,0.006695296758789437,0.005287721084030972,0.005287721084030972,0.005878281190640822,0.005989397588013423,0.005891285262172419,0.006555227255166107
2013-01-28,-0.002140827137426582,-0.0021408271374233623,-0.001774667433192989,-0.0016814537476250724,-0.0023285163181170354,-0.00239712517831725,-0.00184910570202923,-0.00184910570202923,-0.0016174753769273575,-0.0017890274306823217,-0.002207665230311906,-0.002227510564991819
2013-01-29,0.00541577039409491,0.005415770394093133,0.00440628390648512,0.005253804545528595,0.0033058060025223934,0.004397835734347044,0.004652788556174237,0.004652788556174237,0.005279285318970928,0.005610453974798535,0.004760244005735492,0.005356430824030367
2013-01-30,-0.003693628284127337,-0.0036936282841286694,-0.0031065479144963826,-0.0031765826139331654,-0.002506435944173102,-0.002506126666550146,-0.0034109096027508112,-0.0034109096027508112,-0.003166433356339815,-0.0030165955967675906,-0.0026077649036486683,-0.0024226502032334007
2013-01-31,-0.0023788909996043106,-0.002378890999605643,-0.0017443642096873768,-0.0016322087797449036,-0.001895496950156006,-0.0018613593191355582,-0.0021195218209774103,-0.0021195218209774103,-0.001590647072701512,-0.001597058253916206,-0.0017324534008459347,-0.0016697333058389718
2013-02-01,0.008908093931005556,0.008908093931009553,0.008133261195285568,0.008254909325525084,0.007800702506862711,0.008117150766483006,0.008742127950502221,0.008742127950502221,0.008275951824352257,0.008222284827462012,0.007950026740892735,0.007931428491492198
2013-02-04,-0.010196099936722769,-0.010196099936722547,-0.01061989141165487,-0.010552262603192641,-0.01118350549749092,-0.011248545124964315,-0.010174695590438043,-0.010174695590438043,-0.01051802569741711,-0.01061039195377278,-0.010938710777683158,-0.010893434202871255
2013-02-05,0.008963799238356218,0.008963799238361325,0.009848928951890823,0.00986977206842865,0.010089154691482083,0.010419847478866151,0.009224321360488563,0.009224321360488563,0.009898556399678515,0.009921510102055997,0.010051332245993638,0.010046613485705347
2013-02-06,0.0010642828885243372,0.0010642828885243372,0.0009859784996120169,0.0008474896030501444,0.001269703559090285,0.0010058169218718493,0.0011285676022145807,0.0011285676022143587,0.0008594196677675914,0.0008147243247316194,0.0010492399868344826,0.0009326317403686168
2013-02-07,-0.0012333824500654345,-0.0012333824500573298,-0.0010838121553580216,-0.00117265775600639,-0.0012263926582813944,-0.0015061827998728017,-0.0005631700504756809,-0.0005631700504766801,-0.001002041572253587,-0.0012531979241515723,-0.0011334983147887057,-0.0013600850124620978
2013-02-08,0.0049500267470588,0.004950026747051917,0.0049160033892710064,0.004899975664595102,0.005155662521538984,0.005434233030413349,0.004142356795750812,0.0041423567957517005,0.004734534300054438,0.0049933652229017245,0.005157824070312289,0.005304577102836827
2013-02-11,-0.0004052205237422557,-0.0004052205237417006,-0.00024386244218899122,-0.00017259268998781607,-0.0007155760135021394,-0.0010775050094443683,-1.5241041480207329e-05,-1.5241041480429374e-05,-0.00024702113778996004,-0.0002716863917180401,-0.000907598885029226,-0.0009457864940684013
2013-02-12,0.002041356258995819,0.0020413562589927103,0.001756180717701561,0.0014634576747389882,0.002407631222737683,0.0017036779512129563,0.001786207091306835,0.0017862070913070571,0.0011108492009421767,0.001095061288948429,0.0015402333873952845,0.0013726073975059983
2013-02-13,0.001390948954460125,0.0013909489544619014,0.0006304180022886907,0.0004668403011105493,0.00013021984107197682,-7.865312366284183e-05,0.001174273999653197,0.001174273999653641,0.00013938324228357502,8.641279399257407e-05,5.166983686999416e-05,-8.609030107009641e-05
2013-02-14,0.0004940562635391554,0.0004940562635451506,0.00021631456574855434,0.00031336424438244137,0.0008462278255572109,0.0017227007876599032,2.2540843080731676e-05,2.254084308139781e-05,0.00036226480020973284,0.0003620682585625534,0.0006987716906927677,0.0007978578006935244
2013-02-15,-0.0010858092311110124,-0.0010858092311124556,0.0007019584304643889,0.0007671995113378571,0.0006407742833296481,0.0007642974740385,-0.00012958113497041346,-0.00012958113497141266,0.0008579626993894252,0.0008828850802997668,0.0011415608231679641,0.0012266337752790957
2013-02-19,0.006671921567046768,0.006671921567050321,0.00688865900178115,0.007018878034043663,0.0065665230889484505,0.006690589075497355,0.00672305503583237,0.006723055035831926,0.0070714362268951,0.006975347295958834,0.0068402268708451786,0.006863089070030082
2013-02-20,-0.012853879036457405,-0.012853879036453963,-0.008715838571294876,-0.008156683979563817,-0.009784241749590361,-0.00936542549513053,-0.011168981623855712,-0.011168981623858487,-0.007668204465700823,-0.007693580459303462,-0.00814895693690132,-0.007919415707185351
2013-02-21,-0.005907297491773322,-0.005907297491762997,-0.005046881343079956,-0.004809384480079504,-0.005367757210093638,-0.005155151375269562,-0.00507381362045789,-0.005073813620458889,-0.004485854522747523,-0.004618341374091339,-0.004700211007964028,-0.004716151571847349
2013-02-22,0.009090027066819273,0.009090027066818163,0.006746543866829935,0.006616120128582592,0.00656793302349179,0.006329630671576103,0.008685648477372077,0.008685648477372743,0.006497540312067507,0.006401325997929419,0.00636727487758959,0.006295404576127872
2013-02-25,-0.017755440445421877,-0.017755440445426984,-0.014258619349894586,-0.014133331705483587,-0.015478602077130477,-0.01514271503301401,-0.01653386890878139,-0.01653386890878239,-0.013604501027923432,-0.01355637104870766,-0.01408869703045268,-0.013841044862620278
2013-02-26,0.006108785497370928,0.006108785497369595,0.004351012055205272,0.0039913594134941555,0.005114859375394909,0.004694032338251164,0.005384223705173108,0.005384223705173552,0.0037280159372741206,0.0037384613644002584,0.004386670429524342,0.004135964132834458
2013-02-27,0.013149248440052608,0.013149248440049055,0.012034643451437566,0.011919193120554228,0.01256453728601592,0.01230718472041481,0.012415122986565885,0.012415122986566773,0.01134509554204799,0.011434492631046345,0.011793877567690236,0.011688212187306535
2013-02-28,0.000249205688177323,0.00024920568817443645,0.0005695415258735181,0.00023977318656998037,0.0006856646833641733,0.0003599327140273445,0.00036930698103798676,0.0003693069810377647,0.00018995585674330684,0.00018250451025902947,0.00047249613686561887,0.00031007717753372965
2013-03-01,0.0022234585421427866,0.0022234585421412323,0.004508474652916261,0.004657660290989352,0.004772419772141934,0.005085674895303205,0.0024789910070845966,0.0024789910070845966,0.0051560101095455835,0.005228100548993808,0.005159274576780781,0.005358257100006147
2013-03-04,0.004549292317713727,0.004549292317713061,0.006903863366249041,0.006548127088538136,0.007210579548423635,0.00701140299040004,0.005646743072564631,0.0056467430725644085,0.006971218650748234,0.006922637927531339,0.006997590377128882,0.006893521702406424
2013-03-05,0.008514911481078302,0.008514911481072529,0.008065222320302379,0.008110514393399715,0.008425196228373899,0.008344735167862494,0.008263275155717453,0.008263275155717897,0.0076887717194913385,0.00780280841787917,0.008079274084647592,0.00808777817586015
2013-03-06,0.0015415088498140772,0.0015415088498114127,0.001204429622739589,0.0013172914967054528,0.0015245648927233457,0.001666095980636717,0.001150317482372154,0.0011503174823728202,0.0013569585422170682,0.0014483631389354823,0.0012606125492158338,0.001411615697176849
2013-03-07,0.0016155420181342972,0.0016155420181374058,0.00031337782369056377,0.00020827267063650012,0.0014681148879658323,0.001303457782457107,0.0009412521144012143,0.0009412521144014363,0.0001272962392939725,0.00011393043187490903,0.0006303216087915064,0.0004852764172804669
2013-03-08,0.004808020752468556,0.004808020752467224,0.003721143290906115,0.0033971305005902064,0.0045140878040934584,0.0040177293958858495,0.004429918755797013,0.004429918755797235,0.0029160208339695792,0.0029193758456622643,0.003779369095692431,0.0034708586104215122
2013-03-11,0.0033728258326002347,0.003372825832597126,0.004133908787810059,0.004246379830662894,0.004350370096107392,0.004494082589726167,0.0034558605826804367,0.003455860582680881,0.004279477478135618,0.0043656520063988236,0.004283086820191961,0.004444684470275462
2013-03-12,-0.001652917887017713,-0.0016529178870196004,0.000349323507467858,0.0005324591866229245,-1.571229902352922e-05,0.0004336179640562765,-0.0018653001969362037,-0.0018653001969363148,0.0010277720066271812,0.0011383428426718911,0.0010862515620462254,0.0014526059592243623
2013-03-13,0.0016805032896878291,0.001680503289687385,0.0023113948523105776,0.0021139975081287954,0.002463985230737764,0.0021560592541647328,0.002254100297140349,0.002254100297140349,0.0018740245904937947,0.0018264891681740725,0.001932343438952877,0.0016987269462422905
2013-03-14,0.005058059022387873,0.0050580590223907596,0.0020893103232075827,0.002164799751050328,0.0022215443415687375,0.0021866004289132768,0.003914213678782641,0.003914213678782419,0.0020050254883545726,0.001954999494082843,0.001890115393824443,0.00183386314203271
2013-03-15,-0.0004114773599038779,-0.00041147735991065026,-0.0010209970636992916,-0.0008576079684221583,-0.0019189314743248698,-0.0018436829212072903,-0.0005440302982167022,-0.0005440302982165912,-0.001048275142675359,-0.00099971409567301,-0.0021780321674306213,-0.0020771362180006525
2013-03-18,-0.005966525765729203,-0.005966525765725761,-0.006553588294509027,-0.006482819884059521,-0.00700894566592658,-0.006934385717640157,-0.005516639947589996,-0.005516639947590107,-0.0064186793820106836,-0.006489239496221377,-0.006649336837707187,-0.006671771918536962
2013-03-19,-0.0020428282800971642,-0.0020428282800875053,-0.00035226126674059444,5.262129586536268e-05,-0.0018008567169861545,-0.001342969392579385,-0.0001455826712037922,-0.00014558267120401425,0.00036554844050828983,0.00020317930299618148,-0.0006570727756660677,-0.000523736239040784
2013-03-20,0.006995345807969677,0.00699534580797101,0.008514478179337814,0.008164504034186448,0.009104130349153694,0.008927564732632565,0.007351883760079669,0.007351883760079669,0.008549902823218991,0.008520544547312214,0.008981256102151614,0.008842656768636603
2013-03-21,-0.008537455356748325,-0.00853745535674566,-0.006570371282315635,-0.0065134263112769375,-0.007232627266907432,-0.007050944360503131,-0.008232693597090113,-0.008232693597091223,-0.006195555450257517,-0.006251027453880953,-0.006555478968462536,-0.006501765530686376
2013-03-22,0.006718427042842201,0.006718427042846198,0.007787276678732802,0.007524490372641468,0.008900687828348408,0.008642794934441866,0.006739468253523562,0.00673946825352334,0.007514874234378022,0.00748029532090122,0.008659914194230955,0.008463326409904548
2013-03-25,-0.0036214996203770555,-0.00362149962037539,-0.0025214217006144235,-0.002726913617867921,-0.0022946841424130726,-0.0023500109727973006,-0.0031925243232556744,-0.0031925243232558964,-0.0023704042326463393,-0.002418109377443689,-0.0023212027587141693,-0.002400576552215705
2013-03-26,0.007920022897502266,0.0079200228975016,0.009197938819924145,0.009428904880466549,0.008613663567263119,0.008953861276377317,0.007913374709605181,0.007913374709604959,0.009785501253858131,0.009828425674594854,0.009441692692410797,0.009711545845951353
2013-03-27,0.0005772913566810534,0.000577291356674392,0.0022917836663920443,0.002444002819512514,0.0014302484828863093,0.0016258820034016352,0.00046331426821377697,0.0004633142682135549,0.0026303322926641837,0.0027514116206472927,0.0023425350641328446,0.0026026946947985685
2013-03-28,0.004649391340022735,0.0046493913400154074,0.007009886315716418,0.007269314982248032,0.00577202807863042,0.006022927368619868,0.005785280839188056,0.0057852808391885,0.007294393448048941,0.007394014470500254,0.006450463917621496,0.006712738820150443
2013-04-01,-0.004592869367372798,-0.004592869367372798,-0.0013341094078278548,-0.0010942899262660344,-0.001887282671809043,-0.0013680849509185578,-0.004208737352146441,-0.00420873799479804,-0.00028966275065744895,-0.00023066316402475806,-0.0006228197604114527,-0.00023098130883025814
2013-04-02,0.0033497740232280027,0.003349774023228891,0.010347127785510946,0.010300764713952804,0.010991518873052719,0.011281318702217824,0.00540441123212676,0.005404409216591244,0.011205103138410166,0.0112760662685909,0.011986845570394422,0.012249085347268318
2013-04-03,-0.009589441419021627,-0.009589441419029954,-0.007888862991627277,-0.007707118566214088,-0.009149075408980134,-0.009035252165764507,-0.00847315749745825,-0.008473156766398593,-0.0077757288926714185,-0.0076710398389763235,-0.008282527661791494,-0.008107041211459887
2013-04-04,0.005128561760509687,0.0051285617605083544,0.005833676693089984,0.005763029576618228,0.005642114604708093,0.0056043465717401375,0.005860550986837465,0.00586055137138719,0.005771173134695218,0.005755104216969009,0.005234702313176909,0.005186435470280415
2013-04-05,-0.0031318755398977993,-0.003131875539905349,-0.004189829827078939,-0.0041476307025779535,-0.005219412999468598,-0.005240203435163404,-0.0036437193742951957,-0.0036437179182358115,-0.004379902557656079,-0.004342710635977354,-0.0055236771968751874,-0.0055193421591294145
2013-04-08,0.006844456554845779,0.006844456554853995,0.005752492623109395,0.005268882146101994,0.006519413752634096,0.005986440865170861,0.007283542851234337,0.007283542485566619,0.00513413230567572,0.004915642829288025,0.005429797463781805,0.00495308045819276
2013-04-09,0.0031312001893932795,0.0031312001893930574,0.0009679843611218875,0.0012970928732007891,0.0009831023716830867,0.0013095289565270285,0.00173041136878882,0.0017304115782994511,0.0012641987561576862,0.001353223045499119,0.0012950852550075442,0.0015460198261563196
2013-04-10,0.011198712570026359,0.011198712570019032,0.013403934970562137,0.01361359957950281,0.013751405392895322,0.014016851621954762,0.011543830077223705,0.011543829941221828,0.013645293766437527,0.0138389932877645,0.013980303206766909,0.014253566931737627
2013-04-11,0.003988933510631343,0.003988933510629122,0.0070553993133133375,0.006975122484703,0.0075614975983289145,0.007587402820557587,0.003996273405521222,0.0039962726939379856,0.007255193071586286,0.007357443222539173,0.008046014354379682,0.008138119933759347
2013-04-12,-0.003045991233501022,-0.003045991233502132,0.0020635749128474767,0.0017006633152738537,0.0021002607417532904,0.0018643565462403977,-0.0005109808415254546,-0.0005109816394823774,0.0021024235637479016,0.0020612223706359956,0.0023974289327304277,0.002249702201074788
2013-04-15,-0.024235447201845006,-0.024235447201844673,-0.01956926474984455,-0.019381785835156706,-0.020709120003976622,-0.0202743432782031,-0.021053781162416185,-0.021053781885196687,-0.018641047339787664,-0.018691837150988988,-0.019737943452438955,-0.019481620981313674
2013-04-16,0.014614490717865136,0.014614490717872686,0.014730408362496172,0.014717106893004983,0.0150673751969157,0.015078059242095376,0.014936473439062237,0.014936472587081973,0.014850384234738945,0.014760107766935926,0.0151816323135332,0.015141125352956752
2013-04-17,-0.01321977641436689,-0.01321977641437111,-0.007977387692259641,-0.007920545235114873,-0.00885819039939173,-0.00863356428505857,-0.011517331042450007,-0.011517331582662993,-0.007342094041762559,-0.00726326732533733,-0.007493757313467575,-0.0072789023658953456
2013-04-18,-0.004701156686741426,-0.0047011566867359855,-0.008683628219782968,-0.008592972830293477,-0.010410672679882271,-0.010477348226451522,-0.005509456329259921,-0.005509455402077035,-0.00879285974018651,-0.009005807471928917,-0.010194216566828285,-0.010347206787050367
2013-04-19,0.00986393991734169,0.009863939917343911,0.013714290738130241,0.013633782393292604,0.013636702782167776,0.013751783692883768,0.011695802222326579,0.01169580148425653,0.01414003320857149,0.01410372875808541,0.013872327596017087,0.013928017691295702
2013-04-22,0.004526934407856009,0.004526934407855565,0.003982178776080314,0.003997518049679849,0.004389698179439794,0.004458049801936426,0.003272737335886733,0.0032727370784508825,0.00405879943975207,0.0041353667428059016,0.004757632884126561,0.004844668367919747
2013-04-23,0.0091111936312116,0.009111193631215597,0.007915746987593897,0.0077166239580444,0.009391586560254517,0.009253990836547876,0.008271037030939787,0.008271036533297194,0.007695744883416733,0.007664126383104319,0.008222763962726365,0.008104989906432936
2013-04-24,0.0013911100437558055,0.0013911100437447033,-0.009226455651171417,-0.009777607652445841,-0.008320728042950143,-0.00917064106811416,-0.002413490178377442,-0.0024134865945780737,-0.010383970681617338,-0.010408160467297978,-0.011499496864146086,-0.012075690124988991
2013-04-25,0.004614965536856364,0.004614965536857252,0.004474520367688584,0.004240491299589477,0.005517036844831402,0.005278601412888273,0.004491504522452505,0.0044915043811624145,0.004168028506291943,0.004185569093448693,0.00497371069976138,0.004829922798116115
2013-04-26,-0.002859690100753043,-0.002859690100754486,-0.0011924534051301894,-0.001001487374630683,-0.00207221492356946,-0.0018647408047783864,-0.0021801472297128255,-0.0021801474530569465,-0.0009198630321971546,-0.0009195674237005846,-0.0014190664623660032,-0.0012825421832607375
2013-04-29,0.007281594229869182,0.007281594229866517,0.0039296718299248745,0.003942483132014507,0.0034405908719856715,0.003428944619083829,0.006026075663470909,0.006026076616176601,0.0039038559231885372,0.0039036789146724704,0.003322924018687612,0.0033137525024009573
2013-04-30,0.001553194735986807,0.001553194735986585,-0.002856432876937154,-0.00330519719242528,-0.0023226449781673653,-0.00283275004486927,0.0002999314291070032,0.00029993225180557914,-0.003420234316074966,-0.0035366451751562833,-0.00369784574317944,-0.0040912754626014625
2013-05-01,-0.010203966852671553,-0.010203966852661117,-0.008556743826146906,-0.008894469554005746,-0.008061824049094946,-0.00836425144205355,-0.00877639600424529,-0.008776397478417075,-0.008700422870446589,-0.008902246673937464,-0.007995360274633989,-0.008285191175007256
2013-05-02,0.00848062395496263,0.008480623954959965,0.008335280638769982,0.008433239868180786,0.009471641300049072,0.009532698270299012,0.007198016901481141,0.007198016435189247,0.008276485201113015,0.008433060120138114,0.009438812310901934,0.009559106733615819
2013-05-03,0.010288957983201508,0.010288957983203284,0.0069420513435731745,0.006786889136384033,0.008807324536353578,0.008507704776714808,0.008134760711864697,0.008134760548295317,0.006515750087913386,0.006566171969458079,0.007925987072024965,0.007756702015834227
2013-05-06,0.0005528683632700648,0.0005528683632722853,-0.0038649224228916035,-0.004199656353214176,-0.0010260046522966304,-0.0014572539519556171,-0.0019194825491355427,-0.0019194747848437776,-0.004524190518032767,-0.004506518573051066,-0.003192325389462347,-0.003480873448487576
2013-05-07,0.006666408859640649,0.006666408859642425,0.005557923458082259,0.005360985569567545,0.005539284604604955,0.005255396760646569,0.006790784980962972,0.006790783902950626,0.005298370166878508,0.005206434361270773,0.00515259019805292,0.004924373863994136
2013-05-08,0.003089332877643125,0.003089332877648454,0.001618112303583219,0.0018035569370038473,0.0029681453027621263,0.0031332755785080657,0.0021780911968143357,0.0021780969375713166,0.0017322464951410321,0.001768346448673297,0.0026339004301336733,0.0027480922536218255
2013-05-09,-0.003515899107392917,-0.0035158991073949153,-0.002346793362289712,-0.0024014881118255005,-0.0009019352619611398,-0.0009901357876543893,-0.004443957552014877,-0.004443952119644656,-0.002543537632449744,-0.002370467684746247,-0.0006285076443601767,-0.0005852338793218559
2013-05-10,0.0031689328492636726,0.0031689328492596758,0.007360236301901635,0.007357252736614139,0.007672058686259087,0.0077485641069137134,0.00448434042548973,0.00448434033697942,0.007377170140723699,0.007501410126748542,0.008023809278667526,0.008142338993644138
2013-05-13,-0.0005195726300230019,-0.000519572630023335,0.004056774427917409,0.0043111957605312945,0.004349933223462665,0.004775294788133211,0.00011768608940121439,0.00011768795584776726,0.00446658239030695,0.004604020393880859,0.005116425513334244,0.005461237223897575
2013-05-14,0.010930979649394157,0.010930979649399264,0.010721232372963962,0.010752562697551316,0.011446909704786234,0.011487916477997295,0.010711381181859547,0.010711383454425905,0.010748123246283603,0.010710673321735031,0.010957142938608833,0.01095403134910855
2013-05-15,0.0055360637205974506,0.005536063720601225,0.006706205428053336,0.006680938449699525,0.006457143253866926,0.006477104933045874,0.006951098999262495,0.0069510969811421575,0.006788996650658019,0.006694410020578134,0.00633860137293385,0.006298735753167861
2013-05-16,-0.00590216692118517,-0.005902166921180618,-0.009422703554063161,-0.009257616461696316,-0.009608373924054114,-0.00951079847324321,-0.006783575681130971,-0.006783574706198281,-0.00924996283110402,-0.009342188065750934,-0.00961632093644027,-0.009605874505843937
2013-05-17,0.010159252686845921,0.010159252686837927,0.007180534032907193,0.007119142870814832,0.007602437807920914,0.0074353293107431995,0.008567341894293756,0.008567342640203979,0.006828703899309341,0.006919866063304081,0.006500731009668748,0.006428680115065477
2013-05-20,-0.0006784562897456103,-0.0006784562897510504,-0.005384052712244292,-0.005440296703619341,-0.004681890037563696,-0.004841955708079104,-0.0034631728348275548,-0.003463170155245554,-0.00571919095407325,-0.005648989487971212,-0.0058650740499887055,-0.005945475058066529
2013-05-21,0.001859004687391641,0.0018590046873845356,0.006732383041891943,0.006928820904932076,0.006547856282318465,0.006848129796555025,0.0029109198555659077,0.0029109195712109237,0.006954717020023704,0.007160592217317241,0.007288459336509234,0.0075932113660190925
2013-05-22,-0.009162358507909918,-0.009162358507901924,-0.00488394470857012,-0.004490137024484642,-0.004679023841548613,-0.004214199765186777,-0.008030862204961409,-0.008030859061561868,-0.004277496168819894,-0.004242566719822927,-0.00315306717089181,-0.0028256361899946514
2013-05-23,-0.0024290934529054287,-0.002429093452906539,-0.002429857925435819,-0.002373041320275271,-0.0022231175998476127,-0.002165795449421637,-0.003113409417430657,-0.003113407349388586,-0.0023879940013650236,-0.002311141035289177,-0.0017954516957675581,-0.0017129313812578317
2013-05-24,-0.0021989439165722713,-0.002198943916551954,-0.0020137057591417262,-0.0020197970792590336,-0.0009926613853661337,-0.0009717962716294659,-0.0013202027489170876,-0.0013201992194343815,-0.001762344813816763,-0.0020215614659736536,-0.0007791352676623786,-0.0008998741643573283
2013-05-28,0.0055850525574385745,0.005585052557439463,0.00880830646552333,0.008669143188859474,0.009081406033693673,0.009111619137392557,0.00419470392974608,0.004194711802306461,0.006704712619999498,0.006882807227730048,0.008748882100344746,0.00885580773666228
2013-05-29,-0.008295158165973149,-0.008295158165978367,-0.012985323994554099,-0.013022504909557808,-0.01197312241875892,-0.012168624965682717,-0.010791444857491728,-0.010791441403166346,-0.013736243333640874,-0.013664458671172164,-0.01381970616903161,-0.013931235120710372
2013-05-30,0.0034730856567335433,0.003473085656723107,0.005295504526919181,0.00575870251094357,0.004673423183703562,0.005114148729413737,0.0035272542928701522,0.0035272546039342156,0.004991370873075551,0.005221581727824054,0.004350707822675881,0.004735268220626532
2013-05-31,-0.014506176908140045,-0.014506176908146373,-0.018763396061414417,-0.01916536321773754,-0.017583318681336002,-0.018144406117011846,-0.01438186697662125,-0.014381870842087974,-0.018067269737415348,-0.018137159357997645,-0.018728458703107465,-0.019125983399754354
2013-06-03,0.005383221230300217,0.005383221230309099,0.005200916118854648,0.005155751965940203,0.005006763070533937,0.005027447990049616,0.00527511850704232,0.005275119953762841,0.005185260862891283,0.005070473082529281,0.005685570268184614,0.005648921698087284
2013-06-04,-0.0045998889715325175,-0.004599888971526189,-0.005387443758058219,-0.005569907054546408,-0.005198258611046946,-0.005369780666791835,-0.004037006705812529,-0.004037007309612761,-0.005097180912055577,-0.0052308151570654715,-0.0048889310211230885,-0.005058852694613036
2013-06-05,-0.014463649785653288,-0.01446364978565362,-0.014819884733137778,-0.01469323596774963,-0.01515069171065353,-0.015050924090806106,-0.014260688342218386,-0.01426069118699036,-0.014051002145257674,-0.01410232534119571,-0.01474762405820107,-0.01470703321428457
2013-06-06,0.00871014424395411,0.00871014424394323,0.012579831530916907,0.012782802234436064,0.012144679152607862,0.012372029432677678,0.009217315425906092,0.009217314093529216,0.012391561910802817,0.012606572252753745,0.012059278241327354,0.012309810664313359
2013-06-07,0.012662695874244179,0.01266269587424862,0.012235973232044506,0.011831914111115616,0.01350327013866437,0.013046777833879641,0.01243751774921975,0.012437520693081794,0.011201782420742656,0.011133553388079864,0.012267529984173464,0.011932632453033998
2013-06-10,-6.57844274296604e-05,-6.57844274296604e-05,0.0003434485161455392,0.0005705050606548134,-0.00016203761628730273,8.176465652165454e-05,4.5897272486827845e-05,4.589737266780247e-05,0.0004717099588418261,0.0005016767448693393,0.00019870517006315147,0.00036940855713618603
2013-06-11,-0.009750553259441741,-0.009750553259438077,-0.006711546990643691,-0.006612874612576314,-0.00766098585817776,-0.007424908476274306,-0.008077901605004434,-0.008077903491477634,-0.006203883244307762,-0.006238055344607751,-0.006121464108593377,-0.005969706826566168
2013-06-12,-0.007985813526641516,-0.007985813526634522,-0.009790113210713658,-0.009744714989474712,-0.009915920553350777,-0.009869653595394823,-0.008255073295167281,-0.008255072352930437,-0.00957860130278021,-0.009686717728607741,-0.009571025543987255,-0.00959409645964926
2013-06-13,0.015701311902569515,0.01570131190256241,0.015976278680440492,0.015855734461727167,0.01643419084853215,0.01627602842643494,0.015272006424769113,0.015272006416055417,0.015645627611922786,0.01575115567935592,0.01566399180030076,0.015610536550605403
2013-06-14,-0.00556582032648556,-0.0055658203264884465,-0.003562981894746242,-0.003651310341456604,-0.004064905335686264,-0.00405882392456447,-0.004299987051837317,-0.004299990396059106,-0.0029024864762657865,-0.0028857435160738465,-0.0030440952852773817,-0.003014596816145021
