date,prob_calm,prob_transition,prob_stress,next_prob_calm,next_prob_transition,next_prob_stress,dominant_regime,next_cost_multiplier,hmm_log_likelihood,effective_sample_calm,effective_sample_transition,effective_sample_stress,solver_status
2021-05-21,0.9996275379984907,0.0003724620018032245,4.07779782855885e-14,0.9709147906394213,0.02908237974843701,2.8296121417230535e-06,calm,1.014546849098502,-4867.4773040918535,390.0165206003204,263.285885607466,101.69759379220748,hmm_mpc
2021-05-28,0.9999964710412736,3.5289588632198783e-06,1.942665048714406e-19,0.9742104501027266,0.025789522883372547,2.7013900887125393e-08,calm,1.0128948154694881,-4836.519397813432,392.127201710785,261.2944629114474,101.57833537777418,hmm_mpc
2021-06-04,0.9999976983635064,2.301636868920609e-06,2.319832844409234e-19,0.9728913601559377,0.027108622318304115,1.7525758259111607e-08,calm,1.0135543462106686,-4814.286791701925,390.6683608073861,262.68192845433725,101.64971073828013,hmm_mpc
2021-06-11,0.9999977791200868,2.220880237348748e-06,2.040411526494752e-19,0.9723031599893186,0.027696823133380722,1.687730064704348e-08,calm,1.0138484453212917,-4813.650114977427,390.1170902203873,263.20360376151257,101.67930601811138,hmm_mpc
2021-06-18,0.9555106226653337,0.04448937733488071,5.098615565044105e-15,0.9314349000518045,0.06822596698964796,0.00033913295854745936,calm,1.0347912494119187,-4827.770372698728,390.9647110107152,262.39580321463666,101.63948577464168,hmm_mpc
2021-06-25,0.9999997277055088,2.7229478887003917e-07,3.2176638885946057e-21,0.9721712052014471,0.027828792730152953,2.0683998998871035e-09,calm,1.013914400501876,-4821.562446222097,390.00013942300166,263.31462470107346,101.68523587592887,hmm_mpc
2021-07-02,0.9999998302537423,1.6974584256254894e-07,8.923074651649708e-22,0.9700533998617695,0.029946598860633288,1.2775971287810338e-09,calm,1.014973301985511,-4793.782585475649,387.4364726269784,265.7498490636992,101.8136783093123,hmm_mpc
2021-07-09,0.9999996436709533,3.563287491521404e-07,2.2952985297823533e-31,0.9742055486776184,0.02579445007225613,1.2501254081289722e-09,calm,1.0128972275363788,-4934.490892083151,404.56162342081757,293.6716212088045,56.76675537036953,hmm_mpc
2021-07-16,0.9999702705044068,2.9729495236128588e-05,3.9503927511540926e-19,0.9692794591224217,0.030720317924622056,2.2295295619972115e-07,calm,1.0153606048682233,-4771.490505817516,386.42320273306746,266.7123194350202,101.86447783190268,hmm_mpc
2021-07-23,0.9999988881715395,1.1118282570565437e-06,5.820150627926974e-31,0.9743610576965646,0.025638938397914937,3.905520500819172e-09,calm,1.0128194770099985,-4949.721670254457,406.57970348760284,291.7707859646787,56.649510547720666,hmm_mpc
2021-07-30,0.999998714836609,1.285163802042413e-06,3.939289799648724e-30,0.9746974431862806,0.025302552297336956,4.516382412281227e-09,calm,1.012651285181433,-4958.315876447549,407.0551678087372,291.32335399992724,56.62147819132791,hmm_mpc
2021-08-06,0.9999982073930065,1.7926066996492256e-06,2.9346835192570186e-19,0.967391960729881,0.03260802581369005,1.3456428976280223e-08,calm,1.0163040398197032,-4817.279705135261,386.70411731538377,266.4542858070288,101.84159687761202,hmm_mpc
2021-08-13,0.9999995570297942,4.429699307551105e-07,2.887639623855203e-21,0.967363419525564,0.032636577149539873,3.324896041547197e-09,calm,1.016318295224562,-4819.94239396991,386.6780273405286,266.4793906272539,101.84258203222453,hmm_mpc
2021-08-20,0.9999965899654787,3.4100342987830443e-06,2.7017147524687437e-17,0.9675998384390705,0.03240013593163428,2.562929526613101e-08,calm,1.0162001192244077,-4828.796201119802,387.04770068006746,266.1277091755602,101.82459014436911,hmm_mpc
2021-08-27,0.9999999325837075,6.74159393992232e-08,1.0257848899245616e-32,0.9754552131726442,0.024544786590096748,2.3725905228626634e-10,calm,1.0122723937695663,-4983.032367985863,408.2908111209529,290.15838523145896,56.55080364759607,hmm_mpc
2021-09-03,0.9999999746023608,2.5397975445761745e-08,1.1776777257793195e-33,0.9753824724986818,0.024617527411940805,8.937742971591904e-11,calm,1.0123087638847252,-4982.997901803973,408.24122289393495,290.20492563810546,56.55385146796014,hmm_mpc
2021-09-10,0.9996143648119732,0.00038563518780289,3.684959804178465e-27,0.9754538421081265,0.024544799213767638,1.3586781058718399e-06,calm,1.0122751169630955,-4986.772946786981,409.0811072541627,289.40211464743516,56.51677809841641,hmm_mpc
2021-09-17,0.9956621042287574,0.004337895771346477,1.9517686257092365e-14,0.9678702656399493,0.03209663531021738,3.3099049833394446e-05,calm,1.0161145157547755,-4872.696818011585,391.2428164800245,262.1411298294082,101.61605369056124,hmm_mpc
2021-09-24,0.8210096306149798,0.17899036926794876,1.16755224640974e-10,0.8037283404603782,0.19492129049132273,0.0013503690482991213,calm,1.1001613833422597,-4918.741653072673,388.24413327125666,265.12292043891944,101.6329462898287,hmm_mpc
2021-10-01,0.9999999821120583,1.235806066185527e-19,1.7887712245364635e-08,0.9936894602287294,2.6539011230298635e-10,0.006310539505880442,calm,1.0126210791444559,-6162.272263120664,622.0608787042905,65.11716713602692,67.82195415972927,hmm_mpc
2021-10-08,0.9999999996416591,3.750304784161511e-24,3.58131854417618e-10,0.9939280284541027,5.379748657381091e-12,0.006071971540517712,calm,1.0121439430837254,-6169.655466138493,623.1275894216055,65.14973575474012,66.72267482369158,hmm_mpc
2021-10-15,0.989706351339736,0.010293648659580303,9.794373917097726e-13,0.9597579050102182,0.04016536386879962,7.6731120982139e-05,calm,1.020236144176364,-5016.439532092558,384.82334423688553,268.46798091275,101.70867485037185,hmm_mpc
2021-10-22,0.9999997900322563,2.0996790539011785e-07,8.229610161550827e-32,0.975319565669424,0.024680433571909806,7.586662233910505e-10,calm,1.0123402183032875,-5109.924463016795,406.3179856670416,292.27684127641294,56.405173056557004,hmm_mpc
2021-10-29,0.9999960237743761,3.976225808180391e-06,1.353928033927504e-20,0.9728088477732912,0.02719112329605556,2.8930653298508725e-08,calm,1.0135956195093345,-5068.450799539096,403.98289479677186,275.5833542312314,75.43375097199332,hmm_mpc
