,EqualWeight_weekly,Markowitz_CVXPY_weekly,HMM_MPC_SHY_weekly
2015-09-17,0.0,0.0,0.0
2015-09-18,0.0,0.0,0.0
2015-09-21,0.004600801648053196,0.03564353103504743,7.142498751423124e-13
2015-09-22,0.0,0.0,0.0
2015-09-23,0.0,0.0,0.0
2015-09-24,0.0,0.0,0.0
2015-09-25,0.0,0.0,0.0
2015-09-28,0.00822569459506134,0.07698097415384846,2.0003292045923752e-13
2015-09-29,0.0,0.0,0.0
2015-09-30,0.0,0.0,0.0
2015-10-01,0.0,0.0,0.0
2015-10-02,0.0,0.0,0.0
2015-10-05,0.003927462916154464,0.03459901823182048,0.06936859796801773
2015-10-06,0.0,0.0,0.0
2015-10-07,0.0,0.0,0.0
2015-10-08,0.0,0.0,0.0
2015-10-09,0.0,0.0,0.0
2015-10-12,0.010441018185383857,0.08629442002635665,0.01993749915818141
2015-10-13,0.0,0.0,0.0
2015-10-14,0.0,0.0,0.0
2015-10-15,0.0,0.0,0.0
2015-10-16,0.0,0.0,0.0
2015-10-19,0.004131733557688998,0.040965265023071365,2.9019928132046832e-05
2015-10-20,0.0,0.0,0.0
2015-10-21,0.0,0.0,0.0
2015-10-22,0.0,0.0,0.0
2015-10-23,0.0,0.0,0.0
2015-10-26,0.008171379087075242,0.08256442419630786,3.037429677344404e-05
2015-10-27,0.0,0.0,0.0
2015-10-28,0.0,0.0,0.0
2015-10-29,0.0,0.0,0.0
2015-10-30,0.0,0.0,0.0
2015-11-02,0.00524914643819796,0.08127325931803547,2.1327528701431397e-09
2015-11-03,0.0,0.0,0.0
2015-11-04,0.0,0.0,0.0
2015-11-05,0.0,0.0,0.0
2015-11-06,0.0,0.0,0.0
2015-11-09,0.0066075927787405606,0.04809658939965632,1.929409337034574e-05
2015-11-10,0.0,0.0,0.0
2015-11-11,0.0,0.0,0.0
2015-11-12,0.0,0.0,0.0
2015-11-13,0.0,0.0,0.0
2015-11-16,0.00738983649397134,0.047038568212870085,3.497632319785017e-05
2015-11-17,0.0,0.0,0.0
2015-11-18,0.0,0.0,0.0
2015-11-19,0.0,0.0,0.0
2015-11-20,0.0,0.0,0.0
2015-11-23,0.004753333126864295,0.03556901582302574,7.897953244834101e-09
2015-11-24,0.0,0.0,0.0
2015-11-25,0.0,0.0,0.0
2015-11-27,0.0,0.0,0.0
2015-11-30,0.003666400989318974,0.06475044345552437,2.685450678372631e-09
2015-12-01,0.0,0.0,0.0
2015-12-02,0.0,0.0,0.0
2015-12-03,0.0,0.0,0.0
2015-12-04,0.0,0.0,0.0
2015-12-07,0.0053240689153876836,0.04125020805215488,1.0235449445342675e-09
2015-12-08,0.0,0.0,0.0
2015-12-09,0.0,0.0,0.0
2015-12-10,0.0,0.0,0.0
2015-12-11,0.0,0.0,0.0
2015-12-14,0.007948659674531316,0.03612144812101885,2.6505291927524835e-05
2015-12-15,0.0,0.0,0.0
2015-12-16,0.0,0.0,0.0
2015-12-17,0.0,0.0,0.0
2015-12-18,0.0,0.0,0.0
2015-12-21,0.005691907387374441,0.07031435506128715,3.469446951953614e-17
2015-12-22,0.0,0.0,0.0
2015-12-23,0.0,0.0,0.0
2015-12-24,0.0,0.0,0.0
2015-12-28,0.00464104591929454,0.053919688638013365,0.028567827735709858
2015-12-29,0.0,0.0,0.0
2015-12-30,0.0,0.0,0.0
2015-12-31,0.0,0.0,0.0
2016-01-04,0.0020523964994280802,0.009163858091186345,4.5030123746471975e-07
2016-01-05,0.0,0.0,0.0
2016-01-06,0.0,0.0,0.0
2016-01-07,0.0,0.0,0.0
2016-01-08,0.0,0.0,0.0
2016-01-11,0.012277009315961145,0.09276487569118863,0.0014280478964872176
2016-01-12,0.0,0.0,0.0
2016-01-13,0.0,0.0,0.0
2016-01-14,0.0,0.0,0.0
2016-01-15,0.0,0.0,0.0
2016-01-19,0.005878714338598913,0.0519113870038296,0.00440097395260876
2016-01-20,0.0,0.0,0.0
2016-01-21,0.0,0.0,0.0
2016-01-22,0.0,0.0,0.0
2016-01-25,0.005103870555981056,0.0355802856412777,0.004056658908157049
2016-01-26,0.0,0.0,0.0
2016-01-27,0.0,0.0,0.0
2016-01-28,0.0,0.0,0.0
2016-01-29,0.0,0.0,0.0
2016-02-01,0.007152420296080965,0.08238035126623632,0.04854538768956653
2016-02-02,0.0,0.0,0.0
2016-02-03,0.0,0.0,0.0
2016-02-04,0.0,0.0,0.0
2016-02-05,0.0,0.0,0.0
2016-02-08,0.013622969810206123,0.0748079098488812,0.06805379581018402
2016-02-09,0.0,0.0,0.0
2016-02-10,0.0,0.0,0.0
2016-02-11,0.0,0.0,0.0
2016-02-12,0.0,0.0,0.0
2016-02-16,0.003968765825041409,0.06019255482897321,0.0015726773695919206
2016-02-17,0.0,0.0,0.0
2016-02-18,0.0,0.0,0.0
2016-02-19,0.0,0.0,0.0
2016-02-22,0.004410279917716371,0.061800689963724155,0.005331345315531658
2016-02-23,0.0,0.0,0.0
2016-02-24,0.0,0.0,0.0
2016-02-25,0.0,0.0,0.0
2016-02-26,0.0,0.0,0.0
2016-02-29,0.004653429567068365,0.0730461207704469,3.6181690180603666e-05
2016-03-01,0.0,0.0,0.0
2016-03-02,0.0,0.0,0.0
2016-03-03,0.0,0.0,0.0
2016-03-04,0.0,0.0,0.0
2016-03-07,0.006526023138849361,0.0630357354406348,1.2556890788875055e-07
2016-03-08,0.0,0.0,0.0
2016-03-09,0.0,0.0,0.0
2016-03-10,0.0,0.0,0.0
2016-03-11,0.0,0.0,0.0
2016-03-14,0.0034524836076796767,0.03517663060535914,1.265619553603159e-12
2016-03-15,0.0,0.0,0.0
2016-03-16,0.0,0.0,0.0
2016-03-17,0.0,0.0,0.0
2016-03-18,0.0,0.0,0.0
2016-03-21,0.005344524650871561,0.07914979376805717,4.7206150375703225e-17
2016-03-22,0.0,0.0,0.0
2016-03-23,0.0,0.0,0.0
2016-03-24,0.0,0.0,0.0
2016-03-28,0.004435324002575021,0.09628869834337142,3.608330565802689e-17
2016-03-29,0.0,0.0,0.0
2016-03-30,0.0,0.0,0.0
2016-03-31,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0
2016-04-04,0.004172205188717644,0.07607261039028432,2.3715791846111033e-14
2016-04-05,0.0,0.0,0.0
2016-04-06,0.0,0.0,0.0
2016-04-07,0.0,0.0,0.0
2016-04-08,0.0,0.0,0.0
2016-04-11,0.006685416684537322,0.0980703280060731,0.013907069291406587
2016-04-12,0.0,0.0,0.0
2016-04-13,0.0,0.0,0.0
2016-04-14,0.0,0.0,0.0
2016-04-15,0.0,0.0,0.0
2016-04-18,0.006050859274690422,0.08451437761858525,0.13378842080662268
2016-04-19,0.0,0.0,0.0
2016-04-20,0.0,0.0,0.0
2016-04-21,0.0,0.0,0.0
2016-04-22,0.0,0.0,0.0
2016-04-25,0.010759260180897567,0.07444250933300753,0.0004298925819030916
2016-04-26,0.0,0.0,0.0
2016-04-27,0.0,0.0,0.0
2016-04-28,0.0,0.0,0.0
2016-04-29,0.0,0.0,0.0
2016-05-02,0.005710475000807021,0.14824679595261359,0.0638600862040694
2016-05-03,0.0,0.0,0.0
2016-05-04,0.0,0.0,0.0
2016-05-05,0.0,0.0,0.0
2016-05-06,0.0,0.0,0.0
2016-05-09,0.005511844111242406,0.06172541134635966,0.10261103128918504
2016-05-10,0.0,0.0,0.0
2016-05-11,0.0,0.0,0.0
2016-05-12,0.0,0.0,0.0
2016-05-13,0.0,0.0,0.0
2016-05-16,0.0027514731325532157,0.0949720204617374,0.010670850013599624
2016-05-17,0.0,0.0,0.0
2016-05-18,0.0,0.0,0.0
2016-05-19,0.0,0.0,0.0
2016-05-20,0.0,0.0,0.0
2016-05-23,0.005497287466943203,0.037521839153745004,0.03257860887308576
2016-05-24,0.0,0.0,0.0
2016-05-25,0.0,0.0,0.0
2016-05-26,0.0,0.0,0.0
2016-05-27,0.0,0.0,0.0
2016-05-31,0.003022409070749549,0.06780172644261838,0.05782026494535472
2016-06-01,0.0,0.0,0.0
2016-06-02,0.0,0.0,0.0
2016-06-03,0.0,0.0,0.0
2016-06-06,0.004671884004613193,0.058930707690861166,0.020096401093390684
2016-06-07,0.0,0.0,0.0
2016-06-08,0.0,0.0,0.0
2016-06-09,0.0,0.0,0.0
2016-06-10,0.0,0.0,0.0
2016-06-13,0.0035655984163762283,0.04926437952383074,4.85722573273506e-17
2016-06-14,0.0,0.0,0.0
2016-06-15,0.0,0.0,0.0
2016-06-16,0.0,0.0,0.0
2016-06-17,0.0,0.0,0.0
2016-06-20,0.0034344857957879296,0.03843766273994624,0.04415228790473643
2016-06-21,0.0,0.0,0.0
2016-06-22,0.0,0.0,0.0
2016-06-23,0.0,0.0,0.0
2016-06-24,0.0,0.0,0.0
2016-06-27,0.004670249898682359,0.03952071501383036,0.002735825422756881
2016-06-28,0.0,0.0,0.0
2016-06-29,0.0,0.0,0.0
2016-06-30,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0
2016-07-05,0.0046273494229213535,0.04950729677331363,0.021220230322644598
2016-07-06,0.0,0.0,0.0
2016-07-07,0.0,0.0,0.0
2016-07-08,0.0,0.0,0.0
2016-07-11,0.004402890112939949,0.01170909600342842,1.9670431255446714e-06
2016-07-12,0.0,0.0,0.0
2016-07-13,0.0,0.0,0.0
2016-07-14,0.0,0.0,0.0
2016-07-15,0.0,0.0,0.0
2016-07-18,0.006683120713834853,0.04111298883871199,0.024544215047588115
2016-07-19,0.0,0.0,0.0
2016-07-20,0.0,0.0,0.0
2016-07-21,0.0,0.0,0.0
2016-07-22,0.0,0.0,0.0
2016-07-25,0.00423548782797465,0.10094056450972119,1.4551705892469122e-07
2016-07-26,0.0,0.0,0.0
2016-07-27,0.0,0.0,0.0
2016-07-28,0.0,0.0,0.0
2016-07-29,0.0,0.0,0.0
2016-08-01,0.0033734605586074537,0.01069349361838845,0.08160528587870897
2016-08-02,0.0,0.0,0.0
2016-08-03,0.0,0.0,0.0
2016-08-04,0.0,0.0,0.0
2016-08-05,0.0,0.0,0.0
2016-08-08,0.0033471224165469854,0.01762615069146932,0.05298999264532123
2016-08-09,0.0,0.0,0.0
2016-08-10,0.0,0.0,0.0
2016-08-11,0.0,0.0,0.0
2016-08-12,0.0,0.0,0.0
2016-08-15,0.0028805748701832487,0.036825854511189804,5.068527996394484e-09
2016-08-16,0.0,0.0,0.0
2016-08-17,0.0,0.0,0.0
2016-08-18,0.0,0.0,0.0
2016-08-19,0.0,0.0,0.0
2016-08-22,0.004235812919165097,0.03561500819833652,1.5372499680246411e-09
2016-08-23,0.0,0.0,0.0
2016-08-24,0.0,0.0,0.0
2016-08-25,0.0,0.0,0.0
2016-08-26,0.0,0.0,0.0
2016-08-29,0.0033579251730327733,0.04639912797229462,0.008340478514555468
2016-08-30,0.0,0.0,0.0
2016-08-31,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0
2016-09-02,0.0,0.0,0.0
2016-09-06,0.003006636905429412,0.03932906318462938,2.4047453292057935e-08
2016-09-07,0.0,0.0,0.0
2016-09-08,0.0,0.0,0.0
2016-09-09,0.0,0.0,0.0
2016-09-12,0.005836660243732569,0.03756618499824204,0.10240705488240479
2016-09-13,0.0,0.0,0.0
2016-09-14,0.0,0.0,0.0
2016-09-15,0.0,0.0,0.0
2016-09-16,0.0,0.0,0.0
2016-09-19,0.006403930064029201,0.11700413719633632,0.0572194189362545
2016-09-20,0.0,0.0,0.0
2016-09-21,0.0,0.0,0.0
2016-09-22,0.0,0.0,0.0
2016-09-23,0.0,0.0,0.0
2016-09-26,0.0032583427079430627,0.046687466675289925,3.499710283132156e-11
2016-09-27,0.0,0.0,0.0
2016-09-28,0.0,0.0,0.0
2016-09-29,0.0,0.0,0.0
2016-09-30,0.0,0.0,0.0
2016-10-03,0.006678611101409215,0.08438436242900413,0.1104731671546785
2016-10-04,0.0,0.0,0.0
2016-10-05,0.0,0.0,0.0
2016-10-06,0.0,0.0,0.0
2016-10-07,0.0,0.0,0.0
2016-10-10,0.005487579116093801,0.05010312629567418,0.005433048609638343
2016-10-11,0.0,0.0,0.0
2016-10-12,0.0,0.0,0.0
2016-10-13,0.0,0.0,0.0
2016-10-14,0.0,0.0,0.0
2016-10-17,0.003920154244293761,0.04410589147731281,0.03183392683525159
2016-10-18,0.0,0.0,0.0
2016-10-19,0.0,0.0,0.0
2016-10-20,0.0,0.0,0.0
2016-10-21,0.0,0.0,0.0
2016-10-24,0.0024272001368669666,0.021580959755521375,0.0021021372524757695
2016-10-25,0.0,0.0,0.0
2016-10-26,0.0,0.0,0.0
2016-10-27,0.0,0.0,0.0
2016-10-28,0.0,0.0,0.0
2016-10-31,0.004919264394287172,0.020665007346661365,0.004091629121327501
2016-11-01,0.0,0.0,0.0
2016-11-02,0.0,0.0,0.0
2016-11-03,0.0,0.0,0.0
2016-11-04,0.0,0.0,0.0
2016-11-07,0.003283898900746901,0.01562279457076142,0.0618151713808082
2016-11-08,0.0,0.0,0.0
2016-11-09,0.0,0.0,0.0
2016-11-10,0.0,0.0,0.0
2016-11-11,0.0,0.0,0.0
2016-11-14,0.017322476193267593,0.10100057759891226,0.00023947089514177606
2016-11-15,0.0,0.0,0.0
2016-11-16,0.0,0.0,0.0
2016-11-17,0.0,0.0,0.0
2016-11-18,0.0,0.0,0.0
2016-11-21,0.00471459590348608,0.06809128812080074,0.0376921116112489
2016-11-22,0.0,0.0,0.0
2016-11-23,0.0,0.0,0.0
2016-11-25,0.0,0.0,0.0
2016-11-28,0.003789588691798282,0.039846575237873175,0.0030624811719161082
2016-11-29,0.0,0.0,0.0
2016-11-30,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0
2016-12-02,0.0,0.0,0.0
2016-12-05,0.0066362629676564935,0.11468555995641018,0.09220034604507675
2016-12-06,0.0,0.0,0.0
2016-12-07,0.0,0.0,0.0
2016-12-08,0.0,0.0,0.0
2016-12-09,0.0,0.0,0.0
2016-12-12,0.0054532325742957174,0.015405997057401956,0.027464390984684495
2016-12-13,0.0,0.0,0.0
2016-12-14,0.0,0.0,0.0
2016-12-15,0.0,0.0,0.0
2016-12-16,0.0,0.0,0.0
2016-12-19,0.0053672697173595685,0.030841925437547324,2.570852731667156e-06
2016-12-20,0.0,0.0,0.0
2016-12-21,0.0,0.0,0.0
2016-12-22,0.0,0.0,0.0
2016-12-23,0.0,0.0,0.0
2016-12-27,0.0019986792310831003,0.011361589338397968,9.138848984259662e-06
2016-12-28,0.0,0.0,0.0
2016-12-29,0.0,0.0,0.0
2016-12-30,0.0,0.0,0.0
2017-01-03,0.0022461099117589284,0.012950585241668089,1.497661211142142e-07
2017-01-04,0.0,0.0,0.0
2017-01-05,0.0,0.0,0.0
2017-01-06,0.0,0.0,0.0
2017-01-09,0.0036948661699022847,0.035971641135015796,2.5909835537914767e-08
2017-01-10,0.0,0.0,0.0
2017-01-11,0.0,0.0,0.0
2017-01-12,0.0,0.0,0.0
2017-01-13,0.0,0.0,0.0
2017-01-17,0.003212169152338358,0.019736359552259754,8.150453404008523e-09
2017-01-18,0.0,0.0,0.0
2017-01-19,0.0,0.0,0.0
2017-01-20,0.0,0.0,0.0
2017-01-23,0.003293433436843296,0.09573392098244682,1.584449125177367e-09
2017-01-24,0.0,0.0,0.0
2017-01-25,0.0,0.0,0.0
2017-01-26,0.0,0.0,0.0
2017-01-27,0.0,0.0,0.0
2017-01-30,0.005839003984392709,0.06459299600517912,0.023522548842613445
2017-01-31,0.0,0.0,0.0
2017-02-01,0.0,0.0,0.0
2017-02-02,0.0,0.0,0.0
2017-02-03,0.0,0.0,0.0
2017-02-06,0.004806796260556065,0.11392873531553947,0.006806462425770381
2017-02-07,0.0,0.0,0.0
2017-02-08,0.0,0.0,0.0
2017-02-09,0.0,0.0,0.0
2017-02-10,0.0,0.0,0.0
2017-02-13,0.002777707508276342,0.012359314106682819,5.61456372464707e-07
2017-02-14,0.0,0.0,0.0
2017-02-15,0.0,0.0,0.0
2017-02-16,0.0,0.0,0.0
2017-02-17,0.0,0.0,0.0
2017-02-21,0.005086616483614713,0.06582772211197149,0.015087601100959283
2017-02-22,0.0,0.0,0.0
2017-02-23,0.0,0.0,0.0
2017-02-24,0.0,0.0,0.0
2017-02-27,0.005062330786985252,0.04606736365429854,2.623702890800039e-09
2017-02-28,0.0,0.0,0.0
2017-03-01,0.0,0.0,0.0
2017-03-02,0.0,0.0,0.0
2017-03-03,0.0,0.0,0.0
2017-03-06,0.0032717814338789203,0.049327415308041585,7.347642367561975e-10
2017-03-07,0.0,0.0,0.0
2017-03-08,0.0,0.0,0.0
2017-03-09,0.0,0.0,0.0
2017-03-10,0.0,0.0,0.0
2017-03-13,0.003346987036155269,0.0403150389767254,2.2377936778778384e-10
2017-03-14,0.0,0.0,0.0
2017-03-15,0.0,0.0,0.0
2017-03-16,0.0,0.0,0.0
2017-03-17,0.0,0.0,0.0
2017-03-20,0.0026333060407891656,0.033332396621555106,4.25837071745261e-11
2017-03-21,0.0,0.0,0.0
2017-03-22,0.0,0.0,0.0
2017-03-23,0.0,0.0,0.0
2017-03-24,0.0,0.0,0.0
2017-03-27,0.004428311826847997,0.05302688735451991,0.006873240452593473
2017-03-28,0.0,0.0,0.0
2017-03-29,0.0,0.0,0.0
2017-03-30,0.0,0.0,0.0
2017-03-31,0.0,0.0,0.0
2017-04-03,0.003713035140410756,0.012538154262503178,2.3240429013727162e-12
2017-04-04,0.0,0.0,0.0
2017-04-05,0.0,0.0,0.0
2017-04-06,0.0,0.0,0.0
2017-04-07,0.0,0.0,0.0
2017-04-10,0.001954701162478076,0.040364318293805525,0.01680789750110978
2017-04-11,0.0,0.0,0.0
2017-04-12,0.0,0.0,0.0
2017-04-13,0.0,0.0,0.0
2017-04-17,0.0046646173476240504,0.0452472741139108,4.068359281985193e-05
2017-04-18,0.0,0.0,0.0
2017-04-19,0.0,0.0,0.0
2017-04-20,0.0,0.0,0.0
2017-04-21,0.0,0.0,0.0
2017-04-24,0.005308035285460609,0.009394368941188908,0.11723315553893039
2017-04-25,0.0,0.0,0.0
2017-04-26,0.0,0.0,0.0
2017-04-27,0.0,0.0,0.0
2017-04-28,0.0,0.0,0.0
2017-05-01,0.004385528809997111,0.06618388685977472,0.11460705826580174
2017-05-02,0.0,0.0,0.0
2017-05-03,0.0,0.0,0.0
2017-05-04,0.0,0.0,0.0
2017-05-05,0.0,0.0,0.0
2017-05-08,0.0026296617099998976,0.033588237973615376,0.030056792175346375
2017-05-09,0.0,0.0,0.0
2017-05-10,0.0,0.0,0.0
2017-05-11,0.0,0.0,0.0
2017-05-12,0.0,0.0,0.0
2017-05-15,0.003297681522723528,0.07488160728403231,0.021391522379066736
2017-05-16,0.0,0.0,0.0
2017-05-17,0.0,0.0,0.0
2017-05-18,0.0,0.0,0.0
2017-05-19,0.0,0.0,0.0
2017-05-22,0.0023830239777668447,0.04925791265690308,0.0001370350906785462
2017-05-23,0.0,0.0,0.0
2017-05-24,0.0,0.0,0.0
2017-05-25,0.0,0.0,0.0
2017-05-26,0.0,0.0,0.0
2017-05-30,0.004581808191849099,0.05947950994702739,0.06377863478218898
2017-05-31,0.0,0.0,0.0
2017-06-01,0.0,0.0,0.0
2017-06-02,0.0,0.0,0.0
2017-06-05,0.005271550180061084,0.011137754084268148,0.06852572218328457
2017-06-06,0.0,0.0,0.0
2017-06-07,0.0,0.0,0.0
2017-06-08,0.0,0.0,0.0
2017-06-09,0.0,0.0,0.0
2017-06-12,0.0070496520211406274,0.04446004699934293,2.856209807661057e-07
2017-06-13,0.0,0.0,0.0
2017-06-14,0.0,0.0,0.0
2017-06-15,0.0,0.0,0.0
2017-06-16,0.0,0.0,0.0
2017-06-19,0.0033848324855322784,0.06011135472234917,0.003888373275541721
2017-06-20,0.0,0.0,0.0
2017-06-21,0.0,0.0,0.0
2017-06-22,0.0,0.0,0.0
2017-06-23,0.0,0.0,0.0
2017-06-26,0.006623976871814055,0.09437588177851462,6.72618021333193e-18
2017-06-27,0.0,0.0,0.0
2017-06-28,0.0,0.0,0.0
2017-06-29,0.0,0.0,0.0
2017-06-30,0.0,0.0,0.0
2017-07-03,0.006318321629861033,0.1394006374013006,0.0015970626264243015
2017-07-05,0.0,0.0,0.0
2017-07-06,0.0,0.0,0.0
2017-07-07,0.0,0.0,0.0
2017-07-10,0.0035436100062280346,0.08142828747927636,0.000739400669361292
2017-07-11,0.0,0.0,0.0
2017-07-12,0.0,0.0,0.0
2017-07-13,0.0,0.0,0.0
2017-07-14,0.0,0.0,0.0
2017-07-17,0.0039986348392362925,0.060082660377852294,0.005595461501454647
2017-07-18,0.0,0.0,0.0
2017-07-19,0.0,0.0,0.0
2017-07-20,0.0,0.0,0.0
2017-07-21,0.0,0.0,0.0
2017-07-24,0.004103118913660962,0.04303391157522844,0.00021741050699275742
2017-07-25,0.0,0.0,0.0
2017-07-26,0.0,0.0,0.0
2017-07-27,0.0,0.0,0.0
2017-07-28,0.0,0.0,0.0
2017-07-31,0.0030502807564747048,0.06814712896094016,0.00024135189443285872
2017-08-01,0.0,0.0,0.0
2017-08-02,0.0,0.0,0.0
2017-08-03,0.0,0.0,0.0
2017-08-04,0.0,0.0,0.0
2017-08-07,0.0040755622095967545,0.13220746344861692,0.0007002825356337532
2017-08-08,0.0,0.0,0.0
2017-08-09,0.0,0.0,0.0
2017-08-10,0.0,0.0,0.0
2017-08-11,0.0,0.0,0.0
2017-08-14,0.004186384661800796,0.03172849965021998,0.056981540576822774
2017-08-15,0.0,0.0,0.0
2017-08-16,0.0,0.0,0.0
2017-08-17,0.0,0.0,0.0
2017-08-18,0.0,0.0,0.0
2017-08-21,0.004274244646692925,0.018468700127472412,0.041128330150578235
2017-08-22,0.0,0.0,0.0
2017-08-23,0.0,0.0,0.0
2017-08-24,0.0,0.0,0.0
2017-08-25,0.0,0.0,0.0
2017-08-28,0.0026386439487773306,0.062369694615347596,0.035948985790920984
2017-08-29,0.0,0.0,0.0
2017-08-30,0.0,0.0,0.0
2017-08-31,0.0,0.0,0.0
2017-09-01,0.0,0.0,0.0
2017-09-05,0.00446687795455647,0.059643602899246986,0.0018203584444326244
2017-09-06,0.0,0.0,0.0
2017-09-07,0.0,0.0,0.0
2017-09-08,0.0,0.0,0.0
2017-09-11,0.005191321064893201,0.028609103542218607,0.00012360045587432984
2017-09-12,0.0,0.0,0.0
2017-09-13,0.0,0.0,0.0
2017-09-14,0.0,0.0,0.0
2017-09-15,0.0,0.0,0.0
2017-09-18,0.00557106373857337,0.02795209688981995,8.850572221251964e-12
2017-09-19,0.0,0.0,0.0
2017-09-20,0.0,0.0,0.0
2017-09-21,0.0,0.0,0.0
2017-09-22,0.0,0.0,0.0
2017-09-25,0.007306739142626202,0.05662011225319614,0.0009326768496314666
2017-09-26,0.0,0.0,0.0
2017-09-27,0.0,0.0,0.0
2017-09-28,0.0,0.0,0.0
2017-09-29,0.0,0.0,0.0
2017-10-02,0.0027917218107158456,0.031567434820928095,0.0024754972654682217
2017-10-03,0.0,0.0,0.0
2017-10-04,0.0,0.0,0.0
2017-10-05,0.0,0.0,0.0
2017-10-06,0.0,0.0,0.0
2017-10-09,0.004039330817366932,0.0670950912282362,0.0026092253774963148
2017-10-10,0.0,0.0,0.0
2017-10-11,0.0,0.0,0.0
2017-10-12,0.0,0.0,0.0
2017-10-13,0.0,0.0,0.0
2017-10-16,0.003310634663661445,0.08652275875064373,0.0015463649038669409
2017-10-17,0.0,0.0,0.0
2017-10-18,0.0,0.0,0.0
2017-10-19,0.0,0.0,0.0
2017-10-20,0.0,0.0,0.0
2017-10-23,0.004192818322235434,0.09098229099766554,0.011832432732044755
2017-10-24,0.0,0.0,0.0
2017-10-25,0.0,0.0,0.0
2017-10-26,0.0,0.0,0.0
2017-10-27,0.0,0.0,0.0
2017-10-30,0.005057397079862795,0.009206626869118086,0.006164741508558971
2017-10-31,0.0,0.0,0.0
2017-11-01,0.0,0.0,0.0
2017-11-02,0.0,0.0,0.0
2017-11-03,0.0,0.0,0.0
2017-11-06,0.003422651992828367,0.019768853420971358,0.003770622817428682
2017-11-07,0.0,0.0,0.0
2017-11-08,0.0,0.0,0.0
2017-11-09,0.0,0.0,0.0
2017-11-10,0.0,0.0,0.0
2017-11-13,0.0051761355049992006,0.029779682655330646,3.8617451794856036e-05
2017-11-14,0.0,0.0,0.0
2017-11-15,0.0,0.0,0.0
2017-11-16,0.0,0.0,0.0
2017-11-17,0.0,0.0,0.0
2017-11-20,0.003957540410320433,0.04913988675599894,0.000979353506204344
2017-11-21,0.0,0.0,0.0
2017-11-22,0.0,0.0,0.0
2017-11-24,0.0,0.0,0.0
2017-11-27,0.0024049137857712413,0.023340987711886287,0.004792165038658493
2017-11-28,0.0,0.0,0.0
2017-11-29,0.0,0.0,0.0
2017-11-30,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0
2017-12-04,0.007005064293342203,0.06819912874240905,0.015242108318901115
2017-12-05,0.0,0.0,0.0
2017-12-06,0.0,0.0,0.0
2017-12-07,0.0,0.0,0.0
2017-12-08,0.0,0.0,0.0
2017-12-11,0.0033825246981030593,0.03416381041106312,0.01620594598395222
2017-12-12,0.0,0.0,0.0
2017-12-13,0.0,0.0,0.0
2017-12-14,0.0,0.0,0.0
2017-12-15,0.0,0.0,0.0
2017-12-18,0.003595445036900409,0.04895801512774636,0.016645725435216564
2017-12-19,0.0,0.0,0.0
2017-12-20,0.0,0.0,0.0
2017-12-21,0.0,0.0,0.0
2017-12-22,0.0,0.0,0.0
2017-12-26,0.007812835312162335,0.05447999154552033,0.003331806574436408
2017-12-27,0.0,0.0,0.0
2017-12-28,0.0,0.0,0.0
2017-12-29,0.0,0.0,0.0
2018-01-02,0.0018393641069367889,0.030591025322432068,0.0023547181592216194
2018-01-03,0.0,0.0,0.0
2018-01-04,0.0,0.0,0.0
2018-01-05,0.0,0.0,0.0
2018-01-08,0.008345791561723735,0.08089182573817695,0.059406045701551745
2018-01-09,0.0,0.0,0.0
2018-01-10,0.0,0.0,0.0
2018-01-11,0.0,0.0,0.0
2018-01-12,0.0,0.0,0.0
2018-01-16,0.007640179870976198,0.08688269706946708,0.08768723902214605
2018-01-17,0.0,0.0,0.0
2018-01-18,0.0,0.0,0.0
2018-01-19,0.0,0.0,0.0
2018-01-22,0.0050143057536610955,0.1191605793119433,0.03158950170595423
2018-01-23,0.0,0.0,0.0
2018-01-24,0.0,0.0,0.0
2018-01-25,0.0,0.0,0.0
2018-01-26,0.0,0.0,0.0
2018-01-29,0.003907015096842305,0.07064881241345954,0.012554028336652905
2018-01-30,0.0,0.0,0.0
2018-01-31,0.0,0.0,0.0
2018-02-01,0.0,0.0,0.0
2018-02-02,0.0,0.0,0.0
2018-02-05,0.007027274361056476,0.057406517689016785,0.13935562068822774
2018-02-06,0.0,0.0,0.0
2018-02-07,0.0,0.0,0.0
2018-02-08,0.0,0.0,0.0
2018-02-09,0.0,0.0,0.0
2018-02-12,0.007746452705497092,0.06753543530468159,0.06567169016296079
2018-02-13,0.0,0.0,0.0
2018-02-14,0.0,0.0,0.0
2018-02-15,0.0,0.0,0.0
2018-02-16,0.0,0.0,0.0
2018-02-20,0.005257436537070483,0.04875242640198574,0.012303493037538712
2018-02-21,0.0,0.0,0.0
2018-02-22,0.0,0.0,0.0
2018-02-23,0.0,0.0,0.0
2018-02-26,0.003550826507362645,0.011646992037033545,0.00305385483493099
2018-02-27,0.0,0.0,0.0
2018-02-28,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0
2018-03-02,0.0,0.0,0.0
2018-03-05,0.004782188668368721,0.05327618038484017,0.013642461713199357
2018-03-06,0.0,0.0,0.0
2018-03-07,0.0,0.0,0.0
2018-03-08,0.0,0.0,0.0
2018-03-09,0.0,0.0,0.0
