date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2013-01-08,0.1115895407195649,0.11105115686303889,0.11108883936036039,0.11055819109299604,0.11100027362382746,0.11110309556951858,0.11107001054337937,0.11144346514464165,0.11109542708267275
2013-01-09,0.11195884773322458,0.11052056957992307,0.11060954984955919,0.1113232955546386,0.11084037780382947,0.11100420714322405,0.110501688421345,0.11231192595698845,0.11092953795726763
2013-01-10,0.11171969516802585,0.11079927729072059,0.11125533417970082,0.1111404392828748,0.11068421787992962,0.11093658711855532,0.11025361011235174,0.11236425099968736,0.11084658796815398
2013-01-11,0.11153220584161291,0.1109191071312262,0.11097999564865926,0.1107279666327612,0.11081820902138811,0.11141703887330646,0.11036254800869635,0.1123213625893512,0.11092156625299827
2013-01-14,0.0,6.622760089835355e-23,5.0900201315938155e-23,0.0,0.0,0.4009215460725445,0.37188758123874244,0.1928077109479673,0.03438316174074572
2013-01-15,0.0,6.637190181619095e-23,5.0991826775618327e-23,0.0,0.0,0.4012234449932109,0.3720847541952074,0.19213539848268285,0.03455640232889895
2013-01-16,0.0,6.685738469148242e-23,5.116648372788111e-23,0.0,0.0,0.40180604875489917,0.3713509171811186,0.19226575780461658,0.034577276259365734
2013-01-17,0.0,6.686458423415828e-23,5.0820570796022335e-23,0.0,0.0,0.40197829025790927,0.3705211208238656,0.19277412550175385,0.03472646341647117
2013-01-18,0.0,6.717224506134104e-23,5.0612970037547726e-23,0.0,0.0,0.40152009179466247,0.37149263395783244,0.19240135463537594,0.03458591961212923
2013-01-22,0.0,0.0,0.0,0.0,0.0,0.3985253902221295,0.393164320440402,0.12905108628425727,0.07925920305321116
2013-01-23,0.0,0.0,0.0,0.0,0.0,0.3988874818197114,0.39264493420601126,0.12905106421299262,0.07941651976128475
2013-01-24,0.0,0.0,0.0,0.0,0.0,0.3982793897795165,0.3927176194076555,0.12932321672590044,0.07967977408692767
2013-01-25,0.0,0.0,0.0,0.0,0.0,0.3979460113113205,0.3924169179768758,0.1295802253772022,0.0800568453346016
2013-01-28,0.0,1.1591928654970499e-23,6.235294925616406e-23,1.4674777929920772e-23,0.0,0.4006183364346877,0.39027886340729734,0.12269713301729444,0.08640566714072064
2013-01-29,0.0,1.1710646880411259e-23,6.223950440361552e-23,1.4621809314381843e-23,0.0,0.4004523621400212,0.3906866278351643,0.1232972491048317,0.08556376091998266
2013-01-30,0.0,1.1663289034318639e-23,6.201402926411186e-23,1.4502444431313758e-23,0.0,0.40007884050210446,0.39138394234232565,0.12304398588196573,0.08549323127360407
2013-01-31,0.0,1.1628022852901882e-23,6.199865713647715e-23,1.4456701744582337e-23,0.0,0.399667635421245,0.39247758056874726,0.12274105466732282,0.08511372934268494
2013-02-01,0.0,1.1668699047769964e-23,6.24575151453288e-23,1.4513332898410776e-23,0.0,0.40060015645221386,0.3912851087863021,0.12300143036636096,0.08511330439512313
2013-02-04,0.0,1.2754829673801328e-24,1.5020318985600084e-23,5.610434562646188e-23,2.4606637105783608e-23,0.39974098024182003,0.4007903673337402,0.14805735040029241,0.0514113020241474
2013-02-05,0.0,1.2762587469972141e-24,1.5045845568999203e-23,5.616954078924631e-23,2.469297777530681e-23,0.40128703290625867,0.3986805819810767,0.14848890024352315,0.05154348486914133
2013-02-06,0.0,1.2747605793405801e-24,1.5044187507586394e-23,5.608149954603615e-23,2.463987999923826e-23,0.40109661054125617,0.39915576182589974,0.14818521258666578,0.05156241504617828
2013-02-07,0.0,1.2689130135409981e-24,1.497102147952604e-23,5.58985945355694e-23,2.458987215620718e-23,0.4024281196352761,0.398889161635187,0.14733715351678356,0.05134556521275318
2013-02-08,0.0,1.279313820484656e-24,1.4987578122447952e-23,5.60540543160828e-23,2.4776339090229637e-23,0.401636240441764,0.3984226519895568,0.14825819532300508,0.05168291224567417
2013-02-11,0.0,1.9376910607370526e-23,0.0,5.305472153419692e-23,4.888069663524048e-23,0.39979965661771333,0.40078041257847274,0.14848217833876337,0.05093775246505038
2013-02-12,0.0,1.9402827959399158e-23,0.0,5.321840033723345e-23,4.865217604221018e-23,0.39883575164280394,0.40198251671243806,0.14811123427878897,0.051070497365969116
2013-02-13,0.0,1.9463658539826258e-23,0.0,5.348241113251227e-23,4.8614809163396755e-23,0.3990886254005735,0.4018080596118116,0.14794433522744352,0.05115897976017117
2013-02-14,0.0,1.967286675004239e-23,0.0,5.367253344780203e-23,4.85858572581706e-23,0.4007754423624793,0.39937682065493346,0.14856178933037667,0.051285947652210555
2013-02-15,0.0,1.9412172243549012e-23,0.0,5.360172521230719e-23,4.846558206282956e-23,0.4005842120186473,0.39952610902677743,0.1486359509896863,0.05125372796488903
2013-02-19,0.0,0.0,9.357042898087524e-23,0.0,0.0,0.4005576142846294,0.40000666014352443,0.17001273424487284,0.02942299132697313
2013-02-20,0.0,0.0,9.244171629405808e-23,0.0,0.0,0.40103580469216915,0.4004651725074889,0.16943675795570515,0.02906226484463667
2013-02-21,0.0,0.0,9.184547201375312e-23,0.0,0.0,0.40290405808211344,0.3993260642666088,0.16890711065390585,0.02886276699737192
2013-02-22,0.0,0.0,9.232952656420419e-23,0.0,0.0,0.4023179287059567,0.4004372117260099,0.16842910748704829,0.028815752080985097
2013-02-25,1.089404031975471e-22,3.416498865875189e-23,7.886655415706342e-23,3.4979706150514385e-23,1.0735395198268104e-22,0.3990371107418378,0.4009447742372724,0.19738922537387354,0.0026288896470162736
2013-02-26,1.0981276866742552e-22,3.4410226572199556e-23,7.906588006662491e-23,3.509551820894199e-23,1.0768880411941905e-22,0.3989194513543066,0.4010665220263923,0.197366173719897,0.0026478528994041545
2013-02-27,1.107825813935154e-22,3.462919015159475e-23,7.959281304548822e-23,3.5445070047099325e-23,1.0765180093205303e-22,0.3983512023705493,0.4012097930706644,0.19777439129855487,0.00266461326023157
2013-02-28,1.1087131466500504e-22,3.4522776280233485e-23,7.937626336705406e-23,3.5383011021403214e-23,1.0732471520661943e-22,0.39773615650662214,0.4021977017462718,0.1973911152282661,0.002675026518840076
2013-03-01,1.1052929138317976e-22,3.4442699246766056e-23,7.931518391292921e-23,3.519532498100707e-23,1.0711858277220473e-22,0.39765605961785727,0.4014984374904272,0.19817383129892852,0.0026716715927869697
2013-03-04,5.297705557415896e-23,0.0,9.462533524970305e-24,0.0,5.185636398699113e-24,0.39976316228783604,0.400772978494707,0.19946385921745693,2.8201925879285833e-23
