date,prob_calm,prob_transition,prob_stress,next_prob_calm,next_prob_transition,next_prob_stress,dominant_regime,next_cost_multiplier,hmm_log_likelihood,effective_sample_calm,effective_sample_transition,effective_sample_stress,solver_status
2015-11-20,1.3883763781248704e-12,0.0022909998254767973,0.9977090001731573,0.00013278086211862154,0.040221484445801474,0.9596457346920799,stress,2.9394022116070606,-7753.186284985464,378.49713041484193,297.38377782392445,79.11909176123619,hmm_mpc
2015-11-27,8.82592799025032e-08,0.06174435224302141,0.9382555594974126,0.0036344505823886265,0.09213082139904791,0.9042347280185634,stress,2.8545348667366506,-7781.406683267539,377.2898667952184,294.27954132848663,83.43059187630192,hmm_mpc
2015-12-04,4.670902041750997e-09,0.999848019734188,0.0001519755947967765,0.05978882589309719,0.9266429587997367,0.013568215307166122,transition,1.4904579100142006,-7797.38147800931,376.77713977089275,299.13003514018664,79.09282508892346,hmm_mpc
2015-12-11,1.1478897580003633e-52,0.0003340628675801253,0.9996659371320822,2.0588329569976158e-05,0.05095905098728674,0.9490203606831433,stress,2.92352024685993,-7790.439505417353,378.17774906871364,297.5154823550388,79.30676857625613,hmm_mpc
2015-12-18,1.5982167905536242e-56,3.6793708472271946e-10,0.9999999996316546,2.2740870719723306e-11,0.03125045780834332,0.9687495421689158,stress,2.9531243132420033,-7743.126322930753,376.445622572774,279.2311652272018,99.32321220002791,hmm_mpc
2015-12-24,2.915305544053618e-15,0.9999968030184563,3.196981450448985e-06,0.06375075206299184,0.929121009588321,0.007128238348687174,transition,1.4788169814915348,-7758.847419472924,399.1019208744171,286.17837978103466,69.7196993445563,hmm_mpc
2015-12-31,1.4777309914759997e-22,0.9999981728004381,1.827199583629867e-06,0.06036537131023963,0.9324428767588726,0.007191751930887719,transition,1.4806049422412118,-7750.432278607578,401.3606124476849,284.01229751159747,69.6270900407204,hmm_mpc
2016-01-08,1.6642522308487677e-135,3.0676933537162462e-21,1.0,1.8403298060249636e-22,0.028644466823700292,0.9713555331762997,stress,2.9570332997644497,-7678.172834180517,371.95616112874717,269.9409928610555,113.10284601019526,hmm_mpc
2016-01-15,3.6263870769665275e-190,6.511735471764612e-33,1.0,3.875945746706196e-34,0.027007415182374206,0.9729925848176257,stress,2.9594888772264385,-7615.088644579275,367.53310864859327,269.55602708718993,117.91086426422473,hmm_mpc
2016-01-22,1.1613526898291938e-160,4.806297210422661e-25,1.0,2.8429870633144283e-26,0.025748440204566334,0.9742515597954337,stress,2.9613773396931506,-7546.533516885855,364.16606458122044,269.1181507606011,121.71578465817785,hmm_mpc
2016-01-29,4.227496678975168e-106,5.938260580220453e-14,1.0,3.367713889734375e-15,0.03224977795649941,0.9677502220434971,stress,2.9516253330652438,-7577.549284039108,402.99903062483935,289.9402892261185,62.06068014904388,hmm_mpc
2016-02-05,3.3007203848787883e-167,2.936893991447399e-32,1.0,1.724747720038718e-33,0.023423336594544784,0.9765766634054552,stress,2.964864995108183,-7412.326471518961,355.4485024210519,268.11664945145236,131.43484812749693,hmm_mpc
2016-02-12,1.7948475870018228e-161,1.1290880631870516e-20,1.0,6.392325721457446e-22,0.028360253748778007,0.9716397462512221,stress,2.9574596193768334,-7393.314717570737,395.22795835536385,289.2320600658075,70.5399815788212,hmm_mpc
2016-02-19,5.78173871653199e-111,1.381416491572688e-23,1.0,8.001743003751092e-25,0.026215043552930434,0.9737849564470696,stress,2.9606774346706044,-7305.456395680391,346.6955892269162,268.3783936573759,139.92601711571356,hmm_mpc
2016-02-26,1.1217792510671168e-70,4.0986787574092475e-13,1.0,2.336098089229191e-14,0.0407546332652025,0.9592453667347741,stress,2.9388680501021494,-7285.793513257219,360.00067635042404,272.08312529642745,122.91619835313894,hmm_mpc
2016-03-04,2.3663104319143984e-34,6.024261758605903e-10,0.9999999993979145,3.364425945177455e-11,0.03913123652306595,0.9608687634432899,stress,2.9413031451481126,-7273.660780095569,351.7023656764186,275.4433485992395,127.85428572434732,hmm_mpc
2016-03-11,3.342287805219773e-38,6.622917079160851e-18,1.0,3.7009464876778467e-19,0.03768517536096562,0.9623148246390344,stress,2.9434722369585518,-7286.488863000488,349.9560774780974,272.8750398880693,132.16888263383683,hmm_mpc
