,EqualWeight_weekly,Markowitz_CVXPY_weekly,HMM_MPC_CVXPY_weekly
2013-04-03,-0.009604337443572586,-0.0067159670573622154,-0.008326427205943121
2013-04-04,0.005119372587490512,0.006803159875868214,0.005791069134360782
2013-04-05,-0.003158770835559821,-0.0022908404680765937,-0.004728861333224699
2013-04-08,0.0068026588237670715,0.007740309613851526,0.00850730378780562
2013-04-09,0.0032912061650793856,-0.0009628191898628513,-0.0007376629150841474
2013-04-10,0.01120270606080509,0.009556812463068942,0.010624564248185253
2013-04-11,0.003906258200070178,0.0047310314052233515,0.006367603242246389
2013-04-12,-0.0032849913242584128,0.003544094584826185,0.003765877742725632
2013-04-15,-0.024498102744125227,-0.015771497510292276,-0.018498221929886927
2013-04-16,0.01461820183608542,0.015207072518065745,0.015766457624021513
2013-04-17,-0.01345359996978479,-0.006643410209500211,-0.007604799912305671
2013-04-18,-0.004673327915517667,-0.0019312810326452823,-0.005385823162413983
2013-04-19,0.009692219382827494,0.015035624035436346,0.014371949253203065
2013-04-22,0.004666751911313272,0.0017004907827071758,0.0025891071518486797
2013-04-23,0.009228799062709792,0.005354773063317886,0.006541483679376681
2013-04-24,0.0019331280033276776,-0.008587714368664678,-0.00936986806782436
2013-04-25,0.004695595645200612,0.002168012240283179,0.003460320833192032
2013-04-26,-0.003026285559134534,0.0004495205216210607,-0.00044961845656332766
2013-04-29,0.007452270584029641,0.005219251880093312,0.004374633868688749
2013-04-30,0.0016982311481428258,-0.0012169714639022056,-0.0017875189473097741
2013-05-01,-0.010353835987062188,-0.006470714928911381,-0.006008731466912276
2013-05-02,0.008611496906864247,0.003174728428325002,0.005053633552460912
2013-05-03,0.010539155777971487,0.0023247010657372336,0.004387760871968238
2013-05-06,0.0007618937560247563,-0.009690478038316686,-0.007487202821089389
2013-05-07,0.006654026062826501,0.00742815231865368,0.007024809676655197
2013-05-08,0.0032422725583294287,-0.0022784646684318455,-0.0007423759835586408
2013-05-09,-0.003445338006267118,-0.008324291477653567,-0.005790487417240975
2013-05-10,0.0030653520365564457,0.004578429412385621,0.005503194723974092
2013-05-13,-0.0006406122349049692,0.0009172884780024315,0.0016537937128393576
2013-05-14,0.010915375799857019,0.009677942362786185,0.010078506161009804
2013-05-15,0.005482241148064615,0.008569406815117642,0.008080476713459905
2013-05-16,-0.005783861617360886,-0.00783138244347159,-0.008228126589936546
2013-05-17,0.010240328069644367,0.005303676826025727,0.005293909594138002
2013-05-20,-0.0005632426032218252,-0.007678827956733136,-0.007367117100721243
2013-05-21,0.0017484265909772922,0.004146326793653898,0.004186784223666251
2013-05-22,-0.009275552451318614,-0.005940385586126862,-0.005583879155049987
2013-05-23,-0.0023874348133380296,-0.0038605801011484253,-0.003512578598991234
2013-05-24,-0.0022552073643902215,-0.00041130633902097813,0.00022815725367597572
2013-05-28,0.005521887292589511,0.0007450040978458361,0.001900345742635423
2013-05-29,-0.008152968830360319,-0.01685756011538242,-0.016292294902585658
2013-05-30,0.003472265572357136,0.0015101130304628896,0.0009519807776983136
2013-05-31,-0.014409349978783181,-0.01629122540390804,-0.01594488289025897
2013-06-03,0.005383973452049329,0.006776976332482532,0.0067969132528811205
2013-06-04,-0.004553055640752701,-0.002908502034284277,-0.002752239841138815
2013-06-05,-0.014454150981113467,-0.012093791294512601,-0.012575172305302251
2013-06-06,0.008620708957701728,0.009701006162129433,0.009403015821525473
2013-06-07,0.012569405675735501,0.009689126612562049,0.010834038866492701
2013-06-10,-2.1147111481489844e-05,0.000404788525967259,2.6794647995931342e-06
2013-06-11,-0.009793842882873438,-0.004106790705088681,-0.0046362987721088045
2013-06-12,-0.007928992427204462,-0.007963042923655572,-0.0080947784025438
2013-06-13,0.01569169747874355,0.013657048469414734,0.01399226940261955
2013-06-14,-0.005565200564241146,-0.0011857439960203386,-0.0015104445697238233
2013-06-17,0.007714776634831111,0.0051154261891628305,0.00544162742249088
2013-06-18,0.007267518161923281,0.006101935041915141,0.006369788190080383
2013-06-19,-0.014133040136881103,-0.01929096237866701,-0.01849081218374371
2013-06-20,-0.025741474697215994,-0.02814885114769594,-0.028090168299428897
2013-06-21,0.003487048612539123,0.012010682097880476,0.01098641763515018
2013-06-24,-0.011105878135820646,-0.005015438361218094,-0.0051492485202926375
2013-06-25,0.009532535414543908,0.005488118433749634,0.005818498557338625
2013-06-26,0.009625775975518502,0.012441116739226432,0.012254303343875783
2013-06-27,0.00533473154704045,0.003620916554973208,0.004198790492441429
2013-06-28,-0.003744546779630875,-0.004843926026982248,-0.003715133246739888
2013-07-01,0.003967985951254471,0.00038630227091629443,0.001737242790920135
2013-07-02,-0.0009314034507983404,-0.00018802758549185672,6.27135274882118e-05
2013-07-03,3.2442294513490566e-05,-0.002205307717419114,-0.0014874291555445618
2013-07-05,0.009281031560407937,0.0046120034145791244,0.0053631107972123004
2013-07-08,0.006793982542752319,0.009526775576476298,0.009618306134410393
2013-07-09,0.00816244088241369,0.005743411677385346,0.005726717755817123
2013-07-10,0.0005501575866413422,0.003744317604367886,0.0035979353787498614
2013-07-11,0.013953041797186705,0.014834189105210616,0.014843018646904405
2013-07-12,0.001961335964134392,0.002963878016549071,0.0029615387978030316
2013-07-15,0.0031892067670387103,0.004067857274005604,0.0007583174733092335
2013-07-16,-0.00471063160237295,-0.0048079439184824935,-0.00481171062020147
2013-07-17,0.00294311680171222,0.001551095715577322,0.0017062665502907137
2013-07-18,0.005845753348708627,0.004462753089031102,0.003986989879915859
2013-07-19,0.003630178328072553,0.006596612917336042,0.0063127608698518856
2013-07-22,0.0010112838855098616,0.0005995880942446519,0.0006515216333153884
2013-07-23,-0.0009205640271093829,-0.0015828218859598175,-0.002290848099699927
2013-07-24,-0.0061542580237098354,-0.006306146764312404,-0.004120760772965082
2013-07-25,0.004324741767189444,0.005727652627781188,0.004264393626276064
2013-07-26,0.0004956158747442263,0.0026709740554677897,0.002609699220534001
2013-07-29,-0.002522342335038119,-0.001756152095469754,-0.0031972172632542817
2013-07-30,0.000490779774236838,0.0003394141058850053,-0.0009266832280192538
2013-07-31,-0.0001822906363635468,-0.00138381111421515,0.0013215141442872724
2013-08-01,0.011768609925734808,0.007493334135637797,0.009287414172837849
2013-08-02,0.0015385485722072545,0.00011609877491158827,0.0020792189619869283
2013-08-05,-0.0020141799478359257,-0.0015053317859333726,-0.0007358061834297214
2013-08-06,-0.00581457864075785,-0.0033472680991764037,-0.003171613488949121
2013-08-07,-0.002453638892339516,-0.0009496102125932104,-0.0037708775588226606
2013-08-08,0.005135814110106107,0.0029362349432207058,0.003725626240083324
2013-08-09,-0.0028504749442747057,-0.004416179663944697,-0.0034995418572730808
2013-08-12,-0.0017163555045250911,-0.003811825801990576,-0.002949615007259321
2013-08-13,0.00230447498341646,0.0007346950892732629,0.001631587182773675
2013-08-14,-0.005649349710931784,-0.007320628477404001,-0.008289654444858074
2013-08-15,-0.013095993760679048,-0.015758781331062788,-0.016683735762991758
2013-08-16,-0.004338089780128285,-0.006430211895690485,-0.004889773077927706
2013-08-19,-0.006746341962822977,-0.0025799014525587083,-0.002326230051032052
2013-08-20,0.005266243532082937,0.003172680303606734,0.0035494818521690785
2013-08-21,-0.007003295973204704,-0.007634507915319055,-0.007398709541923787
2013-08-22,0.009206104999762266,0.005700445633067153,0.006338513950960856
2013-08-23,0.004492379755471676,0.004519383817534139,0.003489142872397988
2013-08-26,-0.003874338723258264,-0.005244381405896226,-0.004963488590200127
2013-08-27,-0.0137795084293586,-0.009820795839671659,-0.01106627136368643
2013-08-28,0.0026103315547783,-0.0004888991790460429,-0.0002628112403098015
2013-08-29,0.0010432587916033853,0.0023873298751506677,0.003293003632133251
2013-08-30,-0.0025871042916293385,-0.0006540900075332479,-0.001315790487225743
2013-09-03,0.003347671984775147,0.0014709883270818125,0.002745405243467225
2013-09-04,0.007836465048688401,0.007998790141080292,0.008650955230844914
2013-09-05,0.0007801473942490311,-0.0004884080528783086,-0.00024026934803977884
2013-09-06,0.0008253689679798004,0.0018963416089352592,0.0012934772906099123
2013-09-09,0.009771712587727022,0.006379619504116363,0.006875299505531007
2013-09-10,0.007421041816838558,0.004631290529216958,0.004934617624386961
2013-09-11,0.002854903864087488,0.00487928456333897,0.006132671211876772
2013-09-12,-0.003708138871101996,-0.0010374859089024024,-0.001057499990484434
2013-09-13,0.0037701091466015857,0.005360597163693637,0.005004901203132128
2013-09-16,0.006494444696722779,0.007904190495582553,0.007841653176622776
2013-09-17,0.003495772238902406,0.0027621259506531715,0.002953555860701229
2013-09-18,0.01427825835178731,0.011715986837227188,0.01069504559903689
2013-09-19,-0.002070877221249434,-0.0037142872914428526,-0.003297828738900499
2013-09-20,-0.008294711577266467,-0.005865942882175901,-0.0053998630126058655
2013-09-23,-0.0037558651051743386,-0.0034115345973698696,-0.006052456790560656
2013-09-24,-0.0015802885966286206,-0.003792758402080487,-0.0033413784770527366
2013-09-25,-0.0030544178763556307,-0.007810865066825157,-0.007700541875991007
2013-09-26,0.003716073384167684,0.003911667976666644,0.005374337521173667
2013-09-27,-0.0048821801069196535,-0.0033430646198765457,-0.0024346446394541976
2013-09-30,-0.005324571920124921,-0.005554798574480935,-0.005832477565564931
2013-10-01,0.006934016093614881,0.008427434465874128,0.009082078694544027
2013-10-02,-0.0004306790360569801,-0.0017206994008548415,-0.0018772173976376871
2013-10-03,-0.0090245903373255,-0.007852762596929574,-0.007849351929875015
2013-10-04,0.007474112299293623,0.0059529399565556584,0.006950512695843791
2013-10-07,-0.008507460479357132,-0.007472597594330721,-0.008632136491623421
2013-10-08,-0.009947088881393507,-0.006134596876492093,-0.008884741729678791
2013-10-09,0.0003782253553028525,-0.0002676857262582377,-0.0012983914872994884
2013-10-10,0.021192075408388966,0.020375956783467375,0.021370151314413333
2013-10-11,0.006240878678370976,0.00431332991077249,0.004808429962498417
2013-10-14,0.0036034459735911906,0.0037324534720826197,0.005025819829426181
2013-10-15,-0.008014069392825562,-0.008828007902318968,-0.008246237729467643
2013-10-16,0.013288170169706515,0.016092512727552633,0.01648203599709408
2013-10-17,0.008315005128788133,0.010769568680223163,0.00957604873400375
2013-10-18,0.0055256032583044234,-0.00039498594851816726,0.00014247378331444516
2013-10-21,-0.0006141722821110251,-0.003174346768479497,-0.002509939837333386
2013-10-22,0.0077474293393058336,0.011113017297206929,0.01026963568240613
2013-10-23,-0.004464549029362219,-9.342697441538927e-05,-0.001106161556748475
2013-10-24,0.0030077366208687284,-0.0007470106140619048,0.0009348257136452265
2013-10-25,0.005039580528704901,0.003494784772850812,0.0031375459975166997
2013-10-28,0.0008684151607307733,0.006190250563758992,0.006094171560433015
2013-10-29,0.004879620096841952,0.006530579905658307,0.007129455584921729
2013-10-30,-0.005405793362909805,-0.006864619049813614,-0.0066331250050575274
2013-10-31,-0.0032136948249318342,-0.004190764523067436,-0.0032790382772157622
2013-11-01,0.002673237495193437,0.005451836300141233,0.0047635355850359495
2013-11-04,0.0035272420726857323,0.001117537465573637,0.0013501931239563447
2013-11-05,-0.003458152939194381,-0.0018482958501537805,-0.0008270398357601572
2013-11-06,0.005256752508197238,0.0057253241056234305,0.003369831549111968
2013-11-07,-0.012997751742715669,-0.011596959878968804,-0.013291814043848604
2013-11-08,0.012508788205284338,0.007919548315762137,0.010487103756636307
2013-11-11,0.0003272284735009734,-0.0003091789738993711,3.06841369324129e-05
2013-11-12,-0.0031181671559936674,-0.0012411553915850915,-0.00015340208620195916
2013-11-13,0.008012429508091223,0.006654860089558623,0.008520471605762747
2013-11-14,0.006164809373615077,0.007991447237881921,0.00769439853130871
2013-11-15,0.004261819923238264,0.003922189931499842,0.0035155977537115746
2013-11-18,-0.0036772618952555236,-0.0033509037195977864,-0.004368888702446894
2013-11-19,-0.002782171502169639,-0.002463148233921464,-0.002029495289310179
2013-11-20,-0.004256963748198284,-0.00258082013136518,-0.0017355907728452413
2013-11-21,0.007466063582851401,0.0029788988410051065,0.004246509966203016
2013-11-22,0.005046239910134753,0.007404159176324754,0.008316236578610692
2013-11-25,-0.0018610217345454982,0.00022677835534623547,0.0009986182361925167
2013-11-26,-0.0009102119752660842,-0.0032723434652450756,-0.0007921390685191598
2013-11-27,0.0012001195719935076,-0.00019711885770667958,0.0007446485736708475
2013-11-29,-0.0007898064152468409,-0.0009522810292987849,-0.0007050151273597649
2013-12-02,-0.00261633589929422,-0.002875135995596967,-0.0029174556852352707
2013-12-03,-0.003790417421809411,-0.0010395231284372475,-0.003113208460950978
2013-12-04,-0.00031973788569961137,-0.0016583538355242622,-0.0025702715363572493
2013-12-05,-0.0043670496678639426,-0.005684506217550678,-0.004361686014848654
2013-12-06,0.011279421801185796,0.013222321868659348,0.01245760350629066
2013-12-09,0.0016933410554320627,0.0009923615903404404,0.001837285772606334
2013-12-10,-0.0033112503350489764,-0.006940520599535094,-0.005143436784901367
2013-12-11,-0.011416665397976034,-0.007897699683960147,-0.008158760836901369
2013-12-12,-0.0029278103077076123,-0.008180093098533625,-0.008790171063015162
2013-12-13,0.0002544773495123387,-0.0006644970453671961,4.2420721659386373e-05
2013-12-16,0.005751730309976999,0.0017237418217652678,0.0019132125299852198
2013-12-17,-0.002270247241016099,-0.004208782238057984,-0.004294096158337757
2013-12-18,0.016042750575858467,0.019259671890629493,0.0194326460693226
2013-12-19,-0.0006910243608381217,-0.002937318116218335,-0.0020424253353225064
2013-12-20,0.005610328569870093,0.00567352615378014,0.004917277746415483
2013-12-23,0.0034377288420048835,0.0005519299151657275,0.0016935614478885697
2013-12-24,0.0034906405064398793,0.0005861637230446526,0.00034978213412739656
2013-12-26,0.00431018780677439,0.0039576271759751425,0.005547640577263202
2013-12-27,0.0006886563393198042,0.0011623478868794113,-2.3217574005474084e-05
2013-12-30,-1.933251903440958e-05,0.0022197003475403765,0.002499685664220097
2013-12-31,0.004056623818418981,0.0005109333725319409,0.0007762928205463648
2014-01-02,-0.009924172695179756,-0.009824726697351238,-0.008518899118876488
2014-01-03,-0.0007405910245368297,-0.00042843071242348874,-0.00037995962355719115
2014-01-06,-0.0025793215388816293,-0.003296090954961972,-0.0040847060148442305
2014-01-07,0.005835747818278447,0.008012615716900928,0.007737848416364379
2014-01-08,-0.0007113300128427369,-0.00040060831659449736,-9.598693838808181e-05
2014-01-09,0.0014924180825670597,0.005941781680473657,0.0052955526570517275
2014-01-10,0.003151381159984812,0.004385799865758155,0.0032574855545586257
2014-01-13,-0.012824517148842918,-0.00790740523371214,-0.00917257644639824
2014-01-14,0.010051453170593083,0.007645693363979467,0.008546503143642248
2014-01-15,0.003821658080636281,-0.0004799278916165495,4.697591206603846e-05
2014-01-16,-0.00012452114789807123,0.0020318524957603223,0.0005357802342995654
2014-01-17,-0.0034795717834051887,-0.0037238567595293537,-0.004202737975671944
2014-01-21,0.004548206990392822,0.005812751522576987,0.0041507749932576665
2014-01-22,0.00020103196296772374,0.0005851860229644235,0.0008200321096050178
2014-01-23,-0.009114567724775036,-0.006931337267742532,-0.0074975093241006485
2014-01-24,-0.020386945625236352,-0.015418590135613086,-0.01659536276562046
2014-01-27,-0.004000732553539277,-0.004440872880304814,-0.005248392824347414
2014-01-28,0.0068756667431750795,0.009195993684083525,0.009597537973994763
2014-01-29,-0.00833064618895929,-0.010827320924841621,-0.012787405185082146
2014-01-30,0.010687057025818847,0.011015839686985496,0.011256554410675523
2014-01-31,-0.005913316989731188,-0.00384574511600555,-0.006763302127148485
2014-02-03,-0.021184381314488077,-0.01809184376009665,-0.019583593564215573
2014-02-04,0.006695918982967841,0.0048316516332682635,0.006272637854734864
2014-02-05,-0.001910613047525933,-0.002828716534710063,-0.0023974580665776513
2014-02-06,0.012788367322728256,0.007997072772285119,0.009149010338036945
2014-02-07,0.012467311627647026,0.011690462040013339,0.012236413032356452
2014-02-10,0.0017443632460152347,0.006389756309275851,0.005760178434154328
2014-02-11,0.01114992532140091,0.01198363698767868,0.011786942374662601
2014-02-12,0.0003718991868917332,-0.0014746278161252846,-0.00143891841745869
2014-02-13,0.005705078206271974,0.007054873199824341,0.006485995765300956
2014-02-14,0.005864800885085453,0.005051714029233878,0.005019503366686884
2014-02-18,0.0016694194766599946,0.002108613592880282,0.0020351621911418594
2014-02-19,-0.006031153575121739,-0.0044667199063754826,-0.0047055956626386175
2014-02-20,0.006578691962763505,0.006918307267914425,0.006770955861627348
2014-02-21,-0.0013627505313471566,-0.001361715126561025,-0.001261429968281269
2014-02-24,0.004806105699428409,0.003938117175285694,0.004383104734806409
2014-02-25,-0.00019976480141614683,0.0002704023589830129,0.0008635666730412161
2014-02-26,0.0003462419499822289,-0.0010214343635095435,-0.0003371745796195702
2014-02-27,0.004433687155477761,0.0036346217635392364,0.00405618860067869
2014-02-28,0.0038254390186793774,0.004141269575626216,0.0039091035855240985
2014-03-03,-0.007353597048791682,-0.007113960935619668,-0.00713272324992642
2014-03-04,0.014110217435966188,0.01445751532289452,0.01480853910288027
2014-03-05,-0.0002224484350572542,-0.003640492102015891,-0.0027976666292122143
2014-03-06,0.0013814607985789262,-0.0035605531030031834,-0.003005929267902996
2014-03-07,0.00045283217391500763,0.0007174808387711007,0.00035206044516544743
2014-03-10,-0.0005392801943097103,0.0015544214514646715,0.0015040002379029804
2014-03-11,-0.005415259399651373,-0.0015424189890788087,-0.0018185745296955824
2014-03-12,0.0011878971299605912,0.003276994782367648,0.0022368434932111825
2014-03-13,-0.008446294347474459,-0.005301125140923513,-0.006995883372402312
2014-03-14,-0.0018259575084658142,-0.0010174229963787473,-0.001441645102022382
2014-03-17,0.008543735307948941,0.0075651664015650155,0.007571397754591258
2014-03-18,0.005919052338195563,0.0048272829441513565,0.005220486362283117
2014-03-19,-0.007139463877328001,-0.0074190489801504445,-0.006800717945262713
2014-03-20,0.005792088788020955,0.0018402896584173156,0.0018655875741682149
2014-03-21,-0.0026735712173782122,-0.006064520986527211,-0.007008122524452265
2014-03-24,-0.003769888100779717,-0.004303327407372715,-0.005314029428027167
2014-03-25,0.004799439309481679,0.007294739073148593,0.006448047393519563
2014-03-26,-0.007307454938334068,-0.001638121335181042,-0.0019586362123824586
2014-03-27,-0.0004915601408821413,0.0004524622239694409,-0.0005194014816303216
2014-03-28,0.0047227578660355984,-0.00018073389555428587,0.00028377034795146194
2014-03-31,0.008800301117612763,0.010497703787645696,0.010186597881936876
2014-04-01,0.004856749375508507,0.0004898099667740574,0.0020838133219305277
2014-04-02,0.0035186505645843358,0.0019560331063701586,0.0025760556927780787
2014-04-03,-3.804890362069102e-05,0.00019827007588690826,-0.0004154790626960114
2014-04-04,-0.00980277778828531,-0.006938097110121055,-0.00857220808237269
2014-04-07,-0.01099955810781128,-0.003938489632902775,-0.005373054817517153
2014-04-08,0.005065208348762784,0.0017400381175807222,0.0014395040865049502
2014-04-09,0.009836353803968523,0.009687036218628986,0.010702865816870188
2014-04-10,-0.0190757799335306,-0.017915174704890124,-0.019571382210069266
2014-04-11,-0.008559574677880044,-0.005930461465209924,-0.006931564263201628
2014-04-14,0.008075117502028828,0.006569464261761304,0.006758139429963617
2014-04-15,0.007690745465048776,0.008312320432822151,0.007118265848258698
2014-04-16,0.010630675428766612,0.0075047192358985715,0.00786879773560245
2014-04-17,0.0010711076396767716,-0.0034313609009281043,-0.0015299381977107451
2014-04-21,0.002963868143566417,0.0035617817001987184,0.004889647040797751
2014-04-22,0.0037903940587411533,0.003667958211046818,0.004969284967978327
2014-04-23,-0.0011245366869300222,-0.002081512784705475,-0.002905414655103966
2014-04-24,0.0017658473801751562,0.0030236364466942334,0.0022638387768423307
2014-04-25,-0.006165337592897946,0.0015150748273715653,-0.002198219848725147
2014-04-28,0.0023631155008556615,0.007786761424853461,0.007318308203079438
2014-04-29,0.003642817197008652,-0.0012374393567928799,0.00037500860203909525
2014-04-30,0.003121314871894487,0.002016367934990715,0.002145001165662963
2014-05-01,0.00014633857357626567,0.00156079145143595,0.0013701029149491006
2014-05-02,-0.0028355950977669853,-0.008761370543765468,-0.005895259055966773
2014-05-05,0.0030603071078676436,0.0036766716693974466,0.0029104937680488607
2014-05-06,-0.00785553525812821,-0.006724671773035817,-0.00772959643952098
2014-05-07,0.0073743213450996326,0.009240702464853756,0.006947852736183702
2014-05-08,-0.002824756367389214,-0.004236361463969218,-0.002779020750111494
2014-05-09,0.00020874948017524098,-0.00027794624493071574,0.0027532529542526607
2014-05-12,0.008070075771153595,0.001196348089461674,0.004132622446611389
2014-05-13,0.0009960363649974546,0.0019606460493841738,0.0015027809917762536
2014-05-14,-0.0032916806952644206,-0.0005782994077826453,-0.002101912747705992
2014-05-15,-0.009090747396314325,-0.007927715209518182,-0.00856053183027905
2014-05-16,0.0033427823762521847,0.00442179961876632,0.00477913365840843
2014-05-19,0.0017884762099629192,-0.002790860098303205,-1.4536725070790624e-05
2014-05-20,-0.005819346815449489,-0.0035996225441046192,-0.004654469027052355
2014-05-21,0.00728690396107301,0.005319519680785589,0.0066325353480392035
2014-05-22,0.0030525793087898823,0.0035215979439544576,0.0032003136018958767
2014-05-23,0.0035690370469441124,0.00018182227138474616,0.001138977531397467
2014-05-27,0.005156569815622847,0.004872519234264461,0.004651006312357708
2014-05-28,-0.0001060837960681349,-0.00024379514485695086,-0.0009976601791942263
2014-05-29,0.005953080810230604,0.006746096867046747,0.006964888713928419
2014-05-30,0.0021855115296991467,0.0056363066084381686,0.005081121987260628
2014-06-02,0.0011303613154753922,-0.0005735696154784975,-0.0002047041463804078
2014-06-03,8.27978493367354e-06,0.00014858966784192518,-0.0003375138332348815
2014-06-04,0.0018050109476477338,0.002317863144307708,0.0028579869755320786
2014-06-05,0.006292751843856692,0.004067848613003466,0.003635094228988889
2014-06-06,0.004256948554896889,-0.00014871597739007925,0.0006646226976094738
2014-06-09,-0.00018161653387471777,-0.004096813796023779,-0.0035010778819596355
2014-06-10,-0.0003833412800500202,0.0006240101776660012,0.0008697625161135925
2014-06-11,-0.004168765682014186,-0.0045408695107408414,-0.0033712077954981545
2014-06-12,-0.006145513096100896,-0.003906354990236727,-0.0054220773347617435
2014-06-13,0.003226609346704823,0.0011529641204286456,0.0004309167275444725
2014-06-16,0.0014079584578154947,0.0038202305054912955,0.0033589033029184368
2014-06-17,0.002068990023528894,-0.0005085119660032111,-7.099111479180742e-05
2014-06-18,0.009454506821222175,0.012919776886368917,0.011377880190600154
2014-06-19,0.002170009835901876,0.005424693024025151,0.004463470135791958
2014-06-20,0.0019288191031991975,0.0004399469574738468,0.0010232542803867428
2014-06-23,-0.0008167219703262285,-0.004412916549685564,-0.00404337262497434
2014-06-24,-0.006082833405883892,-0.0004923367304113802,-0.0009350532270095968
2014-06-25,0.0047543868154713564,0.004292828012885552,0.004881538814562214
2014-06-26,-0.000319108083698727,-0.0002443992122932448,-0.00042212665073004807
2014-06-27,0.0016470707725537714,0.0006138913196045426,0.00034380487978014074
2014-06-30,0.00022685961316426528,4.9522379105493286e-05,-0.0009094714890277578
2014-07-01,0.004541920616915274,0.0031855546450250127,0.005446187350183207
2014-07-02,-0.0010235839413961223,-0.0006118708383966442,0.0016924392663890675
2014-07-03,0.004170442953625342,0.0012429672567340067,0.003006859913518456
2014-07-07,-0.003775555254977192,-0.0014814638512765654,-0.0023067083470531546
2014-07-08,-0.004772048403775764,-0.0031611700179026148,-0.004466660877901485
2014-07-09,0.004121299929056743,0.002891908707139512,0.004036625186457865
2014-07-10,-0.0037674513857476333,0.00048772378050254694,-0.0007519744687710661
2014-07-11,0.0006319775767746894,-0.00018653866253481866,0.0006601348181156652
